,ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-06-29,1.834904866689957,154.06641948251942,7.069676266745274,34.724760210420776,34.33807882186856,57.71533621774451,2.094570704954841,9.859432587694132,9.057957542396355,8.289686403650789,2.887942446716976,3.1976105626421747,3.0675172275820968,5.328633904808181,-0.3207223605312024,4.376925472741224,4.759557805902938,4.151146621504969,-18.86054853322424,7.202915832223303,5.837819801988269,10.641084996103194,-0.0003522776925463,4.188821643863345,2.7898944805783223,5.230539724651515,22.133843251860142,3152.6625784069224,348.5976186031908,4417.270403072099
2023-06-30,0.890138237532967,155.43782359353128,7.303868876863813,37.09550692787996,35.53687915820854,59.38147642712288,1.8477671839006449,9.803720640573232,9.132495962920151,8.309320743240251,3.400424204603352,3.4576028575561697,3.173748037998604,5.516318242283711,-0.2243855894102256,4.356585135777996,4.673680298439928,4.236829434842292,-28.00176371897254,7.780720781317875,6.201588318743779,10.818669550389588,0.7278827981035381,4.291355391183075,2.862941378990221,5.252459440405553,22.990775443303804,3389.7372501528407,363.63783140083626,4583.685759692264
2023-07-03,0.5257259797736946,156.25500061455728,6.7388588363953215,39.675840931552415,39.66989520649653,62.27154095684976,1.6306840996217271,9.762515847728515,9.240000369401006,8.359777666238553,3.506615547097988,3.736506764666434,3.584118600504217,5.8284965694113255,-0.0160348398286356,4.584183823448224,4.7467023915310085,4.464912098136803,-356.6098743267329,7.957295760832367,6.976897740992414,10.912854358106092,0.1847731639939548,4.388727618224336,2.7603374764809168,5.408843950988526,20.92335200103009,3647.7706505200863,415.4908706251311,4872.493544871282
2023-07-04,-0.875646565503041,154.88675906824915,3.6549626541155655,37.55887253557316,40.522674887667335,61.77007875332225,1.4161873567504348,9.79517361949955,9.443883212909602,8.509502521241718,1.8601253720439048,3.507925376720086,3.597041186126743,5.666780920754876,0.8198509997332555,4.659411080303692,4.692035730444699,4.52480588037712,3.2131277936068394,7.374480919803718,7.239935675124792,10.657139291126684,-0.0857822833289828,4.173576754716865,2.641873807706732,5.293081543462102,9.464078714428267,3436.0738109221606,426.18988987422125,4822.148653248808
2023-07-05,0.662487445780835,155.91286440225312,3.920060992625062,38.45128160277538,42.001368809426886,58.86787348946857,1.3843805589830611,9.682254229092106,9.498393648414195,8.530239600247796,2.094355019329804,3.641006148185956,3.732076402359328,5.312546498677403,2.484665594518893,4.8049835750642,4.753384466646722,4.658255865766316,1.166911305394472,7.336788279438148,7.457577026285373,9.728382430474488,0.165202372872641,4.070908310678975,2.846537310717734,4.763816923351864,10.41648536673186,3525.314717642383,444.741662485287,4531.729452117575
2023-07-06,-1.18610986322909,154.063566539535,1.820694226423764,37.85883376126885,36.79573630890708,52.51749916792781,1.3284119927283673,9.704213001461447,9.702244591498454,8.704644246022987,0.6022360612119693,3.5717166688012125,3.117123878895705,4.476338413854992,6.062685289962594,4.793548052512745,4.597710527150219,4.56941319198613,0.1319576339368938,7.230698212516801,6.577860462605504,8.527338583814549,0.7168621793434187,4.349472165937016,2.7482509096143257,4.271173755692806,2.8741865918809038,3466.0699334917294,379.43152018653416,3896.4933417414522
2023-07-07,1.2122906674997491,155.93126477871104,3.729442416719877,38.72686959123675,37.78877163883633,54.92261950613291,1.3312815631578456,9.481893180957083,9.701693099173404,8.692059082276314,2.0347054082521074,3.747008586453934,3.2196579819286533,4.759294264691416,8.648760264843004,5.032234333942825,4.685429526281211,4.734702954867561,0.3131970032138194,7.060230666374382,6.666653174435357,8.737204283556526,1.3443144599103691,4.442841311396478,2.821432146849194,4.65498524831184,9.731658744409472,3552.8735164885197,391.89019426675253,4136.806693863659
2023-07-10,-0.0149671888908464,155.90792625177173,4.689835311091967,34.56232927784051,37.71636703222982,56.18096412417982,1.2842914853862004,9.365272272009715,9.81475752097325,8.780380647334066,2.8569516597957683,3.3489891100366744,3.175190925682596,4.854507613844641,9.840336971075514,4.966452540789925,4.588371754192407,4.707893615535778,0.3728692118593833,6.315210825814197,6.791892786345155,9.053820707477165,2.3302393862323245,4.706896959720797,2.8898165751099074,4.82132345899173,13.182018284827016,3136.419485148896,390.9818022202367,4262.442470493736
2023-07-11,0.5594990574109504,156.78022962957934,3.778693087171772,34.07430540493436,36.35997349595316,56.19762659569445,1.1212857868041797,9.24536707920596,9.873635368980704,8.817729647983551,2.459690918562531,3.3396371084093945,3.0188815333140817,4.835609844274691,12.276026261389273,4.768988055767702,4.50511698134863,4.739354179210372,0.2246668757617466,6.474365340722671,6.616328855720332,8.996816586737182,3.345891870388079,4.839080509990608,2.959435916706993,4.569215027324519,9.908599371169064,3087.6170978582804,373.964416751998,4263.910028994206
2023-07-12,-0.6090447755537354,155.82536783191924,2.82177233417734,31.61630453144436,34.274966669773974,56.41024144839674,1.049643515745026,9.220079336161206,10.040926850898972,8.951036309044822,1.7159118185402713,3.0822045091994577,2.7609332353050084,4.787124835821703,13.30391906649895,4.685493640567776,4.4946827072581135,4.883244474527943,0.1353808381514024,6.065138976829167,6.16780548516735,8.774848043116359,2.6417096692876467,4.2373133660276245,2.8556975725912745,4.51519228844516,6.470714033963855,2841.817010509281,347.8058101853538,4284.972822137029
2023-07-13,0.0793994068340575,155.94909224967478,2.6510750919107866,30.863308281234968,35.19201873308611,59.093509700123136,0.9775665924425884,9.137837919392076,10.13969862709352,9.018191227601248,1.6678132050121686,3.027540442162267,2.8244804675654214,5.048796190715537,13.97820078491874,4.688635087899528,4.5522388552663005,5.127523179313316,0.1166386501912002,5.900474943397056,6.291273729209931,8.879727682314451,1.441763751912385,3.8311915684900666,2.7311501497229425,4.550805433142327,5.857457874085207,2766.5173854883415,359.31119416017333,4553.1009517057455
2023-07-14,-0.3016022252283257,155.47874631722638,1.1944041788326558,30.579619700987674,37.156746714583925,57.5470039508997,0.8975623858062904,9.080227043107548,10.26514332024655,9.107648819238158,0.1935548562680748,3.015506676721301,2.981362046875769,4.829184529395199,14.6366045646108,4.50772572238437,4.393038495881288,5.122673690851439,0.0118693893661932,6.074345903226924,6.966501370160174,8.585851731211683,1.900243608944943,4.047884348770382,2.951451941585455,4.264061521817897,0.6241430384169191,2738.1485274636125,383.9607759424353,4398.251677702937
2023-07-17,0.267867492400442,155.89522333620198,1.1261516072363966,32.0383639467328,37.65783831455239,58.63816802760968,0.890696194923931,8.956927605395464,10.321669089407113,9.147851558551046,0.1184185893924422,3.219879716679691,3.013582399441035,4.9270250549745,17.578576929981622,4.507070226500874,4.398944575988191,5.321333143330906,0.0060002005509451,6.398886210116092,7.071059833415676,8.47000039541891,1.458454146719553,4.317686175162212,2.7870530603316994,4.371872716429119,0.3789351522016083,2884.022952038125,390.2474978144427,4507.169382816854
2023-07-18,1.15194082093808,157.69104405170427,1.6806657235723217,36.65429218749731,37.85389970463699,59.67831682236654,0.9561941691545952,8.741822689576665,10.297050852273994,9.114265341802804,0.690224982128423,3.827137537465419,3.0398278244749943,5.059086369924237,18.75168928952287,4.448121932413548,4.340921477080119,5.425322479780346,0.0351962478220449,7.521412018261036,7.210741280634947,8.499007337247587,2.32755883519693,4.821303987076965,3.0265545690945266,4.564576826355291,2.3711126066659833,3345.615776114576,392.70729444519554,4610.985556258744
2023-07-19,-0.1718764674897066,157.42001025564056,1.9964249752577183,35.155778628395765,36.3130729772246,57.58660088416349,1.013682047175678,8.566199124775977,10.405263794847928,9.197915609052218,0.962578313111158,3.730667911934626,2.860132674204729,4.785448616854076,23.1934105653092,4.437662163953519,4.297260614443007,5.519551447520318,0.0420700678002429,7.201459467021056,6.925443354154464,7.974588686740822,1.8972281326267395,4.698390177816743,2.958649832158916,4.51204834932453,3.505526400137584,3195.764420204421,373.3760003488535,4401.615252927945
2023-07-20,1.0359665616046954,159.0508289231637,2.659896278909212,37.20274246965888,37.937016654091074,56.548951100779696,1.129778784226447,8.30515856863266,10.402036759189484,9.182654229971044,1.4509209072953937,4.094396002472204,3.017137832406196,4.680184458623378,20.33047815169828,4.424098541625544,4.3154980158491645,5.663647214207316,0.0806286820418925,7.686223017720811,7.272481304583568,7.588134287074887,2.049697229606896,4.927816913950032,3.1127804145319025,4.303371234887111,5.889149348372638,3400.4608043307326,842.3005959662086,4297.65156160227
2023-07-21,0.205677769023227,159.37796111970582,3.5264940720612272,38.05128328440704,38.20293855642964,57.79257204587357,1.2518927988373718,8.080019881712614,10.480418068647568,9.247909458327827,2.001623025655297,4.313497908209124,3.019946373823746,4.781421098003511,14.316335767929717,4.543410082502899,4.432255509935055,5.9597052227313965,0.1750320397917926,7.671143089697813,7.140901618064178,7.419519547345874,1.11667935365226,4.569442463998639,2.8752102662894967,4.2759929547741,9.002535526913423,3485.314885805549,849.4374642594404,4421.814939647489
2023-07-24,0.4298462437445582,160.06304129893553,5.298555230526678,37.10493322133691,39.29877500686825,57.87544866375862,1.3615596795676614,7.804881802892291,10.535348487154527,9.291289418302323,3.14189577913232,4.344306506015294,3.1082158348092808,4.7678031348035885,8.099350240830047,4.590985767622521,4.464729285306753,6.139978320178762,0.5281755305141587,7.385515989639904,7.334405940529013,7.214852643593615,1.23266711227509,4.015968848658294,2.854699811868856,4.115519146979771,15.368938444036383,3390.6798794985357,3274.6136993007703,4429.903881494923
2023-07-25,0.3365283680130115,160.60169883961083,6.15459733336767,36.26256902507794,38.50574967369133,61.07164404718702,1.3731514375033604,7.543144686647222,10.596577481325848,9.344499367144705,3.7387869778192746,4.383375365615965,3.01541811175742,5.082481693046444,4.818973294161924,4.574889911632227,4.437967365419664,6.280034284469645,1.0653557095514534,7.227372731889339,7.199942908279865,7.562577656884224,0.9562438796477946,3.946468274689858,2.830326537708483,4.565400528021111,18.44440167772433,3306.4434598726384,3195.311165983078,4749.324696419704
2023-07-26,0.0498784687737563,160.68180450781668,4.293852643241214,34.34356260437792,35.189988010755776,57.27626428821198,1.2796424233105803,7.298447278113135,10.687562734703787,9.415477070234248,2.557883330029687,4.267404694615865,2.6795023999163394,4.640856709683813,3.1710594850824725,4.419405427948234,4.401149892511064,6.360838664876725,1.032202656046926,7.04742497283985,6.506788156800601,6.869515521208011,0.4713123436995655,3.8814905400093807,2.592507953262362,3.974132955262336,11.760834025567773,3114.5428178026373,2863.734999689523,4369.58799362707
2023-07-27,-0.7063613961082349,159.54681027020337,2.643492157621209,34.848995420971626,33.15729678236487,53.97699708890333,1.2715533219183834,7.103427914880012,10.857482131081026,9.557602525585928,1.2762465477394138,4.455716503903553,2.4503525262403936,4.226439143613975,2.5625141373977,4.064938914041717,4.189871746669897,6.140975750030217,0.6332903743559174,7.7863066737084194,6.34975492737926,6.577883886455893,0.7076127741759383,4.04019238558647,2.6109914793267945,4.09739710549189,30.734367478949988,3165.0860994620075,2660.4658768504323,4039.462543324015
2023-07-28,1.2057288103958452,161.4705121276988,3.337820545024938,33.94336832201785,36.65033865252254,55.82877645954357,1.3647041668144353,6.731031897440586,10.835517272016164,9.53159951817918,1.6979093206533171,4.5676850688164015,2.777689323276924,4.432038650471599,2.026927303390208,4.109943499859109,4.180344127910185,6.161934242904237,1.1431805772673882,7.48069502578813,7.199814110449389,6.855707282828126,2.107830372360364,3.876104389652184,2.7538476126745044,4.407890019128456,43.88481846602005,3074.5233895666297,3009.7700638661995,4224.441746538659
2023-07-31,0.7745061109132978,162.72111111145082,5.05811606513734,34.15475792630294,38.9325239921185,57.46329782566229,1.522809080670977,6.430932141103804,10.858244017577643,9.550272618464524,2.651310329133369,4.813707067765452,2.98205547101727,4.594314027581515,1.499170172093054,4.182827916732966,4.252329716606372,6.326137524026323,2.69311617856178,7.400883831752355,7.6146226036534035,6.9358200468448485,1.9184668688434343,3.687844296922537,2.8077896458013645,4.438593709806123,76.46581432089685,3095.662349995139,3237.9885978257953,4387.69514582392
