,CHARLES RIVER FUNDO DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-10-03,-1.1817907058579658,150.65584423314462,-0.5831267141303131,0.942258272990822,21.43279772349553,21.40914199561886,1.2911382278163752,1.5127228970061322,6.7812289644518895,7.783870177351088,-1.2024177179626068,-1.4291805533115518,2.2086165757370493,1.0175163515241277,1.7359348972290254,13.27086456575564,2.849796966537052,2.4596718588937567,-0.894323562446609,-0.1629098191936206,5.255509382114399,3.220029190055408,2.7964645353931656,3.543057244884099,5.221698744104327,6.4190476454816565,-13.554640119662245,-216.19541469502775,1497.7134694756628,792.0215183595743
2023-10-04,0.2600845294292719,151.0476767766761,-0.1816818594329855,1.2394942008938163,22.155660150772498,21.47671803817672,1.3044560551147577,1.4926842450738989,6.675034402528183,7.781004580621034,-0.8810325034629106,-1.246815811363174,2.3526066852256755,1.0270873432657284,1.5266750483255889,12.720786873946375,2.9302911069015587,2.4732326182929216,-0.7527916206894127,-0.146304024788167,5.35910255554918,3.231305969175117,2.0909732785319326,3.244480064705661,5.550464436803489,6.414773386029834,-14.314522903844258,-186.110231813084,1570.3730559499177,799.177132264852
2023-10-05,-0.6175813077749837,150.11483455907498,-0.3642130877545911,1.095208023412555,20.953576716600537,19.606207797900023,1.363918891671314,1.4913326088432326,6.615227101768835,7.843394695514244,-0.975149628507825,-1.3422711403455647,2.192725995450914,0.7809425991001775,1.3328210243010536,11.85435363719542,2.966649154356214,2.4707074444222634,-0.9979021761196832,-0.1688639282048721,4.889482940899938,2.4791446082017745,1.790797489003851,2.974449761828324,5.790244697108941,6.201943291164422,-133.00250005280864,-200.17727215065318,1450.5380431859933,612.524103928344
2023-10-06,0.434252877826724,150.7667125481926,-1.0548937631713504,1.94821796621676,18.905701791507656,20.37080766353913,1.3537726636673624,1.4576317135330594,6.488440375891696,7.827737915587396,-1.4913370240248804,-0.7856217182785772,1.920529119551143,0.8806913052783788,1.2907640574717525,11.786273830031282,3.0373004679755886,2.521982857591605,-1.564136593169819,-0.0971593862417626,4.102734916666638,2.733492300117793,1.7134849512799544,3.287380192065077,6.887942903629383,6.290508926694103,-201.89312954399193,-114.51471314031889,1246.1238682371365,689.382072225572
2023-10-09,0.471201987693326,151.47712829449958,-2.4591093673882667,1.384599054066148,18.63667564398765,20.8447846341788,1.3653535414724165,1.407086841284875,6.386498553853795,7.810577789381656,-2.5058510095819484,-1.21183033841729,1.9096450859090128,0.9438197236415408,1.34339121196192,12.047728463767385,3.048343253152293,2.5759980269397103,-2.546817725075252,-0.1415329477407192,4.000843922980158,2.861717009703084,-0.091693817116898,3.226750777877447,6.601625364671216,5.928447805684568,-208.01717910982916,-170.51505230567653,1219.5945579531915,737.177737065495
2023-10-10,1.1904213606927394,153.28034438628126,-0.6322636762643674,3.843665753518486,19.18569518350186,23.479785767491588,1.3066751858529326,1.3742900249132362,6.253315858766259,7.744390617147241,-1.218935324031618,0.5512166692347161,2.03871007330223,1.2926463213249135,1.47514869440437,12.583738962114824,3.119018984178164,2.646670169639612,-1.0797233845736716,0.0601992438317282,4.087406359973322,3.7823972767720018,0.741865153465819,3.1264598293111097,5.784402444387209,6.175818954896772,-96.83829683537853,75.7531570095169,1274.8698032807358,1001.075804215856
2023-10-11,-0.3589732559260872,152.7301089433431,-1.8855261334398823,2.3790796561622454,18.13738734911169,22.02084053046528,1.2969572400089606,1.323838912567152,6.220286405611985,7.7923475779825395,-2.1930103966035523,-0.5313631845061075,1.881605157393472,1.0979736360751862,1.5464230076245784,12.721182311188844,3.132143250003813,2.6582050653408777,-1.839238486019984,-0.0552966888727062,3.736777678112188,3.2186351291381645,0.0880672967249686,2.2548663416603443,4.847509154921614,5.437072313083947,-172.92794653827974,-70.34392603547843,1170.412298126401,855.579220375916
2023-10-13,-0.900105066584278,151.3553774945444,-2.9128184168277067,1.3014469389551702,16.95703277631021,22.67142597247988,1.2538795198262902,1.3119003648994745,6.218368753724449,7.879988976128437,-3.086228523325714,-1.3548718218248872,1.6929682811258011,1.1688286535353969,1.8658070658582049,12.521229595442971,3.0747353512762747,2.5987235538734224,-2.0740401350778974,-0.1419554544460218,3.423872254901375,3.544184948458194,-0.4146102069365478,2.0589917158179687,4.719113950717037,5.793210381024417,-45.34375045934045,-177.74568374440852,1052.750106039927,921.0356904841971
2023-10-16,0.8103775458341067,152.58192748817262,-1.8680322324431664,2.4942071357387343,17.87791916280205,22.73330508421962,1.1414342999584322,1.2779169437598457,6.113491986996086,7.832762462946199,-2.473377863294522,-0.4547100108221967,1.8732534519194537,1.1842839840960375,1.7628009692817106,12.714853475786972,3.139323788552486,2.62836891858494,-1.6015411717595296,-0.0457010085435485,3.647957566429556,3.5292667899489323,-0.384572444964499,2.233957358057631,4.916418199197192,5.064966508547201,-23.577157395066394,-58.10816273269079,1145.211996792234,927.6215136095817
2023-10-17,-0.5904016407476842,151.681081284798,-2.2602101773620764,1.4753273700835547,19.759624371581207,20.809345146391166,1.0572764611337182,1.2519704162931988,6.088432750441704,7.893875055915663,-3.039509721024738,-1.275067274476708,2.1906388907497454,0.9318913874523108,1.5612918425737774,12.427370168894235,3.1224917808107207,2.596254232342272,-2.0582968499527747,-0.1284540884139833,4.27144681334248,2.8334028642471707,-0.5614417933067003,2.171372046011664,4.977332008046575,5.074107557328556,-17.847351705130116,-159.63465064284387,1333.7557566832036,735.6234178232434
2023-10-18,-1.1582471210980327,149.92423952756647,-4.024687723753241,-0.8141112877253566,18.17989348823972,18.71037469930751,1.0283759943038009,1.2595867706653974,6.060436011707212,7.997528642713812,-4.838994193900648,-3.08209842693754,1.940711678170424,0.6578585468853247,1.2980753993154577,11.794352810280698,3.066603685430606,2.5180327150319304,-3.833602784712785,-0.3291550173974119,3.8353697279514094,2.08942582046745,-0.104667839143107,2.8107469758157584,5.4079924494909335,5.446060573026787,-27.353116903944944,-388.21704044591576,1176.155894272477,526.1242571569472
2023-10-19,0.0414232794769153,149.9863430643096,-2.247116852779257,-1.5440402035571577,18.88862101523433,17.988561965582345,0.8442137847393804,1.2715032350405182,5.956887846011562,8.00664584955239,-3.786908625923775,-3.624438035453764,2.0940495977969413,0.5674546650492653,1.329529094959928,11.811218145020716,3.066370352415343,2.5249672261485143,-2.404581047284018,-0.3901786107664238,4.068007828290005,1.7993930739672128,-0.3372778003188817,2.930625947528073,5.61339379640549,5.393082447828825,-15.814126629037498,-460.84846872833606,1247.4018598061998,454.3408538725842
2023-10-20,-0.7556291412528338,148.85300254821624,-2.5015438404191386,-2.706506951266391,18.106618235152144,15.375448403775232,0.912854154661384,1.3166334808071467,5.885169601885821,8.077890361731432,-3.780874999110305,-4.380366299978856,1.987325532927307,0.2394528090439572,0.9886940255701188,11.665649908309891,3.0161903899875124,2.5036542857676167,-3.490854968202115,-0.4943862514374948,3.877655685881205,0.7725801238858561,-0.034247575098336,2.9981276574574003,5.164770239556055,5.082697617961812,-17.05521494960359,-576.7336928751482,1169.5747815435325,193.42735382656997
2023-10-23,0.1955394592431769,149.14406890446625,-1.9744635244392,-2.517649191197393,18.34679177680476,17.634792292918508,0.959001193359964,1.3408485383419155,5.7508084936692585,8.076149266048944,-3.0493258563815067,-4.15771403688703,2.0761695050017286,0.5197521381721673,0.8000820949996744,11.629156229978298,2.998963439419033,2.506139092339659,-3.6550088465789865,-0.4793868685702611,3.981260013617912,1.6749253311825418,0.6181347976629359,3.755043055496886,5.037020340025372,6.376520667853985,-14.450619489990665,-557.4864789203639,1193.965322366104,419.7595849226518
2023-10-24,0.392655950989762,149.7296919665679,-0.3719156157324824,-1.8412646419726908,18.796022945489447,19.21300390800329,0.9762597543293796,1.351636317016392,5.601520768042721,8.055841341056919,-1.3539011729665076,-3.621437161486129,2.2123663628531527,0.7174651910219711,0.6285406682817286,12.246974544069223,3.111940684843572,2.572783737108077,-2.102901678772668,-0.3996796081876253,3.982279028773973,2.2465105260268903,0.0050006043918066,2.327662800810132,5.170223568819342,5.715597897451191,-6.531543629474989,-489.48659872574086,1239.261612804107,577.9785746604094
2023-10-25,-1.45566463925344,147.5501297861475,-2.5375120812748864,-3.719302798051599,15.86009753269259,18.75330640904945,1.130972071583101,1.4293704351713652,5.546835529874941,8.17703620065826,-3.0835029260868034,-4.735854227009025,1.7055530615812955,0.6510997701092122,0.4623722017099402,11.529764469653372,3.1114989349827007,2.5350236538476008,-7.542312619902412,-0.5871143365664563,3.0404710134084336,2.100203831369602,-0.9745432841163324,1.6543778814900922,4.955537170093116,5.494557115708317,-10.385046743396611,-676.9290017368039,946.0422320066114,532.4066390423299
2023-10-26,0.99081608318623,149.0120802028308,-2.5973457712125465,-3.6486064904756303,18.35749021711817,17.42573897677007,1.161293433275287,1.4371250856561597,5.369719721866432,8.09906262090474,-3.054516008053356,-4.658592197293347,2.227592332191103,0.4939432065973062,0.416304209376453,11.777861048406187,3.240704532309202,2.6221555424342013,-8.52066662333211,-0.5684376546009855,3.691032724270505,1.5256444160777527,-1.3158571927034706,1.4948911709990136,3.5894110019927035,4.206035501513015,-6.923735393048501,-669.4979710572318,1196.154647844501,400.047696140207
2023-10-27,-1.097651982782244,147.37644614989935,-4.46523145550415,-4.896748124450203,16.965578995155152,15.64129632162749,1.2481000826619373,1.4909634584543876,5.277574554136996,8.192749698075803,-4.338654520981189,-5.325085217247318,2.0034518681091664,0.2709727810345666,0.5126018781588177,11.675563666264267,3.2655205161132845,2.560531225727504,-10.563900166983927,-0.680010635804424,3.23788092813941,0.8670123401353762,-1.224056021247551,1.067382950289891,3.4764148091831824,4.498938873174351,-8.621211906998163,-793.9507472071396,1057.3366599571166,222.00121700077062
2023-10-30,-0.6463417442904795,146.42389065718078,-3.95761448037758,-5.123297364290983,16.170029309995453,13.96116544068283,1.2803708879974982,1.5523851929439652,5.153628042526026,8.248376937811742,-3.832841044071933,-5.258001044635761,1.8979926463312864,0.0659352764073129,0.3101970303378111,11.020852272004134,3.298494352406053,2.5364595154122744,-15.82045477936173,-0.7406362742844499,2.9654585036673016,0.2144165952587357,-1.2652449634544496,1.1017746037291605,3.655758931440544,4.181634223521935,-6.662864438880321,-816.2442966176457,978.1548126641098,54.38590133063226
2023-10-31,0.5410682139484813,147.21614378715347,-2.28315102112342,-5.5509590155504736,14.977762297424643,12.745665371600085,1.3069768486754685,1.578624010999968,4.961405168916123,8.209821992484933,-2.4736433818042745,-5.439224881038392,1.73197146834155,-0.0813249631532392,0.1978780687848948,11.03704906365982,3.377863393913428,2.5744160861389305,-16.33831708460798,-0.7779698132091496,2.543919393226133,-0.2593455947654685,-1.4747544389048646,0.3598111111929724,4.452238437607066,4.026535778471514,-3.7564250707884685,-858.649099843565,859.3012195445012,-66.76634710334905
2023-11-01,0.0936212598215524,147.3539693956277,-2.4453917199332644,-5.017092764422312,13.561961564720162,12.27825924845722,1.363204588686661,1.5787717813154638,4.815450848488422,8.211285593905568,-2.4906278623800424,-5.099415943882516,1.4912295108399043,-0.1377484848131516,0.1937778638416925,11.642909882526832,3.3904444957587025,2.6708182300791785,-17.521275461479302,-0.6914778242399854,2.117994387534743,-0.4235002353174067,-2.523148845964048,-0.6684096148837203,2.993702585518452,3.631744093152367,-2.8706147260093635,-49.553867133056904,718.0942413264993,-113.10921489285519
2023-11-03,3.0316639693764635,151.82124659324097,1.136737777567523,-1.6317235296542472,16.97534697918988,14.336551629572538,1.3434274481972934,1.5024166671603147,4.561783462923554,7.991688610305883,0.140443876432026,-3.1028777791999267,2.323638667180445,0.1167687385364015,0.6865984541928157,11.663185189559758,3.454982765906615,2.808532954254725,0.2747984027313689,-0.3997034442876165,3.06801427502113,0.3322657818158929,-2.2095132912899413,-0.2963737641487889,3.9431641920634943,3.436857235747765,0.13772930717514523,-25.937131196977916,1059.993644575348,93.31793978011457
2023-11-06,-0.6678875774218551,150.80725134735772,0.0268884281416969,-2.1677576531145,16.621976547086607,16.23806234533304,1.3586638960079285,1.4943452187713395,4.471402456774509,8.06552266135459,-0.6766877616434621,-3.4759170844214937,2.2928319325044506,0.3521989935696895,0.7969151852002202,11.006962237294385,3.342419517685936,2.8104528355544285,-1.153687679303537,-0.4719031431171387,3.0672913085037736,1.010751338007144,-2.5046111693667057,-0.736088653817284,3.764830964169623,4.126743680706839,-0.5779479062829885,-19.13645426078388,1025.2174335971447,284.066896394261
2023-11-07,0.7854404966504358,151.99175257132526,0.3397372808818771,-0.9832611090055324,15.845647486880004,17.073630050920443,1.3766548934679106,1.4659234636827163,4.306495590093773,8.022370400373765,-0.4392970612460186,-2.732812742135997,2.2016633023413594,0.458993417272615,0.8202817701236358,10.234352845132026,3.2734706087826244,2.834500971881376,-0.7372594041182364,-0.3914360176133425,2.8964528586161427,1.299070009579214,-2.184441139119046,-0.7298884736123952,3.3050594040751125,3.488984595029676,-0.3475560207486482,-11.56303786241591,948.1453302404358,368.22152046942307
2023-11-08,-1.1375038934028026,150.26284046817528,-1.968617652959842,-2.1987870093506805,14.684382314208024,17.35761853149431,1.374376610763143,1.4753037590721556,4.24092761883644,8.128900417285791,-2.1182938233399056,-3.5368927282637346,1.9632015938507583,0.4886493500136084,0.7032952017362458,9.165532776529112,3.121171527327484,2.7989721338090834,-4.1395611378196575,-0.5693058182940083,2.667522687493692,1.419157360393711,-2.6676553116629638,-1.1503606355493463,2.7405389607272657,3.740954791031521,-1.4911101394075756,-10.36766185531313,832.5795860705401,397.2181905232052
2023-11-09,-0.0050317324523097,150.25527964406768,-1.6203938544910566,-1.5783671857100008,15.024549315385002,20.79164531535875,1.2738220856427784,1.4655033014674872,4.117613715206605,8.139996820046742,-2.0107421986217875,-3.134719896972465,2.1059698400508746,0.9105883893741216,0.625432645800498,8.226182170337605,3.0663981808214484,2.7724594735377783,-4.095289618053244,-0.5584537593580221,2.8279335513047883,2.6735058400758382,-2.1297091067743925,-0.9129846670813712,3.3034195228017733,4.031452152346247,-1.2301731494753045,-7.82503791725825,867.157029720494,741.2186593876834
2023-11-10,0.7248496373684299,151.34440449369464,-0.0072498255637826,-0.4491356323086725,16.175493503271884,18.791068761291857,1.2061739789180652,1.450500521608379,3.9550942338485857,8.08626359112104,-0.7846313834416206,-2.386129425979581,2.4849272972228955,0.6699741565897005,0.6274399490159782,6.962674981801704,3.063278103397391,2.8038003801208333,-1.50835463893241,-0.4970908431105417,3.2083674067591663,1.932230150132815,-2.6161355801562043,-1.316588253531081,2.697963702933921,2.209666628210404,-0.41656608397448774,-4.632971928734886,982.8121624779225,541.7587629423322
2023-11-13,-0.8118526613732024,150.11571091797316,-1.616322857365026,0.1674876156663356,13.41567942002734,16.99885423664967,1.1911980147306602,1.4644831846449855,3.837134931291075,8.160479773801846,-2.143802419886087,-1.9398174447267988,1.8435406917583643,0.4449922651486862,0.5449853421931258,5.846885341948093,2.961135870664108,2.7639016982890734,-4.685801596546689,-0.485870658126653,2.388919217008449,1.3138493244864755,-2.921763696870784,-1.1862215084071583,1.9129110204755124,2.3552236764457377,-1.0154092990272765,-3.279317527909716,707.3914385602533,363.1350379244122
2023-11-14,2.286773401249942,153.54851706634264,1.231159328326722,2.262715019447896,14.051038385765397,22.464935106784715,1.225408108769609,1.438858709948283,3.6398254916113815,7.997857373592514,0.2412019053803623,-0.5156684586515452,2.1195741162824544,1.1382308765303046,0.5315759091490657,4.802669722414301,2.870935619679057,2.846880180211936,0.5560274000695755,-0.1544920005041262,2.68723542489852,3.1976787333672974,-2.819217342194537,-1.3788964393807157,1.1675140807525597,3.2682046599957406,0.1077637763664554,-0.7266699155910068,771.4879899804545,910.3408208708566
2023-11-16,1.5710365693459405,155.96082042114327,4.026420886041484,4.751987015248389,15.701838524118097,25.329016723992336,1.4816434921399124,1.462075661780906,3.5134946984467668,7.89538564416142,2.0872862364850944,1.1975620911414864,2.6672265352145583,1.516514456641214,0.6553378550072019,3.8951811469903177,2.740096805442851,2.862468576897479,4.719114033916695,0.4495109009968123,3.420056646326521,4.182916300554078,-2.8204579965038747,-1.1220234869311807,1.628502947105675,2.912298561071796,1.0408803279033831,1.5637981276388555,937.128629103289,1197.3466470128299
2023-11-17,0.1963087196681812,156.266985110896,4.187475951656109,4.693123170726033,16.55048621795256,26.81736368701116,1.7342937221085368,1.4956218034202822,3.436132900205904,7.898999586964302,1.8771046687692188,1.1337698173555288,2.975886043743372,1.7049994260646173,0.7307200039044124,3.194960327015987,2.584789080595246,2.8178303675522463,4.45512758018451,0.5307392534919182,3.956044235460546,4.779489183359819,-2.7405569635085523,-1.019282790802925,1.6732319766662918,3.076137395374963,1.0230159113368158,1.4133512934114316,1022.5539942170186,1346.7789762258783
2023-11-20,0.5487359858264096,157.1244782921655,5.556808127716449,5.276962024925775,16.9251870817936,27.1660821082413,1.981517515905544,1.5419023756727268,3.3380535056973306,7.873884051332851,2.334859348408564,1.480740893715082,3.1772547832606803,1.7554848544127146,0.7895008010917478,2.679023036599618,2.468684578361876,2.816604754338305,5.860113998174045,0.8522352628490149,4.29615292318736,4.907498709652613,-2.94958495367649,-1.3652741636132149,1.131895036942312,2.6644503246864137,1.3523671479358643,1.6995411778034895,1060.5846467756926,1382.2484197516646
2023-11-21,-0.9355540322464772,155.6544938998569,4.36519202085125,3.163434395136924,16.571882333054237,26.14318913583167,2.106422190290368,1.5764634240955384,3.2775485081185303,7.960754282287838,1.631548628177801,0.1099031732738181,3.1298231162138945,1.6085871350858076,0.8453966518644381,2.20219592343738,2.2996695463607675,2.7517507678445083,4.065228111978162,0.0786752581885502,4.460704844074351,4.653607104868105,-3.394450333328533,-1.3602509726464225,0.5081734441223259,2.682383880553734,0.9170907179876144,0.11681443670017168,1025.814708522174,1280.5566924067468
2023-11-22,0.1725893560416525,155.92313698852857,4.13641739364798,1.917762353459362,15.63424501230661,26.63026879580104,2.1994055757473125,1.6075409892604628,3.161349690675239,7.959163464505497,1.459365774744343,-0.6648575575302277,2.95004214897851,1.6708567460955843,0.8813263150635225,1.858443094256861,2.1909790494433072,2.719177200405782,3.641939616651704,-0.575097391495226,4.256596993714634,4.890678682493353,-3.2093182952153154,-1.25910827879927,0.489065535576265,2.5075250740107067,0.7986896039745373,-0.6678558296844893,932.6114835152129,1329.8621967946513
2023-11-23,0.2808635231121625,156.36106820442154,5.971488084113667,3.666499637534923,14.592954071441408,24.247179054017167,2.2945674988991365,1.6418645756947146,3.059115482258944,7.948908106160755,2.1993641493502345,0.4163432987821755,2.7100737835933906,1.373963209685821,0.9592032064945228,1.5932914049903346,1.9981859652524068,2.685967542765236,5.261230843656287,0.4290359638276472,4.148977529429993,4.066135245921269,-3.242591670801312,-1.1526553814374405,0.1949545447540796,1.772393896944362,1.1899054290847697,0.40268813309359724,829.0428669454616,1092.150729503827
2023-11-24,-0.2049781217970281,156.04056222359435,4.716719618434024,4.2239141734446495,14.636201688713818,25.4642560913976,2.296449406147022,1.676441749522575,2.988075042400344,7.982833354449418,1.6519425905528984,0.7424185942289641,2.790853860116188,1.5213344118611614,1.044067879755905,1.3326547048177555,1.7882153615978171,2.5984930851287755,3.633482702246421,0.9339414947381294,4.663465567675516,4.673693055325221,-2.7132719147486246,-1.0346036146559063,0.35421078178378,2.9291207220844475,0.8700113691284529,0.7009598016963213,833.9280766399842,1214.4559086276968
2023-11-27,-0.0479831274891817,155.96568908168777,5.828097471594707,3.562246444250257,16.08697763429911,26.514314475994823,2.315294280818623,1.69698155334139,2.9008690714487053,7.999213512926673,2.119282198737362,0.3456615932732579,3.376802142706392,1.650236224898789,1.0984140313730566,1.1249283855921408,1.6908520216827458,2.564356983919394,4.467133352296769,0.5214388355704508,5.793328316472064,5.147720068816453,-3.214706613493681,-0.9295120603345868,0.2740731633633902,2.440145775182524,1.091720218268392,0.3190257961449045,979.5660896178688,1320.0591909731493
2023-11-28,0.9060708089575708,157.37884866244647,7.481673896314033,3.115636011208068,17.62435223523859,25.62881566677873,2.269997280598389,1.7299817991368571,2.7599887006442203,7.940992915104332,2.890805166811248,0.0830056919785174,4.108219494957168,1.5515776624045294,1.2768488555483657,0.9462151436624724,1.607496122768775,2.549840496308766,5.139308257893284,0.1517607674210072,7.053602945130748,4.832093318082012,-3.299196662967021,-0.9044589089262148,0.310474413924832,2.0082412727910466,1.424360000624536,0.07563614077382835,1133.8639385848087,1232.106722438851
2023-11-29,0.2138857693952278,157.71545962377348,7.131905215368245,4.010417543322073,16.17966970892679,24.71120204837468,2.1456082081439902,1.782114600417459,2.6210292244284545,7.943726052727499,2.89621032391936,0.5847026685850467,3.7769744650507375,1.4362815811067002,1.416385063593643,0.8175641308572678,1.443326756066604,2.492353002063999,4.387318677130275,1.2745265151198013,6.858849121453676,4.577773455622626,-3.1902372654964477,-0.7916575306510973,0.7653852770114137,2.338405770362241,1.3246939479414757,0.5358981423172575,989.9560452818012,1140.9427414889938
2023-11-30,0.4233376412931422,158.3831285304994,7.484806266236184,5.556896991166127,15.072011737654597,26.86866569630253,2.0314485327386462,1.8395684812139448,2.5108757834748165,7.93461635109507,3.2335621671575363,1.4090879482092995,3.5037598583312213,1.7105886354415736,1.6015878236174754,0.7492805057650578,1.241623469198612,2.490444928779224,4.10143922370396,3.4594704611159743,7.085486057277284,5.449975785421327,-2.527401634676361,-1.0406407814599925,0.707851192337061,2.903229102011496,1.38974340790849,1.280788197600939,879.7505779395017,1357.2864556772113
2023-12-01,1.1849175910995102,160.25983808179103,5.558241470087983,5.270000080537668,16.139140331778346,26.655027664263187,1.9366476901617504,1.9113451222247373,2.429787675069817,7.868291019969516,2.397974469801321,1.2079680837804223,4.062181019856953,1.698615324450038,1.7012926502229515,0.6906522011085401,1.0530464207332046,2.4700877452952783,2.729707741580488,3.342990728229106,9.373031598244848,5.410819809623865,-2.4694646781096936,-0.7998617929058246,0.8560328243120405,2.3336243216181285,0.9779498300355259,1.1152462912333947,987.0237375950963,1336.519970375284
2023-12-04,-0.6301496261235995,159.24996131129234,5.598344833225781,4.858377446328421,13.17181636195236,27.879799441806487,2.0028302345971767,1.995665176587432,2.380991938749093,7.944161641535629,2.338757923777538,0.9524885254515184,2.901528560733171,1.8373171398079693,1.5807535829537749,0.6570569383917658,0.9150580616972372,2.375557442148198,2.9632291406182745,2.8929733030371545,7.549811757673733,6.144218652191137,-1.0827802345587505,-0.6448527239327481,0.8928128827684207,3.057993167385202,0.9987671393888242,0.9050753024288262,690.8516113155938,1459.5944345398427
2023-12-05,0.3874768792661909,159.86701809161394,5.18137687542819,5.495270768309295,13.144515458229922,27.88622002977876,2.0025789442662245,2.0670262778936457,2.351794736614944,7.935581648425001,2.1308359081500963,1.2294803958499705,2.9283242767143007,1.8408653744329884,1.733481237462625,0.6414719067890347,0.821729617107721,2.3412133284265697,2.461617138466308,3.96177643865668,8.380880374396508,6.239643908224752,-0.807518575189659,-0.609572910328744,1.1363167807951122,2.477346971894862,0.9183925676599377,1.1949060431242486,688.6817621078455,1460.833748257144
2023-12-06,-1.023560009620872,158.23068322585482,5.302603579736717,4.565134763307553,11.309296722042497,27.8605418073409,1.9887516016439764,2.130420273187704,2.3424783853861726,8.03383481859731,2.206607312863355,0.7580001734846845,2.158910422702687,1.8158988607382187,1.8251358504301027,0.6259833681615841,0.7754055699989563,2.2659992072135746,2.404420375952925,2.579715402685791,6.522007574916926,6.438056751303569,-0.0597853359660714,-0.8520138087789665,1.370172384051836,2.8712370025385,0.9591095859356484,0.7412663831392934,505.72010011659694,1458.8631494449887
2023-12-07,0.6688683214966851,159.28903814084032,6.0122735907665,5.72498519732636,11.243716101023828,30.98816704943419,1.8537751182586808,2.172090293662184,2.312072501214136,7.995972736344574,2.7500983201645792,1.2791069995298523,2.161360510296812,2.2163943325416446,2.0897542053638354,0.6450876118082,0.7669484068732504,2.257030613494904,2.439551898304948,4.306912498980399,6.515721470027482,7.852010756978434,0.0757702817869701,-0.8040490373035699,1.3263504542196527,3.1923158474661206,1.1276817720587655,1.249268121938116,499.722220106741,1772.222865599162
2023-12-08,0.7318435772948773,160.45478473580886,6.0196346687490365,5.303189633568781,12.777331864197938,32.069378266158274,1.7054428868122122,2.225618810993597,2.303054863406256,7.949837468543232,2.993606503124599,1.0604541634056803,2.838160563902125,2.36601207908206,2.302496002103183,0.6644891155443896,0.7561205123085312,2.274056396720127,2.217343661837045,3.551851609094558,8.644705947555977,8.271303871109467,0.269458584141288,-0.77832358002108,1.3364622835369269,2.7868689460813334,1.1516248623066332,1.0417312819379458,653.6439489822632,1880.941147731243
2023-12-11,-0.6281933799541894,159.44681840027877,6.215943304831266,2.6728249367283503,9.949735624442296,33.2425984033217,1.555908345780624,2.2930346486509965,2.2995001350389304,8.00651289900133,3.407484487841663,-0.1162527965606978,1.6153269241976196,2.496542896562525,2.073147812760126,0.6493962079347473,0.7602641153953456,2.252762190784622,2.557335043897469,-0.4104916032140448,4.885729057977299,8.87293074520045,0.3286173217623675,-1.109876990791095,1.140625472739866,3.1131455778353208,1.2121509635044287,-0.11350061907020727,371.4444480324446,1998.8602904237996
2023-12-12,-0.2513513173877491,159.04604672169685,3.58032090468118,3.1054940361197985,9.53092873640188,34.45701588248878,1.1793894631062467,2.338893460190903,2.310684954303822,8.023528333749416,2.26058586752067,0.072565747896102,1.428683958444836,2.6433497179959184,3.9799856016300126,0.6378173925880086,0.7659354455606051,2.225927006244752,0.6698795974309203,0.2661005409391303,4.310074101372158,9.528161210519384,0.3572672738777762,-0.8732148878567602,1.1821100758197929,2.950692894295515,0.6231711434732407,0.07076650599061446,330.1238527233709,2120.899135834878
2023-12-13,2.253384144978865,162.62996512173922,4.2761667209669465,4.474183730044009,11.896316992572253,37.49432388339095,1.1925076155037182,2.3980942000900285,2.30719378449958,7.851227513842372,2.8192331228563594,0.6430269768521621,2.458496317547734,3.088978121782165,2.0845059564940205,0.6545172044196005,0.751454185578789,2.33025506978078,1.612831548124282,2.3559950040702344,7.548334325521581,10.407560242611044,0.1462584078875222,-0.903374764785236,0.9606391913254833,2.5229855615643197,0.8120457805623085,0.6294589504744348,567.2227423061237,2425.2270019393263
2023-12-14,1.4766316614910568,165.03141067779868,5.608622679117368,5.859697888699376,12.060445098058787,39.230956004570274,1.4678802432808835,2.5193257019863213,2.353204624149943,7.750675820524226,3.199308847453416,1.1642021304087118,2.4833536302292893,3.354143676096597,0.9227743974592116,0.6597245295058566,0.709051534943822,2.3774501028175545,5.08922035793498,4.445801570608208,8.241769403289025,10.934774302130176,0.260885674814965,-0.9838409294637056,0.9557200489719376,2.6413832896627456,1.17641909986859,1.1688017028884488,584.3839246055111,2599.6880288886136
2023-12-15,0.1590832774406081,165.2939480547114,5.199361583467066,6.30761224283585,12.059226548440224,39.37261720084825,1.690234886854564,2.664592003995085,2.440606793194664,7.7526340490456285,2.537357664074908,1.2708772438494136,2.396987463532407,3.372598126777106,0.8736396680660653,0.6527080964400367,0.658690714790223,2.352627172511009,4.909038132095092,5.188183447532215,8.881412406978827,11.113753754485868,0.6158515554605811,-0.8586473228242698,1.053191668219105,2.780596706721972,1.1215060355972846,1.3260458259354944,585.0103886699638,2614.65190713997
