,TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-06-29,-0.0260686604108828,143.69299094334718,6.949215855706546,26.396232222723103,22.991650856706524,46.576247023869605,3.443503243824566,8.542669442655912,7.500511422410992,7.678186455945772,1.7216592567706304,2.715556062667839,2.1917189264891173,4.302267863170447,0.0789376396602058,4.3078021680272105,5.342037950406546,4.835247849379769,75.10408546506065,5.385135364049295,3.077292410772732,6.831834864697453,-0.0477284011557403,3.456207057219012,2.7310774531238007,4.5340623513913005,223.144558938272,2319.8097796371553,11.083715794857678,3303.361483684608
2023-06-30,1.42222351572574,145.73662645099313,7.058665664818421,30.372609767512216,24.746040434516644,46.85806232286129,3.1752855706488745,8.491984963108294,7.545899425185571,7.598234041970334,1.901557800147172,3.200014538322272,2.411031660444995,4.384366592111761,0.3283965245323815,4.284654213138055,5.18462795184705,4.873282361802556,18.38627571701587,6.342279677514102,3.509104720653024,6.835935416707291,0.8411136291834427,4.050276844798655,2.942437111586121,4.402559501215305,227.26414530013787,2717.4475341160664,12.266582166445797,3331.3443492661045
2023-07-03,-0.0628657858823933,145.64500797545622,6.606758928146599,31.31819923611099,29.10890708418774,51.38111430830284,3.005842831477191,8.523009500142464,7.693946245258172,7.634123442004205,1.8584079810803305,3.2993116820167105,2.931690494228338,4.955972887731185,0.6626074509199256,4.484494934566485,5.203752521093613,5.080425368719426,8.430455015461899,6.270508768559417,4.334616025434431,7.447114376114237,0.1644771065168106,3.76496735203189,2.801465537040654,4.927397224554127,210.2548070076826,2812.0064809759438,15.208168407547952,3783.4508800165904
2023-07-04,-1.1605538079797697,143.95471928926463,4.114190821448049,27.29855035983021,29.81228091994796,51.70935694541936,2.8340297747581698,8.593117534525216,7.8906153151101295,7.725704668941306,1.091560232974522,2.8046184445457194,2.9477603427892847,4.93945424525457,1.9935294016192249,4.521585961592138,5.075200296541049,5.102686631141214,1.5517775652965455,5.330080228087145,4.582999989564902,7.478563251698359,0.088580250848077,2.974465597617741,2.5849778689258325,4.975480004181912,116.43692224662989,2410.0415933478657,15.682405867402354,3816.0764724585183
2023-07-05,1.6343219039861578,146.30740279843087,7.484403134922656,30.465906975710205,32.735679172399614,53.81671125944375,2.6689095345050364,8.477244586449224,7.880203116976396,7.607543231143755,2.421860475636204,3.216584383202281,3.3226353140736555,5.29292191548902,3.660540274007226,4.650399211605304,5.087000357878734,5.234597708920138,1.7657848379825276,5.8635337115382615,5.147049207100376,7.692306941283089,1.840594964486122,3.472478173723408,3.14051715848802,5.1327813884023445,243.28849737355213,2726.777254935865,17.653455813960345,4026.613229115093
2023-07-06,-0.8612615247536981,145.04731343026157,6.9280328501672885,29.97185951370625,31.10340384156055,51.003664467789655,2.3579824747348828,8.524098525964346,8.041864713138926,7.670704843628756,2.505258751159797,3.140945051937412,3.0528697887181035,4.882354292172125,6.225843339060053,4.655237876901387,4.89503398857016,5.131495907720931,0.9488443425566284,5.751311919032544,5.01544338303385,7.298280928359866,3.0218947196989148,3.833302604785811,3.4844418804534523,5.0687375147963225,222.34725082571373,2677.3725087354696,16.552922829472127,3745.1098717276363
2023-07-07,1.8158185790806407,147.6811094959856,5.50053239419746,31.0934806610709,31.27189241491024,54.56661497075672,1.8691983467309805,8.359005829168543,8.015809068639415,7.55080824254305,2.396672232123434,3.33716075868487,3.0838127741539987,5.431479794730938,8.830515073733794,4.9018831264484,4.96597036964447,5.31608675723577,0.5073153419177575,5.6907407857621815,4.977728935345908,7.714709009863042,1.913659593127489,4.009548058607883,3.4095201690340637,5.693067621500034,168.61749599389344,2789.5346234719345,16.66652329195377,4101.20624032604
2023-07-10,0.0317553719549001,147.72800618161318,6.832461918199708,27.65702214618623,30.244375703660907,57.59687385971755,1.709384884461743,8.342896000478262,8.13393940052861,7.559910268015259,3.3999278633924823,2.9317023391436923,2.912701524216013,5.825510208342355,10.573278609817924,4.862511450218242,4.828739138046341,5.28136974974873,0.5496672803596443,5.03009359880004,4.906402481577375,8.33880915884944,2.6724924089542976,4.511993036891407,3.322069038656662,6.109057618821128,218.75005215429331,2445.888771983468,15.973738189172453,4404.033444047508
2023-07-11,-1.2289616016587956,145.91248571074502,2.515481837716352,26.299441019847308,26.778871165340743,55.815517087904624,1.269323350493852,8.43772977354805,8.335661406055056,7.639731311840414,1.1776394225147466,2.7378580748008123,2.426470098316108,5.531214260985903,15.180183986263906,4.699534351807584,4.680511018431138,5.297652856060287,0.0984708234638439,4.915658630010927,4.321372831264018,7.976549602303983,1.8870081654322888,4.406514913694058,3.0751395564960244,5.498470651997859,56.26304182221049,2310.1306593495756,13.637182596952332,4225.699078215224
2023-07-12,0.4631356117807517,146.58825839410596,2.078557492365341,27.13847508601221,27.08310592284338,56.5337268549699,1.1236528663441538,8.382488666252351,8.405983224863007,7.591159430750243,0.9414659133571264,2.8559943965142183,2.4423636545286374,5.660955222975255,17.84653289747814,4.655056940005061,4.6132087402994735,5.440152313051532,0.0592765484582464,5.142867416705461,4.4503661257803975,7.899266629878344,1.5684646563061695,4.306767363679291,3.2128136255414925,5.476672615545387,39.81762644066921,2394.034065966066,13.842307540847253,4297.321362794345
2023-07-13,0.5462598533401364,147.38901119942346,1.2873041671967598,26.49636641160648,27.01714582886485,58.50828682743947,1.05281557772693,8.313587159213682,8.47277757917839,7.538892533274619,0.2532519014546975,2.8024283067068403,2.41532456431941,5.961855331667791,19.732366756448847,4.681969689745087,4.607317681986386,5.684727115692565,0.0135121929483361,4.976160361799227,4.441740124631757,7.906410585708136,0.3866245348957831,3.722862296507061,2.859038168648978,5.390539313082334,10.035606411619908,2329.823198525493,13.797835105522266,4494.578664437378
2023-07-14,-1.293207508048866,145.48296544055353,-0.9427402163629136,24.52891446257993,26.568460811332294,53.52245460944268,1.067264141471704,8.378725058156439,8.676136949582485,7.607259413817662,-1.839672823554016,2.5458264697996627,2.3069971017959734,5.2526100743973,21.393765633470995,4.505150904920572,4.372982019643511,5.634973642727555,-0.0917751867650356,4.734753726657787,4.577156436399767,7.091065543339627,0.3730973861357085,3.550339200964812,2.809174781025011,4.5426678615471605,-73.90113594923264,2133.078003622838,13.495317109868662,3995.796743557235
2023-07-17,0.9997977843634098,146.93750090565436,-0.4603705508901326,26.27995753372205,29.834098702765484,53.99075924207878,1.0575795490109074,8.261722861370574,8.687611568351434,7.520036563043853,-1.4004120754146188,2.7938268439497564,2.679845951414105,5.375543683031679,25.781906635185752,4.518749178344527,4.316832245207823,5.8089603840895965,-0.057445215053458,5.108011574970106,5.393181705114907,6.958953473560845,0.3159487644776148,3.911163859078709,2.9025171068160254,4.5871781290709,-55.74520208891626,2308.18231073705,15.697116124419313,4042.4285042637634
2023-07-18,1.235552828078168,148.75299135360154,0.0189044249273751,31.39087403118555,31.115180197155933,53.17459496226575,1.0901834800602024,8.129546709343103,8.683581249399161,7.429525538368171,-0.9189023807933632,3.467935004596594,2.82861891630195,5.33091023080133,27.8328824130494,4.488616262567609,4.208630009918577,5.875700009762556,-0.0359923985041245,6.280942267207087,5.836232247883104,6.7406664119476,0.9899555678866028,4.570841308291765,3.308745442973839,4.565804383268195,-37.70574939381635,2819.2739604834,16.560862830478648,3960.6133702486645
2023-07-19,-1.5332229723042712,146.47227631817833,-0.480540926419189,27.75431084554629,27.236581976299096,46.11447993506137,1.043459431739313,8.122513983226028,8.896075931341237,7.540326430779626,-1.4386927761754384,3.023223655866424,2.32506378341131,4.315997706323766,34.51229866533131,4.502951327660148,4.137694501707687,5.921847873861064,-0.0434980457613939,5.453351509343267,4.9989055387975085,5.495587234489109,0.3236497548083665,3.822931243258511,2.873752752548875,3.818466501560916,-56.50439577429106,2455.617641919474,13.945786075360342,3254.403158017733
2023-07-20,1.5568778979282882,148.7526708147685,-0.2180490495717078,29.149899536752656,28.887811229839272,46.10021092893868,1.0849959199047132,7.902977731812208,8.86018084662561,7.449618672704575,-1.1416869382668131,3.283795803439545,2.5208484570024385,4.366367846902493,30.191476612035235,4.513984226182522,4.123956797013924,6.029101644356575,-0.0410289859534132,5.749192688772092,5.415957129364495,5.395128057698063,0.2587763008417966,3.914909973079965,3.0416159255417035,3.7401231942285977,-46.62445203810663,2595.1765110401107,15.163729544377382,3252.7775444181684
2023-07-21,0.82363132531591,149.97784440884297,1.739247789024594,31.09565648206696,28.275525191015383,46.716169786882425,1.13562663821976,7.751552051929308,8.89584446658496,7.427100975103176,0.6327530057720004,3.5989595204707303,2.4419140036397327,4.462272325175079,21.10371471451225,4.654879268783288,4.205190459945755,6.29559696684932,0.0340495111163614,5.993178435969915,5.165732059954082,5.264273954002775,0.0343947734499519,3.711106870701285,2.588484626618927,3.6445134692817702,27.046333026146243,2789.752205571541,14.761637539924804,3314.174713748375
2023-07-24,0.6139393240040203,150.89861737296243,3.835432428412227,31.62033773002896,28.89882919346485,47.47992594445956,1.3037162811259124,7.5953104126325455,8.95849754048139,7.425522005399837,2.159024819207646,3.742072642140538,2.494412827444223,4.565809120354844,11.64467520175671,4.740367571241419,4.200177140987147,6.446669383399363,0.2417204223722191,5.995780469874857,5.320297318306053,5.259074737562028,0.2971620406833626,3.3425782007842413,2.477610174069912,3.569373423451347,105.94472236501845,2842.220330367741,15.236274759988053,3390.3516095650166
2023-07-25,1.0290262324003985,152.45140373005972,6.067568564579454,31.603033076120123,27.811853598150265,49.68876779973826,1.5316807174389548,7.415350411044433,8.994023695680113,7.40152984491761,3.295002598688985,3.8305537938520446,2.363704644729884,4.878771209920081,7.091418150212401,4.763390287223856,4.144554258665821,6.551413507461469,0.711690079109494,5.9631684445330615,5.129433530720214,5.511844226535513,0.7719075831715693,3.413862018740984,2.3953932750382543,4.020295736695389,189.96019629776134,2840.489864976857,14.49514358937807,3611.0370716748275
2023-07-26,-0.2042388964493047,152.14003866545997,5.8785384496889925,30.22716304917644,26.59696169329897,45.30728953127237,1.6276924184955424,7.324992033466361,9.137307545186845,7.461336843194036,2.984508482212364,3.689973791006856,2.1936794378774023,4.252174355091772,4.677433158445482,4.666612231182844,4.084016350796017,6.595081606670276,1.0385742916841991,5.792002267129415,4.907993004369724,4.810691826351691,1.20598021047627,3.4044671898307186,2.3108686616272527,3.227014295411217,182.8452831736215,2702.902862282489,13.667640722792918,3172.690517933108
2023-07-27,-0.7891766746091711,150.9393849675708,3.569973206651104,29.199441630933087,24.9627704833984,40.46392875273727,1.6157138268637683,7.25905889035003,9.321545058227215,7.568656728370731,1.577814427288282,3.581911594510809,1.975008687351571,3.551694582251288,3.605606668098273,4.357036422699324,3.8645445752475687,6.332751677353887,0.7070367960405969,5.967658904368967,4.763855639667056,4.244846232200032,1.0135893513309546,3.0849613837082868,2.352304725089424,3.185884520217001,95.95309059816147,2600.1307204581535,12.557538747598665,2688.1557097074083
2023-07-28,0.4456970731932186,151.6121173886671,4.097022957502552,29.77527877996571,26.77515779104464,41.007641762559714,1.6731278479375042,7.090876790478283,9.39470202466617,7.595930088428215,1.838679776347356,3.7480758922933592,2.152545096596896,3.6102600272980254,3.0474047534301034,4.465954201572976,3.837252250039925,6.325605874718978,1.0094971249826867,5.951056180614949,5.270052229944927,4.335281601720254,1.933332473393756,3.224716611009042,2.318607838647692,3.4280675069413453,307.63463372462627,2657.714435361416,13.793766888763964,2742.3282768402737
2023-07-31,1.8111115476064032,154.3579819542638,7.22676041213676,32.76513538436251,30.24424619031512,42.39723761291865,1.836933158307232,6.847555179348003,9.35926893957161,7.536465585547177,3.378502785370532,4.317891595409708,2.531352430346871,3.82286509749965,2.49178715056849,4.671586806920271,3.894760028583855,6.461615840836171,2.4906155369107594,6.329113035898591,6.082944264237226,4.458775011571605,2.434856287591056,3.710617944365472,2.5074989059503543,3.47602039591615,620.6083791880471,2956.700095801096,16.16002970978198,2881.0891245495563
2023-08-01,-0.3905615343692048,153.7551190515219,5.090457564441771,30.75791050826541,28.62153565867937,41.75430804501432,1.8607085266812025,6.708970618977232,9.513960653049612,7.638390612848808,2.187221096602608,4.107899355522187,2.3196330581569984,3.687422612581934,1.9456533631213044,4.6182887457804025,3.800499358381261,6.35577876175424,2.0917297095802088,5.967529879350752,5.80684156574061,4.431553602689951,1.8840980776100649,4.256435515541339,2.49105695090872,3.3311977561627204,406.9780944185482,2755.977608191386,15.053179967615847,2816.597426955227
2023-08-02,0.7322948223783765,154.88105982747788,6.7796818601155,31.119210167702672,28.532984930920875,41.26310034943371,1.986597026297748,6.517072423146028,9.570683616993666,7.659868681205376,2.8989297595958754,4.284297293089249,2.2966329048880185,3.6126962853892,1.968433228165141,4.379042662506378,3.7508046466473406,6.297213729029425,2.92567975253467,6.376068445373465,5.860168413918192,4.394448135624083,2.035069047908157,4.741833711071691,2.352794910350069,3.5059361456459057,575.900523985921,2792.107574135112,15.00049182403819,2767.2779131159737
2023-08-03,0.4510226116900551,155.579608428525,5.348347503276385,30.196992432153586,29.198398065169872,37.571267482251365,2.052933469030125,6.34203188818306,9.657122047593026,7.7080143318647165,2.108903413227202,4.257415304255267,2.345173256284744,3.1111704300860565,1.8432930984437823,4.200483049845709,3.725504729059772,6.235813326432688,2.348752026262758,6.427990138376411,6.079075455746005,3.845680588661204,2.074882125519677,5.047913978138148,2.23315138827181,3.082799952875828,432.9438399965991,2700.066362082549,15.840100138117531,2398.094626397704
2023-08-04,0.4138471981970371,156.22347027897237,5.750747144664685,27.54580145368877,31.999205071515885,35.81971272854129,2.202719052646295,6.186608678597279,9.747081207099342,7.769659039057669,2.148982877179836,3.936127124063274,2.611068390531788,2.861306891502354,1.8895456296757,4.001779731061197,3.674528712812055,6.092255148277772,2.5051554474432565,6.0851120906983285,6.926138732040775,3.6491214520724538,2.569098716751481,4.9360887043081,2.456774002797533,3.3147351536820566,473.3605527374678,2435.1278225792,17.84049044316704,2223.1378953079266
2023-08-07,-0.3720829121520941,155.6421894412933,6.668177629319763,26.08318507551188,33.22564891091987,33.48371509822361,2.298314439021177,6.113723516541569,9.897058231138612,7.890280560533489,2.459543120449884,3.7441122971167102,2.6956094526569623,2.521756809298443,2.036775793228804,3.898095520274657,3.686937026860728,6.025587922923688,2.77536854371391,5.872218184597503,7.235980307499134,3.302145613891568,2.7453351100090715,4.993784046455671,2.601052166926129,3.089413789622906,565.280346712517,2289.0467399454906,18.70258541912224,1989.7368730800458
2023-08-08,0.0099370353921823,155.65765566074327,6.186987529556442,25.923542963302378,36.341473401554815,34.92997068175581,2.2799686387315976,6.01697097794408,9.999275259513738,7.981731032105829,2.269057873713069,3.778085500299628,2.97984520359787,2.674308568121091,2.2842532493504137,3.837891362127164,3.7012402871724257,5.956419629346556,2.264801765305131,5.923208518047932,8.050353424711,3.5836312778286104,2.9440968875384543,5.123519461888042,2.8298071474000093,3.630166241269335,517.3380791532799,2273.2630807494197,20.888188527667396,2134.5611687598616
2023-08-09,0.0152345172828916,155.68136935319706,5.626171236438846,25.424451207592096,35.0205940195397,31.170337672500736,2.251984400289233,5.903315174650296,10.084476712491336,8.068300357142935,2.049007040665856,3.766586042351947,2.823872574482598,2.179884887560802,2.224618247382248,3.722855164868207,3.678949212219532,5.846760699638046,2.074212911402704,5.9726590360733,7.7406008003117295,3.008155613060429,3.4170192188170736,5.324482012480732,2.941072193790069,3.2227166127771723,461.4331891662313,2223.534454044225,20.068078673264296,1758.7966016837306
2023-08-10,0.1607466114402767,155.93162187907615,7.182048019767712,26.64247945597668,38.560977770055175,34.034194223022,2.2291655907102097,5.775035595434026,10.15714591396168,8.147763101085618,2.7687382503282447,4.06147769278512,3.15241361918503,2.5103589313188763,2.0025732715874898,3.696138670357794,3.7063338170869495,5.804459199909458,3.0820225780913546,6.34585991970502,8.63913686446857,3.5238097412071943,3.246640195548097,5.408851774154297,3.0618404515431346,3.881581162807121,617.1976037314913,2345.5178245895327,22.56431835562673,2045.3809871080664
2023-08-11,0.315262818078299,156.4232163044873,6.455612311606919,25.360357871707883,37.5023255445701,33.05653254081599,2.065541547047816,5.599362901028238,10.199139839525111,8.211513791065698,2.6372297707304257,3.9602473493964063,3.035818459653267,2.372051725592709,1.9336077513984773,3.714869443934508,3.72447493451584,5.736945033889942,2.817173057263205,5.969217067187082,8.313315981931924,3.3952104025334453,3.0655379371898697,5.471523372629809,2.943106699464632,3.709319628262171,544.7307660555081,2217.4862087105653,22.01824944244612,1947.8135457825717
2023-08-14,-0.8095507402182789,155.1568909990211,4.305056044349934,22.81108655777886,35.434028964592414,31.12955663983495,1.9197059952365647,5.484075356570674,10.347324495390868,8.360826634924237,1.7182415963493658,3.578980026879218,2.792635382158148,2.0994511138053724,1.321522690611765,3.559476812460032,3.662843378660912,5.590080731893297,2.4959985304904286,5.514123901119628,7.889036333042543,3.1400524666627243,2.433113021537181,5.261454898430135,2.885997925593884,4.020798363635819,329.8518693776723,1962.7396167066968,20.567463390283642,1755.3146791025313
2023-08-15,1.012313864847969,156.72756571887123,7.001522512298215,22.26642518178092,36.19830659452408,32.686914518105006,1.852805733319265,5.306097561220515,10.320138846292034,8.367028253638638,3.2365791639358474,3.5967186681319374,2.874229369843882,2.284262857651352,0.7905643772374971,3.4780191192366225,3.645179237312569,5.503976446050145,7.585406835856581,5.487186671233701,8.137445168470823,3.472487946859224,3.5687694700930703,5.540676747252907,2.8814693613967712,4.35870678887463,599.675243128201,1908.4540153371172,21.112778480059422,1911.2491868706197
2023-08-16,-0.9131987342063884,155.29633157257402,4.3990206844446496,21.150853662039683,32.14324163310354,30.86757570352965,1.5550838807285552,5.232766140317275,10.478246690497777,8.524135256235867,2.183816502858454,3.43427806297011,2.444039158623323,2.02896126104054,0.426280853585937,3.322813207772798,3.619045573778925,5.431812609564098,7.966620629325449,5.40830099095151,7.076242811319784,3.1840458171034705,2.776535866146174,5.312689440700067,2.6691508655822247,4.221571999147314,339.6017842064187,1797.077396434439,18.227839953990603,1729.514021877245
2023-08-17,-1.0625574364975798,153.64621885284168,2.4459442382693832,19.80328842632608,30.51795007517812,30.60922938677768,1.3614735301806216,5.127335318439586,10.64872532451705,8.686330030704006,1.0611360203325508,3.2424276929907685,2.252459042526138,1.961562705039496,0.3624314042021839,3.2311953573623367,3.582363050574174,5.362641198433506,3.986157344130248,5.14515904768115,6.695529545711765,3.177311403356763,2.9463119384329386,5.063622711392688,2.567274921304926,4.27789236813912,144.47086036039738,1662.5014027758154,17.072336237080105,1703.8781031893557
2023-08-18,0.3295033593211371,154.15248830543172,2.156329189171419,20.41622226369305,30.867270012392524,33.12341138736337,1.1986682476817128,4.93655314019649,10.672406258252336,8.727860624304927,0.9651216952968364,3.4922652796521203,2.2803668587472843,2.240520440155584,0.4150092831421768,3.201263733765932,3.618441419055734,5.389141563052406,2.7875538651619447,5.385296110041264,6.7258243856706414,3.628583494939471,3.156250617438831,4.906726695169732,2.4661168912307847,4.578153962706143,115.68607313010628,1723.9753132665846,17.322297671274566,1955.4950127584264
2023-08-21,-0.5136499692672492,153.36068409662616,0.596439484530077,18.008520111159545,31.676595681058668,33.25634321949199,1.095163853189618,4.750508685805587,10.77742919332546,8.834199906477654,-0.3663943311278249,3.122582695282784,2.333412789632565,2.228823122466695,0.6971835483944933,3.294629536916716,3.58093399219085,5.293795702567991,-0.5755468963500731,4.502435266202759,7.022802200182166,3.719423666179461,3.330114338492666,4.96926272398082,2.4182412387401437,4.401151829491035,-40.12618274647816,1483.3856216087086,17.899676418341674,1968.9869020050508
2023-08-22,1.7546630384871476,156.0516473360407,2.57105802318215,17.443858488411447,34.96864985405038,34.928761709095745,1.0529414239779753,4.5189220221211714,10.650622231795,8.753476895810701,1.4959273044771029,3.1580540066521,2.670464556571184,2.440661555347205,0.9336568316652992,3.4691650003460097,3.722393337819267,5.439880005660702,1.687047931020025,4.113669945443588,7.640812400577795,3.92734297686597,4.096827008747657,4.570283504435676,2.597077960673239,4.2670958223546,157.5123826143655,1427.0999797708175,20.244181718084874,2136.427453522517
2023-08-23,1.5102365185580835,158.40839630192107,4.948351509418828,18.95785722078733,38.41482953373262,36.54556146566602,1.0936291452186242,4.387754580132815,10.560214443867851,8.70641198261393,3.615653819858552,3.5979231323349463,3.01983949998357,2.639785634828177,1.0732514982895585,3.718097082476985,3.887501358449898,5.590316575282031,3.6843036350008807,4.24593638968441,8.203251848792933,4.111227150215669,3.75304517904842,4.336684810740676,2.5454050877665977,4.536049720896589,395.4184396418362,1578.6803702868465,22.698388590429243,2298.306128260016
2023-08-24,-1.1776916770423471,156.54283380293708,3.252191512918322,18.40350902303322,35.2472564674525,33.50971279181829,0.9456074566545488,4.337549784271724,10.729388928936784,8.882363564070287,2.3897775309775424,3.5121811630969435,2.6771742219446004,2.2459336888086123,1.0668379079207853,3.928560181572148,3.854232093764486,5.456713379148471,2.118214431883175,3.877822902592738,7.452702058145063,3.6559002056114407,3.705586676434199,4.047173177729178,2.3192228075590164,4.233644999694502,225.97914530378614,1523.426064631436,20.445138211201208,1994.9199564791595
2023-08-25,-1.942671245884564,153.50172118315456,-0.5547239995421538,15.998969837003555,31.7355637800322,30.615306952446176,0.8356173117535723,4.244635272605664,10.967424693680552,9.116575165077858,-1.849359767304276,3.022998619625564,2.299046062328887,1.870963639068294,1.3648932182634597,4.450005736973396,3.806573876808264,5.326949648541941,-1.132218269196292,2.883485399420646,6.6239656373192,3.201978950817073,3.210931621015277,3.334146404579838,2.0090041451907443,4.041832288599781,-154.5357037220011,1283.1526569900902,17.94695449175139,1705.6780646693703
2023-08-28,0.5318714526474588,154.31815301745024,0.366188761324875,14.857414750481704,34.79315844003148,29.37465621051858,0.8322651772918297,4.034667890611513,10.940489703200718,9.129463009194474,-0.7481717390764829,2.8978287379286383,2.584351682225006,1.7326448198919553,1.864003761983726,5.805527373954514,3.936560439225976,5.419404451649006,-0.3340536632847536,2.013904303313611,7.18243080611548,2.918792448949427,2.7333189826617565,3.2258258377490927,2.117772598113328,3.544218015778841,-62.26772850672256,1169.1776561411964,20.12457893192171,1581.8116791276027
2023-08-29,0.399046387996016,154.93395403308855,0.0341515002993838,13.81505657765787,37.85918065045223,30.125089883944927,0.7961346265125415,3.871269563560995,10.917311429656127,9.15854372170568,-1.1969678920982738,2.7513515295589146,2.8708495769794795,1.809298270551083,2.126702883151053,7.343625981380414,4.083559973735954,5.500938121288675,-0.4480868452631323,1.4504038552677296,7.675155771229557,3.0123111642213267,1.3071642342286132,3.039325409855899,2.169736970822216,3.491736494339301,-95.29475857231633,1065.1223435038416,22.308201809161826,1657.0537316448565
2023-08-30,-0.2966429087926547,154.47435344513733,-0.7104112129806828,13.069513244712237,38.74245399694833,30.322331538126328,0.8065288452972746,3.757589648929884,10.95005474359252,9.24737163537296,-2.102520423711054,2.6366596788402075,2.943099070135279,1.8134629437261256,2.594639314330056,8.643326245223584,4.095361296159489,5.393901920082113,-0.6535564924897699,1.146258377373614,7.869170410927891,3.109023122051436,1.0496058553797332,3.028386242324682,2.371231565600889,3.3756981205956187,-169.5743369549613,990.7485116960755,22.938213980746855,1676.9765787612926
2023-08-31,-2.196208314115955,151.08177485159834,-3.291243894526456,9.26878128208334,34.27887703006922,26.19774918973777,1.040636273328625,3.689992685780081,11.1642051962527,9.49994372045614,-4.109578111683674,1.6554390910200485,2.48700038506545,1.3312889627137323,2.8927435176818856,10.417836439021764,4.01891003843599,5.215822961498467,-1.478380653160167,0.586355734549428,6.908684781815969,2.424769842612037,-0.0667779233686027,2.788184518667179,2.194887333198491,2.905856979119915,-139.8931161748816,610.8558137618404,19.77116008713551,1264.7170221444887
2023-09-01,2.9527721245439897,155.54287538468265,-0.0638092132776931,14.269222218683048,37.80745000737336,29.905445772264507,0.9998982906253944,3.494467026950601,10.843475508087732,9.292406560693992,-1.0492480882134816,3.179541812881043,2.886142842163116,1.7602386900093432,3.1030750088789274,12.245348437491629,4.2153269240511415,5.38435196043464,-0.3380973282452669,0.9073489482672092,7.42429229943608,3.037849990421104,0.5218508377829009,4.098698233500626,2.278665679923336,3.2817965013681385,-34.31896306350862,1111.0804025923542,22.338535780937953,1635.685355143022
2023-09-04,-0.0977113801824525,155.3908922943688,-0.171378250071997,14.553258815495663,33.00979311352011,28.730434187973348,0.998705475288368,3.338825025854978,10.850414564745872,9.364410029613248,-1.1582097377677203,3.413370109127772,2.4423053847162346,1.6214399659797374,3.1002542697078823,13.4255567797355,4.235666761325455,5.344313921719072,-0.3731017865027944,0.8488769389484991,6.256400092624314,2.841118411500859,0.3819154090369585,4.704958967612147,2.072771016384994,3.199145678629952,-37.837705062082755,1139.664554286114,18.973548758934076,1518.3828679836415
2023-09-05,-0.3137112020886734,154.9034136582158,-0.4997102082371094,10.660007000181704,32.59252649264802,30.55576611155846,0.9987828205761828,3.149126241731421,10.897863472669426,9.454638635357616,-1.4868521306256957,2.383263813509649,2.3935538300436643,1.7992382297660043,2.6974582286242046,14.535839154525116,4.2163914319568745,5.279471867759987,-0.5505339615818486,0.5163237248504989,6.186480376703234,3.222130490975743,0.1557465236033664,3.745741217836791,1.9289267224741236,3.7007867265985945,-48.57792813276888,750.5198616092134,18.676127529766344,1701.114728135811
2023-09-06,-0.4082094672862912,154.27108325851333,-1.0649146084368657,11.5642189540757,33.138506576154455,29.00507153251788,1.004890946946514,3.0554599890616485,10.948489072961523,9.547221919873977,-2.040267922838518,2.752847511361091,2.4325243679754704,1.6195747281527737,2.157869847152618,15.116327277186455,4.171488531867769,5.146244211066017,-0.950125313494308,0.5564324767991722,6.38440361492915,3.0046066046078943,0.3377990095649998,4.715325673536586,1.954863180996005,3.326811816901581,-67.06659847909572,841.1215426951745,19.068373840939657,1546.2439345494097
2023-09-08,0.6659461120061216,155.2984455394231,-0.7190561552415363,9.10988799603408,36.04944718273157,28.183732189041933,0.989553285366177,2.880555543323739,10.879006502418187,9.54258645692824,-1.722381540252044,2.0685903134578734,2.715805947407174,1.5344987102321546,1.912124280839644,16.051026900628013,4.191477594988357,5.079045889714948,-0.8913585423757302,0.3712341478951561,7.048891444982352,2.883038847923665,0.5753785841361634,4.859201157768753,2.2287665779004806,3.3210618079665344,-55.7530578814659,595.8689294296868,21.153889936748055,1464.3086610435207
2023-09-11,1.1701744193259866,157.11570822273634,1.2624751701989194,9.409478156493012,39.10359658287479,29.08494779847916,1.0045883437652636,2.802850493050048,10.752654688557104,9.49961859047135,0.2758771942258846,2.2334706271657705,3.03192879944899,1.6365171554492148,1.2257023241227345,17.80550620776317,4.376308022930184,5.196438811409159,0.2261095603521414,0.3515813690169052,7.449494699629964,2.991719783055589,0.42403765066911,4.601917496265152,2.3402015238217007,3.571003652393349,9.065757124292553,626.008424856438,23.34194096656843,1554.6288793530653
2023-09-12,2.0448064634672525,160.32842037959722,2.2975247807938195,10.179404485332306,43.202158400418895,33.65568102059967,1.2331851390497643,2.774144887152174,10.545722778261322,9.390800005657873,1.0640678213459536,2.5347685956132446,3.480245919306459,2.1424168912584256,0.7514607405248455,19.32260999298801,4.537566573990778,5.2659006988020725,1.7461891932084304,0.3639164347976882,8.088412162491334,3.8206205747723216,0.2629805669478948,4.37943211791047,2.5732007470687708,4.218650584348211,42.92375793890002,703.1815339634379,26.277772748331554,2011.9008554551144
