,BRADESCO FUNDO DE INVESTIMENTO EM ACOES - PETROBRAS 2010,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-08-23,4.883272091421431,219.2296344197881,12.5612740593248,30.57889290863727,48.18067512406906,30.20991881031243,2.399740659896773,5.186939621136777,12.3571503063485,10.885619020225482,4.820148751749659,5.284009723003419,3.371003610340872,1.5293038086594493,-0.547047047100819,7.775951658889764,5.234561262783996,3.973217172130552,-21.14462916421255,3.524692615518606,7.957877691180351,4.189909060097954,3.058529568142389,2.7841942955803725,2.1606568139839197,1.8123100334915496,11.539360872477706,2740.7839390718405,12.341654316179719,1664.7418627246573
2023-08-24,-0.1491924512158848,218.90256035440564,11.11252692665145,31.79587501550085,46.95362461926042,31.19299621803849,2.6870111546145505,5.080277818503391,12.486766967537402,11.028567526987665,3.766313678821595,5.634854561401755,3.237892699902678,1.598800836814382,-0.539883220669049,8.08408040415222,5.170313745661596,3.911310082761153,-18.74502944216278,3.54111107357103,7.819798487761155,4.508075968899994,2.892064815750645,2.942369541929545,2.14561684752534,1.968183147581286,17.38144934124488,2862.662663878199,12.070020805335524,1763.2482991011798
2023-08-25,-0.6362349312249438,217.5098258000852,5.981498696902303,32.246978614535884,51.27800579458085,29.207785860144487,2.8706003946806584,4.906907479165726,12.66695744596696,11.219214675910818,1.738613869235414,5.926244884563697,3.5333707215297983,1.3948622970904645,-0.4797310699780484,8.987771654526055,5.099152448880858,3.850186966195671,-10.403465548839309,3.2354555128010376,8.777352122560412,4.064545356314185,2.351898122100339,3.0826237316351595,2.4160160571600406,1.9585696276623363,14.65147144614146,2907.953534743323,13.496456498540205,1564.9259554392013
2023-08-28,1.031545385324839,219.753538370754,8.730370428433455,29.67373098249988,52.48689481226355,27.896634839886936,3.177412351366494,4.605401167016476,12.626134639528756,11.23026345547909,2.4364179168347486,5.755870516401271,3.640687403819722,1.2769153170354208,-0.6139461201203239,11.312984006591584,5.261353672086141,3.954048914353932,-12.609419830724136,2.343156569299932,8.736878796980367,3.6266863994998073,2.623510811226547,2.929603706371544,2.382102223922874,1.7172760880225706,112.19832036106531,2650.8092793430137,14.14690802531585,1434.0095420644384
2023-08-29,0.1933208914310924,220.1783678700837,9.178061254112228,28.936540013363302,56.87186342736916,34.83846942148383,3.4227981971440697,4.4260854363856215,12.687309561808144,11.331412116658232,2.3930602087274946,5.822912196604604,3.968898325621222,1.878311073224328,-0.6601323511189112,13.573283798478675,5.445156842741704,4.047526001323594,-12.408060526356817,1.8987819936125192,9.247601700145752,5.258500339967513,2.448115929340525,2.9608968821854917,2.4960815008993134,2.1633268707254607,118.71235254127158,2577.2706870743846,15.667540627411435,2128.391685398747
2023-08-30,0.6197532513443571,221.5429304637155,8.581810251927708,28.44617476561948,51.3619875447861,32.98464508266347,3.628524059584474,4.242976575587808,12.68008017350567,11.391114388771316,2.093544915402518,5.959058737995794,3.5367780698532085,1.70589800689782,-0.610655435121173,14.817082841654772,5.432853956778639,3.998128432117756,-12.439876333617502,1.706418659332019,8.25470918939016,4.860293925539843,2.50757487698552,3.072683012599969,2.262840909140205,1.973097997079994,111.02842548193435,2528.4146637868,14.311784669511043,1943.2079332150067
2023-08-31,-1.928998986329289,217.26936958078625,9.503683670110604,23.504842721803804,46.96931244589657,28.248760063870737,3.777205049586881,4.104267117675243,12.994737872162151,11.72626021704938,2.2551996520478386,4.956943345554604,3.1132461797881734,1.2534414914490346,-0.4888185114933914,16.28483832887534,5.308462525962167,3.906685790995444,-17.426409420374085,1.2492982224616227,7.621004733479744,3.762314627261764,2.9686758681312786,2.9435416853550542,2.1738401728785552,1.700898370540448,906.476396255875,2034.4619577338867,13.660371144258582,1469.8181095577854
2023-09-01,1.9829722995511776,221.57776099498267,11.034484830629657,22.56191943065932,55.01372093458208,32.32954013387421,3.72998443501067,3.9140081157604,12.83008909136334,11.621605759863485,2.694154050546857,4.957450435467523,3.7803393104804472,1.6160372586292704,-0.2867432439581368,18.5355739743998,5.558740449935689,4.063291225441583,-35.04582195327279,1.0468249467051165,8.7253741357196,4.6221023478323,2.899416343875867,2.712469736632685,2.5036145662988583,1.943393171871667,1069.3758865112009,1940.3501237899814,16.71669925490664,1878.0947913039925
2023-09-04,-0.9670314348326104,219.4350343935629,9.867176676210148,16.00299633635276,51.59759701254645,31.381173844784765,3.69756269675829,3.8785439891516735,13.006423803708143,11.849681631918363,2.402080842990997,3.3121663953405447,3.4665816289989,1.50506729974994,0.4279449886118151,20.4129302930191,5.582950615674207,4.071872240972568,20.75464079729616,0.6293257694664002,8.075985786140391,4.3799430043974175,2.852388220130572,2.0401782375811472,2.4567678246677067,1.9364200129225289,888.1844519641218,1284.6383063718235,15.804011907083114,1783.4568336647833
2023-09-05,3.0769936953268795,226.18703656719123,12.432419904984831,17.620036653757367,56.949713974596726,40.14766911332339,3.6711914347304178,3.9099772076304897,12.707587264013172,11.632882683741306,3.1180852189083628,3.6995684377490177,3.969424666403556,2.286883742092988,1.4132821141051126,21.68167328997686,5.561117665400031,4.069759968775762,8.099648070381315,0.6671638335383863,9.070444714753414,6.536761501225732,3.7086941582915696,2.3498761145010927,2.704921727316976,2.7869095915000064,1144.7087748415902,1446.5228269667796,17.84411762241144,2660.305028312304
2023-09-06,0.4089902066692907,227.1121193955065,12.321575192020513,18.31689180546324,59.67786688450224,41.93302471586132,3.7276975870861935,4.066755204531299,12.740734281708916,11.723820880550711,3.0410844148740925,3.7287438057356472,4.1733722401836255,2.421598966590825,2.1797267042231265,22.07511554430667,5.515989031944724,3.999357438277536,5.2007634780489225,0.6869222608553984,9.639581671193705,7.0987384766150985,4.252138694130803,2.5263184314274825,2.847603388105445,2.88030627031301,1133.6243035451582,1516.3888278339286,19.230898078469142,2839.0392528837538
2023-09-08,-0.3370345986657863,226.34667297538053,12.186581307468222,13.518145479382818,64.33397176232026,41.50453150037256,3.7318788036229695,4.21575039970409,12.84907012869885,11.896100385476872,3.001503998475228,2.45909880679209,4.500698849138697,2.3506766936756023,2.671785543978282,23.014643706210457,5.554946862235416,3.9745799262239694,4.192420748792832,0.4504500226022662,10.410503750069273,7.035683378075325,4.5867196346576415,2.2138769658835797,3.1141982406559063,2.945058174647988,1120.1249150899291,1036.6946777645605,21.251556446190193,2796.388592176583
2023-09-11,-0.0893839351798653,226.14435541192643,11.823433453183489,15.869341092511998,67.16169387932071,42.2393767922184,3.621909238789264,4.383459548370964,12.896039379497712,12.036051548016674,2.9923724152285858,2.9018055360658024,4.70372173441479,2.384562551329324,3.98524396403816,24.95526394422172,5.8077216633790485,4.101116278659691,2.7195577973180214,0.5097099839542515,10.444608786902432,6.998269699548665,4.100270432692678,2.373831933668881,3.154755216313002,3.106283721507637,1083.810129661456,1271.9947184583364,22.386218507578132,2870.0717787269896
2023-09-12,0.4365774766183161,227.13165073229857,11.57965990341709,15.505517629569397,70.91463924696183,46.78305004657973,3.4505043548177285,4.504862352466215,12.8603635883807,12.113728540445685,3.0703707798704696,2.743242194094132,5.008737822150075,2.744520604826762,4.789931328160051,26.40594059773849,6.022818384931233,4.175547623157629,2.211791155452273,0.4679980415062303,10.695024388064716,7.962159836507781,3.909078288804861,2.1874589336759818,3.264843502970205,3.5078309695541043,1059.432774684816,1235.792848387147,23.819398220191506,3324.6377580531203
2023-09-13,-1.383800917407807,223.98860086574152,7.849532219060008,11.22124342613696,69.13845055973279,42.787402400456855,3.231220366866852,4.66137070755167,13.021993316729096,12.398571400224052,2.1243367158975106,1.732421538156141,4.810313036967216,2.3593618566427708,4.494414220872157,27.90729145877616,6.150629454411767,4.187528105326368,1.5272735722963815,0.2893673512895895,10.184301408993376,6.985676442706686,2.1185512133974687,1.7136606178333504,3.1844298382716234,2.9867155308891697,686.4200062491078,807.5459011092644,23.742380410984463,2925.2716438550574
2023-09-14,2.3405914279011286,229.23125885708075,10.705298128636088,13.312823650490424,71.27315191412256,46.3939733560609,3.118223314912924,4.730047901134292,12.723736605671338,12.246507803327653,3.1171487704493,2.1498395253216227,5.090991030570597,2.68331792142498,4.439976290238846,29.504530789414726,6.38827951446731,4.257685316946224,2.189193215611581,0.3446536400494577,10.13988645739728,7.718107708135961,2.6127973209734874,1.8380438293276,3.138421817549843,3.1941734802981365,971.9965972067157,1016.8843934523085,25.502986287431636,3286.1273863539955
2023-09-15,0.0483374475089171,229.3420633965048,10.5066803811324,9.151592617552726,75.68958722865978,47.67481686056029,2.9762576859221093,4.893097030087163,12.717060445203296,12.369655981669643,3.199100759856937,1.2281419175084791,5.441094494798404,2.760311511756318,4.7909546378877454,29.937298605490856,6.501432210156442,4.2092672287478985,1.9873592935459887,0.2007334612343444,10.64299762601834,8.111650305657767,2.804805157581212,1.4539050576736074,3.3462925215559847,3.3208501545784945,952.1348224563469,600.9417569086294,28.64063021467411,3414.410380266811
2023-09-18,0.6485265170222521,230.8294074923172,11.97025539474583,11.159051989362078,73.29887534038032,46.53510806751699,2.7906416283200897,5.038001985879833,12.614243925157991,12.42078610974628,3.936343214656912,1.591639225092645,5.296066841814892,2.657350438036976,5.1704895972986185,30.67634335949403,6.64247375482904,4.17925171617572,2.1245421795096733,0.2613962649606111,10.057379442113216,7.897677299921238,3.1345873966431035,1.6351315719128792,3.234858981182112,3.2306755690293416,1098.49232381769,801.8681576820984,29.066359159884396,3300.6381409497862
2023-09-19,0.2106664878849029,231.31568769808672,10.665450298551562,15.797044026540783,74.1951777326798,47.62842653258912,2.429786471762752,5.202549150514907,12.57647693676869,12.52557329270602,3.9839377881464366,2.433129962279597,5.383387174576026,2.722564903240483,5.921693175977516,29.52469429372571,6.764866793518165,4.151980807701807,1.6346875554532083,0.4287420588480111,10.008185927271054,8.213353533915686,3.389150093531037,2.458182877313454,3.2519726628814163,3.589668727243532,968.0118141982632,1265.8478218350087,30.584668130936194,3410.168623968774
2023-09-20,0.2093454111463222,231.79993647554423,5.733851670657849,13.678645961791878,78.61626715211128,47.56539050016152,2.103377157576042,5.343904610403419,12.529980726148407,12.628888889252268,2.257569212913376,1.972693282334118,5.756353411056827,2.69545775848843,3.1299630557458755,28.379380975365898,7.114901239278192,4.205820780591411,1.5171167932387428,0.3714628143414333,10.137455864497422,8.093696406349643,1.840312132595321,2.060499523566875,3.285575511539986,3.5975695805040746,474.85195140889186,1054.1884726377145,33.25420727037836,3404.0636537623354
2023-09-21,-1.4706302996885912,228.391016375076,4.334556893856536,12.824827288706636,76.07737477223934,41.90336517867993,2.1059948216215334,5.537622223980426,12.64836621380409,12.933308024823836,1.5911717476411482,1.7501524487780007,5.502041793641855,2.194534647642404,1.1120279635651544,25.76064621199953,7.109491834802945,4.024951312597284,3.0134129452099936,0.3762204960212664,9.788581398879488,7.051661092216365,1.6798873219660917,2.2400886659386057,3.343814603345532,3.2790192514050416,335.09994608427434,969.1683095706821,33.512207229744305,2838.2592569107455
2023-09-22,0.7557129528599882,230.11699686899087,5.796138644556281,12.698048228368403,74.44315420127629,52.50633647500354,2.064981346415661,5.616720727331908,12.48418186948318,12.957075977538276,2.3314282776767734,1.7035778375753128,5.443797130983544,3.0091314696587217,1.0295323770695706,24.372080226909084,7.327854537110189,4.003230948799307,4.676254978606855,0.3926017336988731,9.274386261298597,9.739519297647227,1.8264734842823052,2.2369526840966696,3.294309911777573,4.37129182751776,481.4355903908529,956.8520950932531,32.72704063601508,3898.9545078769465
2023-09-25,0.6091554284296974,231.51876704715784,5.353829004816433,12.918418088238909,72.47463384846418,55.93762631392644,1.977654106617948,5.715244692106159,12.352045107469676,12.995755667065842,2.211620783791121,1.7134012849958606,5.342966842403445,3.2645132055631123,1.3057379770845394,23.827954182560624,7.539932011488261,3.996996124435296,3.349692665837913,0.4109671994705897,8.752939329496092,10.6141749130172,2.069114966230764,2.6699104133665847,3.271314410460768,4.494597955548218,437.38209253461144,979.2507599520466,31.81628503025262,4242.4815991408095
2023-09-26,-2.2009743314107544,226.42309841205125,2.836214384899184,15.612221399543264,66.5077985398686,51.43876167835564,1.9164987451069853,5.918737217325852,12.551390532380635,13.38450064736566,0.969466293761959,2.110235192760136,4.783013181270183,2.833869808762778,1.0963099972093615,21.3698857123708,7.4875844403208,3.882581020396765,1.6947587271371904,0.5844639386849841,8.017734803278461,9.769257123205971,2.0265216965206387,3.63918593443928,3.070128448343741,4.052746337174025,185.79809354183143,1248.9927572700205,29.204261203982306,3792.99322899354
2023-09-27,3.0050067142268766,233.2271277218939,5.274010429365546,17.08264291760494,71.02377581621107,58.12482075623361,1.8661726572921704,5.838898771132495,12.146017836906193,13.110583933630124,2.302869223752536,2.391540969135746,5.31476065612555,3.403355059406885,1.163479908984617,19.9365409191429,7.680927066125511,3.904650090998207,3.6937050184537807,0.7004206839307635,8.404347180027415,11.42739326762358,2.569422925261398,4.584707232866085,3.4196954444798315,4.559039227621284,429.75515786866276,1396.3965625799722,31.567938285840505,4461.997216229871
2023-09-28,-0.2047868212529224,232.7495093007328,7.124860604978473,16.600055703877032,74.45811951279445,57.59640548753787,1.8653099108569853,5.947915212108199,12.1221850065464,13.247845665960044,3.297133782497832,2.2671800688794104,5.608828387728562,3.328506283990206,1.1534938028808837,19.80292899642297,8.03583684485223,4.014818950177292,5.3317809827450695,0.6809596107076974,8.461004958005127,10.98319453397349,2.285374049572229,4.389548517675254,3.409396331016532,4.408779533497897,615.0176321914586,1348.4994820276358,33.3502036480279,4409.553754848042
2023-09-29,0.5184226164707484,233.95613539667244,5.586469664692595,17.355541645060292,67.94795044167509,55.82604913543824,1.6437377615726618,6.01894626111715,11.988315711061748,13.291388068923984,2.806749364718181,2.3665433158713376,5.128728807872068,3.184705878133479,1.2759153438327893,19.432287029189617,8.415631706615214,4.088159279004717,3.6158824645829855,0.7330118694438402,7.306025535416049,10.354088190507255,2.142416490852473,4.575826313075572,2.990651430291196,4.130483357393163,461.3559918057353,1424.409704283557,31.06962318236923,4232.91617116554
2023-10-02,-1.4354687278451017,230.59776823617827,5.087033560281311,17.332473794367964,67.04343354113075,42.26620016797465,1.5292207728398397,6.1625732465457865,12.102508968918835,13.586461591855617,2.691500398104997,2.308231444497318,5.0059072130892925,2.117791518073862,1.4543559787481135,17.847752185289828,8.399776711894043,3.9901208814319857,2.830048749434619,0.7969992634937471,7.212577074602704,7.21113318991526,2.438907402248265,4.646156059737962,3.075970945101606,3.2807769415697403,411.58983188888595,1422.4645346694908,34.53586297607578,2877.3293119868126
2023-10-03,-0.4247722081492711,229.6182530040985,1.516981914163767,17.3891433891677,65.7991602851423,45.317640466857966,1.1998083548268963,6.207861436750142,12.071549542340527,13.748743163645791,0.4564238485469113,2.3011033855653937,4.915980094208968,2.3150271465537178,1.685352485063429,15.334463499964317,8.29274245899924,3.8794941063705775,0.3249297412156605,0.9315572709315746,7.156076237723284,8.204346438513317,1.6011442139244845,5.386656843704364,3.045581255104764,4.150511589124093,54.76211468288302,1428.49309692266,33.82869470489508,3182.871365483485
2023-10-04,-3.784999562873115,220.9272031316165,-2.723287634474159,12.776994037331487,61.85416752146386,34.771325097456824,1.4804443058514667,6.39731373949945,12.415901977512528,14.36606298188567,-2.493085315231431,1.5125719813554042,4.46220001015908,1.4817127287252505,1.8686334866951853,14.09153111898983,8.48079845425255,3.9099994476797657,-1.9751727587114265,0.6866817691135679,6.532667676167925,5.444087311715653,-0.1895959853723219,4.22028467047262,2.822918939359504,3.2334356796355403,-25.12720581269246,967.6397518306832,32.073065255973596,2128.6378381928625
2023-10-05,0.3130933556491078,221.618911525443,-2.0887258415553407,14.565731168259338,59.00180365772963,30.754767948883227,1.646822988180464,6.322513561315805,12.226239629928813,14.400759155035049,-1.85480636124938,1.813954262354076,4.298427722972335,1.1995062902101987,1.8873403515537936,12.691757435878788,8.55121590453605,3.907005874820112,-1.6184350383936432,0.9036376940926104,6.145746752238078,4.421237577755619,-0.0880760871057223,4.68445200173697,2.77108551510277,2.997951370593824,-18.684015772387852,1146.8750423340252,31.258402457606838,1727.3801190266645
2023-10-06,2.254145958384824,226.6145252626102,0.2079069582910157,17.081576448841854,55.32793021766626,33.82906499077421,1.6066117618651146,6.127048193114201,11.841219331501431,14.17575809241696,-0.4706367723212494,2.283026166979128,4.128246064869714,1.4356959195274177,2.18093423727153,12.38070089102104,8.70265722399322,3.980599588857133,-0.3467003090031337,1.1298400207185924,5.617073710976261,5.1128172013237005,0.7264930320056103,5.3162189639992885,2.807895554116663,3.2396606437352555,-4.6251042568257565,1398.8211351221905,30.223225013982564,2035.20780494908
2023-10-09,4.075214629101365,235.84955354778072,3.8382597878255305,20.11690857401634,60.48350228938172,40.878243169858855,1.6571508414388845,5.904129039954522,11.344646956988823,13.738358011402363,1.735506830737062,2.88394086268558,4.7637244622789385,1.9947970407809728,2.4711348402667617,12.326328963265484,8.698907887337713,4.050091816025247,1.1638363710530613,1.3813649666204106,6.212592767373892,6.766571512749175,2.093495937319927,6.188823623764718,3.1244729345657167,3.7218726293908144,17.591914145025022,1702.7158996893427,34.37272402153951,2740.5235906335006
2023-10-10,0.7011295274565343,237.50316440807865,6.033594339221638,23.188908770771093,60.5053280930692,42.95016866982142,1.8025376421380703,5.910891620653191,11.240025012024438,13.763298799119124,2.814424151718047,3.400971609275808,4.810339023670595,2.142011255788129,2.5975443671681435,12.589020999463274,8.855534279785264,4.145562396997837,1.9530390081248208,1.5968497143824645,6.105597836801078,7.111493718159509,2.684496171365838,6.19385747910656,3.0442507533942176,3.789342115854027,31.031203515037486,2010.2774587347774,35.214306860867104,2948.1140944488393
2023-10-11,-0.2491436411245828,236.91144037648624,3.350407600472094,23.123616151687568,58.47706739575763,38.66671835583555,1.830095524637704,5.916856537222137,11.23701413151428,13.914284151227507,1.3068678604061117,3.3871190063667647,4.631461918513812,1.811208521776965,2.570969014177556,12.37902296051796,8.846772405530727,4.1541562371286425,0.9302690967620124,1.6189563020514817,5.882801166601029,6.066615839790575,2.091374059437253,6.093404230517906,2.9422591431552103,3.3313259397603283,14.62952294305482,2004.109723517054,37.16598225526182,2520.167002912943
2023-10-13,3.1355968713194127,244.3400280887291,6.5395612431962,27.6403318589615,60.95505238171397,45.24182165560684,2.1775952697972296,5.794984019816509,10.907157802010776,13.628570473482208,2.563663229137109,4.238394445708921,4.999058568287244,2.331921212852539,2.827127917453878,11.770393760374766,8.615556805617748,4.059947648697223,1.9746615944247008,2.086712524881599,6.328728588992626,7.827872509185409,3.436202072838618,6.982286791774637,3.1942726436485307,4.034022551943242,34.14781080825951,2456.1428082562243,41.24265551587455,3178.075258796893
2023-10-16,1.0452960767210362,246.89410481619967,6.959554026675393,27.88134247319355,58.621866803850594,46.90081148853284,2.571666908212772,5.793591704975641,10.825472019394724,13.63027639146984,2.334823343575687,4.281636500001203,4.821597387666546,2.453634877231025,2.6400418742574767,11.762826579266786,8.737786153406201,4.1112586670383,2.274353292553382,2.108851434896709,5.973603232281393,8.134667324277478,3.1397210668652877,6.59299314779187,3.0672418008808955,3.9822812358290856,36.72767789943035,2480.6053710127903,43.00504365167232,3344.3721540409038
2023-10-17,2.568878018112475,253.2365132028386,9.476584023718685,31.05064377156024,68.09481209464208,47.08167023379007,3.1222268506648767,5.791541529080803,10.635407351622712,13.448819291737427,2.729843963080127,4.831005657916588,5.7988136468024525,2.5004841344170465,2.306650503452864,11.1808483174254,8.644489381715402,4.069324165749042,3.6950513772657287,2.50240134744006,7.134342188023446,8.263917519444243,3.841107467018667,7.006920433294621,3.5962450825403054,4.256300447632434,52.13471523441742,2797.8969895048244,54.856490482706455,3362.855926563134
2023-10-18,2.147895277936618,258.6757683119337,11.594408628850076,31.58685537447245,70.56240394738262,45.13130569132574,3.759474074530927,5.867413040182053,10.491452365501663,13.340335700605785,2.830925463516683,4.8605400817075886,6.113936104098256,2.3749157648370884,0.8412061239388231,10.017819014832844,8.423937493930769,3.953497344132968,12.651822881634676,2.846806896342648,7.614499685934496,8.013708068023464,4.415118123042745,7.066888974313701,3.932469677269588,4.473813465601515,65.0998903233422,2851.879625773865,60.86558075283014,3168.2173563587703
2023-10-19,-0.4532350412871588,257.50335908662527,12.746710958078763,28.524835819027057,66.62578630418122,40.3340773367918,4.257102277731341,6.074819697506477,10.605693555277696,13.56700201413426,2.7711026368836484,4.19113530986797,5.677250957062217,1.9819355729380816,0.3210312576315317,9.658104889733984,8.347938817422556,3.9713171229800186,36.746787320145415,2.6361684436005457,7.212700668258996,6.770782356901843,3.747119632786588,6.3219798481306615,3.7214712554879865,4.136596449491655,72.15915248369191,2546.0391335300856,72.40734529970524,2688.8923909935297
2023-10-20,-1.2272751303113116,254.34308440083888,10.527726270319874,24.30408283194897,65.25807238266148,34.038551559634335,4.542992650163006,6.294502778509186,10.789448021000345,13.886370234721124,2.108276063180986,3.374889741409442,5.454143886545982,1.4832801045894377,0.1035552393766636,9.275044549230511,8.135904805250997,3.936156505543066,92.49056558797558,2.290366665271305,7.23302489047857,5.232865274822961,3.1641689501906387,5.65023363109946,3.7228551501184617,3.749120734975136,58.58605297100182,2124.325285446388,355.2856768327349,2059.7376694124805
2023-10-23,-6.313906261530633,238.28410046908417,2.922153356383548,16.46294245556667,56.79613040653286,38.264225615160896,4.799972987229974,6.718022883401507,11.468769011666572,14.91971575592148,0.4109001760753017,1.995486929745729,4.393583287110507,1.6640417000984298,0.1836364955404122,9.162128054062284,8.040416666042542,3.914738215444156,10.740292880264912,1.4631673753584595,6.266962764031778,6.341938542281836,1.3758373812634055,4.397035320934749,3.1623971770306323,4.540517991732231,12.064236673054,1340.5726857560421,304.21985206405384,2482.7029171468907
2023-10-24,1.4211510052053011,241.6704773581449,6.734020977994961,24.08330153882986,62.983939429717815,43.24091988518396,4.709484527382889,6.640648533059261,11.258035383859449,14.82368945839014,1.228197551895394,3.1668142183481938,5.0257909735644,2.010815310685947,0.2294181272999839,8.959761146717707,8.296016609801693,3.99271982894027,25.21238158158964,2.347127322835956,6.820204837273335,7.465512983838938,1.7438568490815691,5.149020035924816,3.611028597073828,4.803231592020248,35.38069254710862,2102.970019354514,341.60082644821256,2980.7701723784767
2023-10-25,0.4984567809350526,242.8751002400548,4.136728266732924,23.28072395108068,60.98006120929479,47.56414947992062,4.565238903177252,6.527618126687694,11.126457983429413,14.864473101169631,0.6980762066451552,3.0992524898250924,4.905459228620164,2.296408976555551,0.1760170287165333,7.816331976666765,8.207983154012354,3.869420075614863,18.10554739616236,2.588264775876566,6.649670811030781,8.82171198635504,1.3306430741059123,5.065387123777133,3.69308479117919,5.418802734061571,19.493556133765857,2023.0736731764239,329.52508757899636,3413.490946129447
2023-10-26,-0.9840492807321466,240.48508956306503,3.32356458476448,17.17617865032758,65.36793805068359,45.0158785871546,4.57905380721846,6.503180090242344,11.156983171666829,15.11708761934526,0.5183867833674429,2.172753212144912,5.28565772706101,2.08972901178136,-0.0019614759954763,7.700460434589129,8.525318920032356,3.9721745168773537,-1210.1707996757902,1.8349299435086068,6.917277214514646,7.952978006772206,1.0010646389095157,3.978445555811052,3.760720431105567,4.846303017714684,14.519591402801273,1412.9805430230892,5897.199431201043,3159.0616571786604
2023-10-27,-0.6996519895689723,238.8025308493204,2.07149748153895,18.155492880789883,64.735608897242,45.728178750781375,4.567397555002564,6.518042920363901,11.099959643100073,15.322743625368709,0.2455783314803349,2.318599880027324,5.256180957191614,2.1084275368070187,0.0846936162204853,7.1112591734256725,8.562064340645067,3.855344371397072,13.2436648807728,2.125183904088888,6.814174033322251,8.37976883176702,1.1697938546772526,4.250335206891618,3.8802659182065575,5.338066512917322,6.860939460588176,1511.273353316869,5834.339650165802,3230.689459916159
2023-10-30,-0.9732613140302382,236.4783581996388,2.550150423588498,17.260605238140933,60.87758240021287,57.63842512461073,4.589683137840009,6.49940776711381,11.047717668678276,15.564204171030196,0.3486747918653864,2.188116232407246,4.932159098466305,2.84120654106706,-0.0348481690579458,5.865497765940538,8.702638605425586,3.7826857884511855,-45.92226381114705,2.424595525180468,6.261216130805173,11.690402314737456,1.1322408940674915,4.139942081403276,3.730761939912776,6.749308687592647,9.78876679095249,1422.145963625546,5448.910121685852,4422.1118697234215
2023-10-31,-0.9288568143279718,234.2818128550905,2.031005719266032,14.825344666439062,53.59070416376595,55.9234389097196,4.5766046713972175,6.452152516773914,10.984416123570949,15.783494616949543,0.2362367270323785,1.8272681330615552,4.297538761344743,2.69332686447242,-0.2007749249952741,5.619441788348193,8.993036387635758,3.793848974708168,-5.384945896592522,2.098039828083964,5.249167469920203,11.205008515225888,0.5280361007945382,3.607968781330594,3.4318990743872884,6.631194697508255,6.613259194110274,1178.9812683553885,4720.5954061786315,4251.0110067086025
2023-11-01,1.0345919439562978,236.70567361704408,7.141931940372065,19.299573873175323,52.303912373735486,57.07468943274488,4.427754181823346,6.305348277992239,10.747494756469775,15.69992025797728,1.398471567147413,2.5796913869102185,4.27289282412868,2.781245848250238,0.045501659304402,5.667814392436607,9.171709999815608,3.8932149720517457,136.08489062285602,2.869863322608387,5.007015400967057,11.21575313688554,1.3634853095853,3.971849945415359,3.318109034124975,6.633904594080348,37.87580489069737,1626.5852644205756,4592.289322228032,4366.533803535911
2023-11-03,1.132313795490747,239.38592461411915,8.016921013817184,19.958305814970924,53.59110686388304,68.09766013310843,3.950520757072024,6.093598828445596,10.52665673876422,15.607722932318763,1.789348754116873,2.778032248196425,4.485345870220666,3.50430925372734,0.3618931164734567,5.4249760848464215,9.652946374121075,4.0745195248808175,19.53300317967817,3.1204218761958007,4.89132483497773,13.423493878811856,0.8566691825059005,3.6229923621033655,3.305020972212176,7.395580875933781,43.23884366388387,1692.821405299382,4721.5696330446635,5469.428790133704
2023-11-06,-0.0865895843458197,239.1786413370133,5.544267764761923,19.752445718487355,53.80341103830796,75.05661909177901,3.4679598568625187,5.955628704770266,10.428797649900613,15.69212513791896,1.325848134287419,2.808432849793677,4.548329579263132,3.9293100946151154,0.2098159583229164,5.104080695446168,9.642477337104369,4.05478488200247,21.91438698351209,3.2769825348909176,4.919234670603549,15.20653437968279,0.4355026886961139,3.521963805708386,3.3384907051570694,7.97124278802733,64.064778535746,1672.598329565098,4743.36088271928,6165.922571038858
2023-11-07,-1.5891149440965149,235.3778178044399,-0.2000155337352574,17.000947752575396,46.5687434144038,71.02927155933419,3.2480029885315296,5.874422727800364,10.46166189115949,15.99560694805365,-0.3523744490718556,2.379487345178965,3.8430365699260975,3.60335540253578,-0.3437094208535546,4.886608637561637,9.727776660472626,4.093172415763627,3.3298862184961315,2.860493969905392,4.132963844995882,14.081463192494176,-0.8380121783461413,2.840427580380501,2.8069943593798032,7.04909987227823,-1.3908986472262532,1397.8114541032664,4020.4549229928148,5763.785671310798
2023-11-08,-2.050867569049397,230.55053047435248,-2.927385810228669,14.022090996996598,39.53994186954471,70.32632489728029,3.457103880155358,5.809574136915615,10.5532716576997,16.368686927654753,-1.1194635096175671,1.893923136119304,3.144177132200787,3.478647280791772,-0.7204307569812887,4.722223557775017,9.577047585754098,4.059937400208041,5.3719272883455504,2.3300224426666234,3.4646747986717226,14.025065575666323,-0.9859206032163256,2.3472891117642067,2.2967315690216683,6.923102519006196,-2.825695345063657,1100.2886868904818,3318.135541604209,5694.088827101802
