,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PRE-SAL,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-06-15,-2.1276999523382245,198.24168165382585,19.963811706474434,47.70495490102448,54.28173909973021,62.25927442689516,6.280974742771014,9.047247758059674,7.548463398350106,8.732259377108921,3.015954666593818,4.919376772347629,6.323022126106087,5.581430843097474,0.5372761410209634,4.128076190615688,7.625016464683616,4.012769098724859,35.25772622290894,10.781492012150796,6.259540724526172,12.145852556732091,3.0811855944530198,4.870313965138324,3.3054645929685624,3.320445709919309,63.39468365995523,613.4035310568306,13.052940695890621,4873.850181732286
2023-06-16,0.781010354665157,199.78996971480456,20.41813130363609,47.28594841987311,55.433945984105904,73.42603522460328,6.538969252259923,9.24831346373495,7.734782956854601,8.773389250372889,2.9664391947822475,4.767119341964497,6.319674158009375,6.827610123364758,0.3522884283209787,4.306200128882366,7.639931196180142,4.01224796010952,55.06128820588538,10.238217610421218,6.398134579364448,14.929606010798592,3.3342242006739817,4.315227389181735,3.32339990713776,4.221237020891898,64.91509973741516,607.6286845876202,13.368045899822596,5990.128126206548
2023-06-19,2.418959815423149,204.62280879745177,24.697222565703235,54.65495414915167,57.005284297527695,75.7620470140311,6.770419325681898,9.359529808399476,7.833775645970263,8.673147010798633,3.4970575390560925,5.497799651924981,6.44039969533979,7.175631479974114,0.3848557181250556,4.711036244448075,7.844086623457813,4.1387370649976,61.52057727190493,10.922611725486432,6.431933851009249,15.037270003806375,3.66818235771753,4.618248708554197,3.1836991816650504,4.053288452286053,79.23541343819143,709.190065214433,13.79777504517932,6223.5306721130055
2023-06-20,0.4529765446287692,205.5497021262648,22.42538271338047,52.248087270500406,53.30170700402238,79.91074777283063,6.948643357544359,9.58406624204271,8.079502981166021,8.745806982473006,3.0804151244695013,5.117864547824175,5.786131782999242,7.590153915795812,0.3943672542308285,4.962921998863167,7.8241214277919715,4.208105471667376,54.27607354183548,9.883281029882092,5.974992773515121,15.774799743436404,3.09436507370208,4.101214829484455,2.9939213422053075,4.361904298071988,71.63252362567759,676.0180563761794,12.78492180313316,6638.202111481185
2023-06-21,3.860882179909408,213.48573394651464,25.34644922611079,58.60257212718969,56.053901099938585,87.38191267179322,7.180686671552356,9.616227718989675,8.145602619536344,8.564458207919712,3.3876666283498533,5.761556331640114,6.077053521780528,8.62298557842335,0.4685403368314776,5.322670051642021,7.8333174880368786,4.34742848720046,51.9182036073105,10.409143749901633,6.319322963951974,16.98732936754018,3.532719764355688,4.346168861965421,3.218729221079545,4.806110031898967,2432.57726058545,763.597070279419,13.537591044754599,7385.119961390115
2023-06-22,-1.1626304114574435,211.0036838795293,24.77844348864961,60.39757768759411,51.7057826257543,88.46747653335896,7.542629364493712,10.02196491015852,8.565637030342183,8.787395980830727,3.1497990581680964,5.707408055606315,5.271428669221812,8.52752933910168,0.4818828494566773,5.615480064904674,7.549012235571916,4.338884165991159,49.30195564166725,10.186029083911198,5.981331491175274,17.270517988977097,3.997894178984002,4.138445314938168,2.965914042544171,4.9465869197594055,2375.7766868393323,788.3362616499929,12.348468867906467,7493.47770408382
2023-06-23,-3.7955207294605553,202.9949953179564,18.5595266092742,54.3802039452938,39.769815312496895,82.60651200019021,7.717529728685636,10.513752128629744,9.1373071132338,9.200219561374109,2.2725989540185334,4.868106922510528,3.635335541094711,7.507628005778573,0.4763363584764114,5.998740185288318,7.375956564197375,4.418277054679195,36.82030497339508,8.532136404984556,4.503439928032022,15.633203889994473,2.790167533675827,3.523060006951235,2.086963064408347,4.385578068794448,1753.884998901791,1454.9550028652698,9.084223995417915,6907.182603828412
2023-06-26,2.079000271935172,207.21526182263148,21.499542020496964,54.94872311992627,43.69908706867795,75.8394587593857,7.514454354828837,10.423579672157697,9.227056365367453,9.09390618666867,2.7252631306597563,4.964761657821365,4.025817940620991,6.851047835161378,0.48247530237186,6.194408329569688,7.120465920886256,4.417614978494856,42.4454169976496,8.354403833298752,5.2168565185961775,14.10326309482147,3.520059680944123,3.637460455703693,2.530114780765263,4.002758615024888,2047.8865400240675,1471.1163231309579,10.158800093534571,6230.278629333705
2023-06-27,-0.7213392337990565,205.72053684068536,21.924691911780947,51.167253195036096,41.75975154977412,72.55428448500464,7.355369009771093,10.595144001798252,9.540318838534208,9.25404775005953,2.8420076904034506,4.527462652753282,3.6903497809432606,6.377276957499673,0.5063732913029555,6.303505421688201,6.942593648072149,4.373680509637974,41.2818283478899,7.609911558676424,5.071175891979513,13.493355390273187,3.474263693003836,3.4376770152232297,2.340780877895212,3.993774815882946,2090.4015291524656,4796.911876868455,9.62843117935487,5901.562548005633
2023-06-28,0.8747757770611431,207.52013026540783,24.197490077524336,50.51968495299529,44.67683732078838,75.51841411410273,6.924394707877794,10.620303577011022,9.709290130091752,9.27749824478845,3.3471248296836813,4.455762510318176,3.9265691720108857,6.680439801787252,0.6512578636979058,6.352649270696134,6.761975680920049,4.313042004327201,35.58776753292134,7.449104855344574,5.638026681240678,14.369850438116508,3.918093390047312,3.4439766931399216,2.54357638279959,4.244787869917668,2317.6813457268045,4732.155052664374,10.426194948368071,6197.776853549613
2023-06-29,0.4178349952598914,208.3872219918657,21.027708169937487,50.71132597944052,46.94869122976178,77.14200925422962,6.296619155830102,10.694392435600236,9.911912172658305,9.33945814737634,3.1774244327857257,4.442813543565482,4.075505564640944,6.809750208589198,0.9900786975978428,6.580957009994941,6.825891042369627,4.4756682412711415,20.207516430989607,7.21979971620047,5.918062999417235,14.210029349526396,3.3180452353292718,3.4189668647119995,2.654090256172193,4.150489405734533,2000.7031549681199,4751.319155308896,11.047500895241148,6359.937706720611
2023-06-30,-4.465899751007418,199.08085756379967,14.735958632847348,47.16840151209894,40.3874200466233,65.8961671416319,5.922703133259711,11.17662195725147,10.528787042519056,9.826003437686923,2.315713231610598,3.9341285098418464,3.2135498511011424,5.327857723989908,1.4682319208474008,6.554501848460591,6.657350986907372,4.471547760803143,9.341359370987645,6.708407153180431,5.082319093480826,11.707701921544208,2.421033496390823,2.8952895099178817,2.175251324791095,3.279183960132152,1371.5282012591058,4397.026708574738,9.253126358643856,5235.154831143166
2023-07-03,1.705757267091279,202.47669375908183,15.526685648273244,43.34025841236512,51.94443590622666,65.41802514477966,5.091726546529046,10.949513773223348,10.52365094010865,9.731833379053889,2.8489371719904093,3.666110186936312,4.313312761008156,5.330076833034062,1.7446612237952497,6.814650750563795,6.771989084110858,4.599181504903708,8.314513345153221,5.890562180709333,6.702875230391179,11.278402381236038,2.386314815958144,2.355231755722443,2.5723750518189648,3.167208485627877,1450.6009028016954,4014.2123986013567,12.413735697702423,5187.141963664272
2023-07-04,0.2144325892719623,202.9108697761817,13.50451723882683,44.9494885837268,55.95240286214378,71.91085679385118,4.242283557028967,10.93843289186916,10.635590327298734,9.78804813649589,2.942717159461507,3.8169411075703694,4.644760030055611,5.962604981008055,3.0460314546007674,6.894704166367182,6.741445210837015,4.5819413596961205,4.0983951757014125,6.055568614682713,7.327770723237811,12.737453404878943,2.7082334481714327,2.5886769648645003,2.6648046676162456,3.6413209894338014,1248.3840618570541,4175.135415737524,13.509833336175728,5836.226457301701
2023-07-05,-0.1235085112799128,202.660257581696,10.305538044257483,44.298816505656376,51.28728856056056,73.79023977969548,3.387670615747782,10.924231780419602,10.757193459996568,9.85854155672437,2.740780458654977,3.762340721566616,4.158580089970259,6.110402889189431,4.925266309632199,7.077900448075087,6.819802085790464,4.668207754306576,1.8851491148494983,5.806903103657329,6.559523279994855,12.904237339443512,1.965798833450412,2.383722088932755,2.384827489989445,3.711252864270462,928.4861424001194,4110.0682079304825,12.234019232562858,6023.966081140266
2023-07-06,-1.4139110037051816,199.79482189961115,3.936073472497365,44.32756172759428,44.30621260435269,66.77749846271487,2.69900536780835,11.005856306554568,11.009588404101326,10.037255831148736,1.0801745291112337,3.737049272281338,3.4291540432545204,5.302737481994632,11.614933481747654,7.050240700403689,6.589392446161305,4.547774892084474,0.251004179819238,5.8337621435942895,5.729446970863868,11.703510832262394,0.9633222999971288,2.559194255235341,2.1982742061992275,3.402140639983401,291.53968522410764,4112.942730124273,10.324836608612987,5322.493271220158
2023-07-07,-0.4691897865747862,198.8574050011529,1.755942784176712,40.675620073260056,44.4265038096388,64.27129863349113,2.4570603563196087,10.924599124817505,11.165228458976102,10.126409830079403,0.2992462769704878,3.430559347644216,3.3921263622089333,5.008363962847545,18.749918081964186,7.377009685962943,6.702372781970567,4.650427355894503,0.0392143667351638,5.080308586041454,5.650814573856477,10.905824816661289,0.0989408924168421,2.1997685709808588,2.1803241381775864,3.2891029912746728,73.5266163920423,3747.7485646908503,10.35773381248054,5071.674606599481
2023-07-10,0.1551163356673157,199.1658653209938,2.0932634922030005,34.602634481642546,43.9160616264482,65.28152482393725,2.329446673742827,10.793689317054422,11.244426549131422,10.155473211295554,0.4604470598261594,2.909524179621396,3.3228394039777687,5.093311195697214,25.36454260620344,7.296655241782481,6.547330896986625,4.550984399946777,0.0422868603861355,4.303958322638151,5.7066649296408665,11.365669679135728,0.2243799337724204,2.172738683308891,2.189072749358044,3.392610579129534,107.25868719467115,3140.4500055290996,10.218138232545336,5172.498540469478
