,FUNDO DE INVESTIMENTO EM ACOES CAIXA SEGURIDADE,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-08-23,2.1776744480293653,150.68034303486726,2.2633143938944045,4.496401132227891,33.447422914654695,26.847811302470152,1.2720808350879378,2.06214910101908,8.820143638488265,10.23909324426275,0.997693893254986,0.6427021274330075,3.052415832473413,1.2975085588607589,0.7018911769752488,2.0564534942608024,2.543934290659456,5.4321416475788045,1.808182411357898,0.6444821718593866,10.583113795691688,2.4456856947619867,1.5172784544379556,-0.2667389252685768,2.4181998944304426,1.4020604432759878,1.734631551877529,0.45024231351686766,2692.2746086811235,102.57034113151566
2023-08-24,-2.225450391533768,147.3270267508334,-0.9497772171072912,1.9776517282656711,29.26102820051591,25.921934626143845,1.3017177690796764,2.105130992993023,8.94382385014367,10.520194303716975,-1.4920110358183745,-0.5660439433077772,2.542337100083372,1.1750183544375827,1.036683802198222,2.6152980344668264,2.4853218662789938,5.296502189519377,-1.8734519367134783,-0.4556255664743444,9.149002187340123,2.333883940155393,0.883421113187319,-0.568299901843542,2.0959330744607443,1.4080179008749707,-194.21772769877515,-0.39434199952598026,2273.821519083075,95.43737428369059
2023-08-25,0.9471695335312668,148.72246346287474,-1.6727010865039955,3.545177384717018,31.56127980688368,25.88200435428385,1.28969308877975,2.091752383233116,8.795870429246179,10.472404091100008,-2.065091413881872,0.1805826161079923,2.846828040973353,1.176757308191011,1.3663821015832998,3.5098147533000965,2.4187459410491305,5.170673819975178,-1.9491869229666472,0.1076222376862482,10.352608828310885,2.383340832856971,1.9950449461587736,-0.3634351236630606,2.437006588232765,1.508262829916271,-266.3334124181853,0.12378279863173441,2504.033058274635,95.14442951346453
2023-08-28,0.5629223976306941,149.55965552001538,-1.209454093356252,2.1429919694546,31.99223168275442,27.69655581293751,1.2470787555413505,2.087115853959914,8.674165927447065,10.468329239966364,-1.7627757108203428,-0.4899805718378597,2.9366680813600934,1.3507424221728426,1.9052821848221373,5.3848903628687,2.4651220121887456,5.259192714060918,-1.1538029155264322,-0.1899103139901897,10.333422072255903,2.688628685518668,1.3156448244546073,-0.4197332635984853,2.320586940061109,1.4800065148997168,-219.83201397483526,-0.33109716749873225,2547.3146211555068,109.16916375320449
2023-08-29,1.8652806108127475,152.34936277602856,0.1762886748136839,3.949807840734426,36.05475474610196,31.083490674459824,1.269679896074971,2.109983050083258,8.458280476435887,10.340765250880322,-0.6385943525729316,0.3725028492925371,3.4921439502414864,1.6951296815746983,2.1996710652713523,7.630280882991364,2.519779767849716,5.333228856378257,-0.3686052992240643,0.1030073086650041,11.722267704545253,3.286740280421267,1.2710189453914895,-0.1433198246987161,2.562615238121156,1.623299892844431,-81.08104112088631,0.2541444752057625,2953.753299523126,135.33361357856452
2023-08-30,-0.0018370955519375,152.34656397266158,-0.1912308835967377,3.656254909521807,34.29988342184616,30.36517599083161,1.2834621533229766,2.16749036724577,8.382557734499924,10.402754336497372,-0.9167103502970156,0.2280179830272275,3.3145641507893435,1.6161691121871715,2.5767229747190474,9.575418747354096,2.4894903771649366,5.225164526832367,-0.456612158819267,0.0516141168141488,11.160728160892411,3.2176231301391107,1.295646287775459,-0.0765736218160915,2.580928586480661,1.5133946468033534,-117.65630401656676,0.15975410384031655,2778.452535869538,129.8031451549459
2023-08-31,-0.6410050322033456,151.37001483120792,0.6372340367795164,4.179167248555538,32.66205726491772,32.28465119051058,1.2285059069757174,2.2192663978454905,8.363112879431306,10.52716796080028,-0.2833507904299349,0.4591355526672299,3.1266543013176182,1.7795927919054046,2.6860836440911418,11.588832877571171,2.414062488960024,5.046855153124393,-0.1295931794809001,0.0879246525387943,10.831767187660269,3.712028907867479,2.1212254880739696,0.3992231521745395,2.757819227263405,1.6823842324045963,-34.80981197894136,0.32936398474661155,2614.856285687866,144.6379509930124
2023-09-01,3.225085746510814,156.25182760402052,5.349589097965436,4.818998117774303,37.74777655209543,34.007609687616466,1.55258719173358,2.286631062308225,8.064391470880004,10.272294704350836,2.810957712799038,0.7262124408204866,3.8733419476661366,1.9916696371762728,2.8367697679870325,14.0109898015517,2.5057011032065053,5.201255078374222,1.5384600437607512,0.1185198154116771,12.466030256596904,3.933477047077864,3.593125204599724,0.3591302221660293,3.143126345099348,1.7213013100866346,436.42569413965055,0.5367666576580646,3123.6145766560535,157.9555331390373
2023-09-04,3.1255924064501617,161.13562286255137,9.363402300524482,6.305946580560236,41.72232638475748,39.26781001115965,2.191054908065172,2.4851273536973144,7.81191532853386,10.059745339723156,3.823760925897505,1.2672724008450549,4.507544911617516,2.556844495998998,3.0926075259018755,15.711696629405871,2.5078614623137923,5.159419949274018,2.709063492145617,0.2004451449267069,14.040870964471862,4.985289965908271,4.713300207882713,0.7773396493214864,4.046425465613259,2.086743265864672,837.8070143955553,1.0179920207884223,3521.2559189119675,198.58268251882794
2023-09-05,-3.436504208784086,155.59819040102934,4.321021920980599,3.703908087429312,35.11461667691102,35.53054962373366,2.35383999219744,2.6426783126594624,8.030713127625795,10.487295130573129,1.4171268121320424,0.2077815149537273,3.5621634821142165,2.09643483088778,3.278155312451602,16.803503692527126,2.466714055790306,5.083616724984998,1.0175508621393048,0.0326776911165222,11.597093295598302,4.3248600323224,2.4034575796952065,0.5350489007854842,3.1023206120063893,1.9546986677862577,333.5689764411669,0.17749125353305836,2860.6713038563853,169.74419351706717
2023-09-06,-0.549964062718955,154.74245627158265,2.785659454254864,4.693957416457288,36.42472551706813,36.61592941586617,2.4295908160313777,2.721373278956763,8.018091765025053,10.608322518657914,0.741000207033497,0.5662412801833853,3.7313972301877576,2.175018452565057,3.071035218692264,16.651427262393593,2.4259838688136206,4.950087796006817,0.5862281509270889,0.0925418503201524,12.332598657400345,4.66118949394299,2.2155546542916347,0.8205226239720538,3.329630503954462,1.9527981989483745,180.03272976859338,0.49809868005918345,2991.8685403405752,178.13929583738172
2023-09-08,0.6304773948306197,155.71807247858064,3.051179962971524,6.7680697748052925,39.07866039233309,36.40092445569005,2.511908114269903,2.794264111430824,7.8942810313195375,10.6050918106034,0.8224217258054608,1.294391270414318,4.126339516102241,2.155594622408332,2.9903462409285866,16.23772622952251,2.4213584985233125,4.878552153166363,0.6908389998882171,0.2227449226537697,13.45297847907115,4.685873627946388,2.4937867796250206,1.612354331494093,3.7894813625436954,1.9858115481773124,206.58478064025942,1.169119153992898,3257.4483770750157,176.49467006905576
2023-09-11,1.615296072708916,158.23338038782518,5.299812040286345,10.073846807826936,41.83396783385472,38.14075477442756,2.66843491487018,2.886173217236156,7.692126099908362,10.510994685436614,1.6168578291621236,2.3991813306788514,4.593223539609853,2.340605861362122,3.1771494735696604,16.533792266442035,2.5005418452227453,4.981507880460772,1.3579719555560967,0.4188060904788663,14.129599446314852,4.938684502734029,2.427510435182167,2.04488798608155,4.008056887550576,2.1456185456580554,431.44798837174153,2.2382635025266744,3533.165467174642,189.94251116482963
2023-09-12,0.4377735163236362,158.9260842211467,6.155892997075766,11.530617589482498,41.78158366460265,39.059488332109744,2.847133639597766,3.0014547186552814,7.575095263030105,10.541745054649416,1.8160583572878288,2.792988477114309,4.657516863392174,2.421118679473701,3.4532465482290746,16.401089364032114,2.5496610347997395,5.0392370088713285,1.4973042811433346,0.5111263195826922,13.837578190912742,5.064817515256686,2.1351392294345155,2.095173265707705,3.890480771896699,2.2050209928875115,517.0560840506836,2.7097341663832477,3528.113392936489,197.05100667120425
2023-09-13,1.490454253943696,161.29480480404692,9.371802353625824,12.970301881860715,44.06728816207462,41.29110233237757,3.0688293722312068,3.1171201963954105,7.399350129075363,10.472272213563777,2.7327912959069054,3.151792952410792,5.07729748771848,2.650467425256664,4.371752441680544,15.92470602494543,2.5757955644429456,5.031129798061111,1.918331449214689,0.6169355623536583,14.585280889412722,5.516935059232225,3.26654406185187,2.451206835549278,4.430500817049999,2.177278904148899,838.6470197056894,3.1756817749794966,3756.870182110375,214.29570373774456
2023-09-14,-0.8655805216908563,159.8986683911638,8.631695369264774,10.481579097918246,43.84586736326364,39.13538705671858,3.167972691799354,3.2557804584505865,7.376398234408279,10.640437207797907,2.413645557137944,2.2537144244187903,5.0633308014385845,2.4061687564336696,4.941280555652748,15.801458248550723,2.6423724033551994,5.101041112863644,1.5474456725490977,0.4643621662338599,14.134701201288618,5.019110216468083,2.241134823037489,1.8295440835847847,4.108736504018731,1.9571852539727617,764.6363212695844,2.371809171093388,3734.9144383956627,197.66766270966468
2023-09-15,0.697810444693725,161.0144580001235,9.599612630776727,10.40289010038248,46.0739132642695,45.44503570166904,3.2032377534951944,3.3739013562766145,7.228765730426219,10.64799053571812,2.6892416789257605,2.1520235137902373,5.475215976004561,2.997215534397965,6.2096422872561226,14.804181075861914,2.6669618985375894,5.017540189910533,1.387242626179393,0.4904503001354515,14.840502084310549,6.36055147260234,3.086341435125709,2.0099278326802925,4.47030227443244,2.3496639587485237,861.4280474207798,2.3469570430883335,3957.905361402391,246.3971623345941
2023-09-18,-0.6063529449255922,160.03814209228378,9.247328605238538,10.474333596033352,42.77902337267766,38.6357996159689,3.1674488159371847,3.508628233411563,7.144904571909107,10.779895914769815,2.6084072478453133,2.0902651109209103,5.078588055822828,2.3290645064160524,7.48230917902501,14.050509567988374,2.682354385546632,4.948440229147232,1.1042040967553544,0.5219713312178662,13.527678227161935,5.073734711407537,2.718332539439855,1.8763923264284004,4.227766999736415,1.9067909617261387,826.1996448669607,2.370633804545937,3628.602701889151,193.84122923168948
2023-09-19,-0.1764137510911978,159.7558128026421,8.33183083444039,9.7520741934758,40.69274117102111,36.87575697532795,3.0259943529218165,3.608058190512512,7.04120837926258,10.871874498531485,2.4277965590973047,1.832982739212883,4.857349227416983,2.147653257548221,10.18869058270237,12.777920177828996,2.665539473467049,4.882475627336035,0.7210444382660732,0.5175731490919954,12.831026672663482,4.782208548405231,3.162801710844891,1.806081151703162,3.983814066366463,1.9746345383543704,734.649867787146,2.1377536473177785,3420.1608081093077,180.26801063800238
2023-09-20,0.6970474939795857,160.86938669226964,6.762025790613342,10.943648730051386,39.55071683790089,37.83082377694607,2.8859269203326914,3.693236628669401,6.895309504709984,10.874691693946271,2.00167703254886,2.1138335502345864,4.794773455295515,2.235104267639939,9.813845070299688,11.674313744258752,2.7178332098792195,4.911026052506218,0.5886269441451462,0.6687234612377932,12.16463426050326,4.949285455735655,2.9729027161299664,1.7514904978654733,3.277494603021484,2.027377999351607,577.6693634044412,2.523502087483874,3306.1446979230295,187.65701834328163
2023-09-21,-0.5212871610111081,160.03079523344553,8.622836395183189,10.260409134004844,39.14758001387111,39.104262089860725,2.856337374175864,3.794325185292653,6.839353803209409,11.004477162637473,2.6745016296870565,1.8784011893949752,4.775603910992672,2.3248255325704714,8.300366409490026,9.721736340979025,2.650716857999994,4.687910495012288,0.9203544259727148,0.7331267472212972,12.321966668259494,5.457333178077496,4.106784251777212,1.8642580657062109,3.9805538019566784,2.21396544657948,763.9278962169395,2.303820564729927,3266.2044771269457,197.5194423181391
2023-09-22,-2.185197033547837,156.53380704324127,5.252295718135716,8.794203227453453,34.39961871653236,36.8251270369698,2.593093880175826,3.904481616857269,6.859394251946077,11.304666591845551,1.6468794323784377,1.4508138354553448,4.070012151744278,2.0618330891376173,7.63761212108537,8.648728363214712,2.644730334980175,4.664048728050509,0.5591424269502033,0.6549721198449148,10.556016842161208,4.997446853536243,2.2570454977497905,1.5141286432329473,3.33693201790479,2.199213772963001,427.05129774879646,1.8310525922923353,2791.7817959025383,179.95392929761726
2023-09-25,1.780983571383854,159.3216484303431,6.527156589379326,10.091404525664082,35.863313072810335,42.43802289646029,2.277888789069633,3.88381355411798,6.638816622124359,11.170092677358555,2.435214807907568,1.7934676677669494,4.426277805520305,2.5895230603209307,7.074780575309351,7.820608723796846,2.6557251013647667,4.64951966322896,0.7840735766800024,0.8906588071272215,11.064867615374563,6.221118452879969,3.49435759222539,1.9354327936585412,3.997846995420615,2.4176115882245037,554.7148509909008,2.251529659504448,2938.524666942834,223.31949130475948
2023-09-26,-1.928563795291749,156.2490288006535,2.559686469025736,8.1772594017772,33.2441624567403,39.215080883925104,2.0232166806794214,3.970131355110098,6.646406822413066,11.434123213969723,0.7816528178355048,1.273248948911404,4.027714672271433,2.2482048701467607,4.245808365397923,6.671676420760888,2.585171228393936,4.5082333300282045,0.3724739515879329,0.7576754710711276,10.35514784571894,5.702067664573174,2.90626767991589,1.804831487672618,4.031542660826877,2.159849294767517,158.14530195448663,1.6339695159266696,2676.9830276518055,198.4672365899924
2023-09-27,-1.3409710042168954,154.1537746300662,1.1862496995527425,6.31675545947043,31.308402395547148,38.61152188516218,1.963556051457656,4.009916789122951,6.591024601732644,11.625601156807583,0.1068423021171638,0.7975422772712194,3.768428402011263,2.159602153263757,3.3460347965331474,6.02867273637601,2.6040121928382227,4.513077625338657,0.0626983464401476,0.53047798537289,9.538282645463536,5.563093608287604,1.9641893843781495,1.686955311815598,4.122932511490775,2.068960337922501,20.979084887382417,1.0337483328130603,2483.7804307524266,193.838143571768
2023-09-28,2.4447700742047607,157.92247998047912,4.328773539843955,10.51283767131432,34.51952629100772,46.204400640176445,1.7444880764860733,3.938690343537663,6.307944022511962,11.395133703065282,1.922678235517791,1.878232646506832,4.447195800107477,2.8699560315226287,3.062930862876357,5.407365512322296,2.678220350657954,4.6163797852859325,1.0950587548131232,1.3680926082869016,10.47436674033808,7.084237914167494,2.33923218785359,2.042087979176831,4.148942966092382,2.463000756530945,335.4089256780068,2.3912609448208775,2805.2662164228263,252.49032372753823
2023-09-29,-0.971348397577898,156.38850250177347,0.0874709114438781,8.803005164111529,36.94413667393378,43.25827362929925,1.4819751973466004,3.956879256325336,6.222773784651828,11.538311848574502,-0.5974721012718001,1.4383963202284895,4.898298963177211,2.579353600084338,2.9561722192473048,4.404903373321601,2.7713742594210173,4.671283506245754,-0.2995220743319253,1.292096575002729,10.99851680942376,6.371136790503908,0.6151621561744846,1.7197875407256635,4.510716609497986,2.1806513971310517,-88.54388351913639,1.8397427872285113,3048.100637744638,229.77523884916604
2023-10-02,-0.1794121901858791,156.10792246423614,-3.120166918400073,8.925328247156793,33.28700057451267,37.68236286812844,1.4888622629475954,3.9465676578555455,6.024329874693418,11.591129673156344,-2.7479386519561007,1.4740656448405611,4.453209657403737,2.08689372840352,2.8338480048039267,3.4831373693051733,2.7125132094531628,4.544527276744416,-1.4437267464087584,1.6701895970999932,9.890312749031354,5.32276611998919,-0.3362487843046606,1.64358776173496,4.275351593654942,2.064222771651256,-23.120455634112286,1.880451447266243,2682.7603977370572,186.75669037373865
2023-10-03,0.8939670112950493,157.50347579308448,1.2244907136416994,9.686040968409058,34.17501075401248,40.18273897135661,1.410867417007757,3.8983003238613785,5.805203918284872,11.534432649437353,0.1808319784206624,1.688384167884856,4.7749137007857545,2.3142717956427283,2.5352528923985544,2.2785505948161235,2.5916874755097496,4.3876512089250665,0.1006329376732863,2.8886032039148577,10.695482378646586,6.083850080205721,1.8924924707001851,2.091659567845436,4.680975949888555,2.6457252543923757,1.4417709506985144,2.127513441551507,2771.9347725273583,206.09178021313872
2023-10-04,-0.7084222131234164,156.3876861841248,1.0632052457889474,10.198260709504858,29.416686450148266,37.93384422365082,1.3963061576777327,3.900031766022586,5.663901420343132,11.655083231565074,0.0684799109429224,1.8198990716731247,4.054582725679517,2.097702523642945,2.4262359099050173,1.5961977144953563,2.565375652803994,4.39071839718447,0.0394103973716919,4.446607162775041,8.951810559897583,5.568313723740602,1.4362426944595426,1.983655706369383,3.597029247136827,2.4988041859060868,0.5403543766688328,2.294252403821779,2296.4756858874944,188.75973134229815
2023-10-05,0.713103794893355,157.5028927090497,1.1461869531647058,11.423765253095466,26.9896281614548,40.024938211728376,1.2991513008046855,3.8268880967786,5.490930645224373,11.616070559837672,0.1388406725833144,2.1758630766302534,3.74097456404402,2.2851076288127103,2.17755514955467,1.015976338097514,2.5026477616995884,4.361383973280539,0.0828337415142384,8.195844918759486,8.20787974683428,6.08613495526421,1.3089225840265644,2.0653715996038144,3.363189424815039,2.6916210181504217,1.0193217112758237,2.693639862220174,2054.1431876714196,204.93492267217385
2023-10-06,-0.0008144516297048,157.50160992417318,-0.46246276345639,12.311804127440476,24.46007961959501,40.66408115627885,1.250866211339882,3.763998983051732,5.393343163080105,11.656491396756048,-1.1404099677430284,2.4491077365665244,3.340343079554781,2.332356563361896,2.220583461836943,0.7607336420364228,2.493160724239528,4.434080890778823,-0.6423988650914787,12.11782747657052,7.226014887569634,6.131393378847487,0.8000656111380503,2.0842256186913573,3.585185455268069,2.700631096021604,-8.061329990114809,2.982082076675361,1801.561651045872,209.90020504177528
2023-10-09,-0.089442325618938,157.36073682136973,-0.9849531041102044,10.56012427724103,20.182850526596777,40.7034522997708,1.258824199076154,3.671778458093463,5.324229268942002,11.70430796460594,-1.5468532369221497,2.034538517336648,2.5810534760971686,2.326531830723556,2.3760771112247494,0.682543131712879,2.4483499477330435,4.519737530427307,-0.8195088778298057,10.944912274438696,5.6128089347950585,6.024784592673576,0.5734694625850272,1.8807524263624344,2.5615158163363843,2.588194085351445,-11.00396060143417,2.4224609359694647,1374.2120462141042,210.2348986356351
2023-10-10,0.3535690015362691,157.91711560735916,-2.094109107104364,11.170366040576589,19.64552197595853,42.01332934021276,1.250840524469852,3.600275802807392,5.2772704535073,11.700954927868445,-2.4420363045132043,2.245447932308247,2.5029084526993644,2.4394847934073387,2.6285104153707164,0.6820054303558297,2.4493757699281864,4.643765908823708,-1.162102289589332,11.853618017286758,5.392608593352457,6.146800285656554,-0.3225035684362364,1.6054821029073518,1.9854221316720928,2.5621370464442137,-11.723344645636596,2.662525139367505,1320.8524825264028,220.37863680307765
2023-10-11,1.146989190298875,159.72840785300735,-0.1064802727061671,10.597955325947032,21.519789199116083,42.49564113061473,1.1732845751264531,3.508740155934638,5.209070838785556,11.610188070071224,-0.907874247337975,2.141918772958576,2.896202662274733,2.500441218410902,2.7985375841078057,0.6330439789299653,2.423422384565265,4.664517911724674,-0.3806255297785383,11.87190252110659,6.225297301598854,6.223707005377271,0.6688747148650568,1.5472273420298936,2.202252069275946,2.51509899045326,-4.088147266074475,2.50884052305572,1508.6524831268403,224.13308806881352
2023-10-13,-0.4372535018975276,159.02998979614492,-1.2324782684900704,11.735397019181027,20.02441508102103,43.01462873920519,1.157124837827606,3.497158131492208,5.209369497188286,11.701170949699724,-1.8921196045490127,2.475293629083944,2.6096984236667824,2.5256924968116707,3.13147974595616,0.5567692452360369,2.347299656994946,4.552417115256593,-0.6991642188941246,15.547721640249607,5.791711903760296,6.491839153429931,0.4695917709149701,1.7926870353725468,2.040039272229729,2.5869495861443523,-8.40284349913462,2.927835645397861,1359.4883365110088,228.17069693879952
2023-10-16,-0.526656581337337,158.19244788858342,-1.1532839481703476,11.917493009874768,21.96002380734014,40.64456051694279,1.078083442338377,3.4345385957373646,5.214069477304498,11.796533998854336,-1.9557391968437907,2.57449552547852,2.979289915502067,2.3046998865479806,3.0849123273025323,0.4025167816794511,2.357794209448816,4.604259382663918,-0.6834716264021315,21.9672934130004,6.588456511686777,5.904852074838787,0.1151426362858156,1.681344703345909,2.2489337626140915,2.2736601547923643,-8.092091588009172,2.9906480159897484,1553.4224612460428,209.90311071253606
2023-10-17,-0.6196761554424501,157.21216700930714,-1.5922086018098909,9.921218624432402,21.58116690445801,37.8945235352543,1.041155842080024,3.3335491955000576,5.185647229107144,11.90180121209779,-2.444975481085307,2.0547303628116773,2.9232802444833688,2.053589379584972,2.7515422617968337,0.3010154847732312,2.2913658634510194,4.537967855705759,-0.9251540640382664,22.754792010386065,6.615748423901961,5.38598186330572,0.017904979126798,1.5461614635136725,1.802256636217672,2.225955218106374,-9.769846092641483,2.340420476133353,1515.9100099708837,188.70194323725536
2023-10-18,-1.4190247227783614,154.98128749222946,-3.660173834878636,7.313762460584291,19.73754628753653,34.28136193037311,1.085026879485615,3.272334509851061,5.176524698459414,12.099576068646554,-4.25039385097504,1.2974539525434188,2.5730026451888683,1.7217322065206324,2.2106258804176493,0.303706818784322,2.1824509670520573,4.378951325077104,-2.086192701153484,13.979611524183738,6.102868721038205,4.757355872702755,0.0841645445791878,1.6332846718602043,1.834634803800177,2.2171891303710485,-17.699750535013365,1.4667873818210855,1331.9211742021582,160.83694978474978
2023-10-19,2.883943237628284,159.45085985245086,-0.3623898638688175,10.302639168438004,22.19304861962556,39.85854474472799,0.9780205544945568,3.1272619548812624,4.974424012059213,11.804245501519832,-1.341723820233044,2.31454697084582,3.171914208399292,2.237617924370574,2.069622827666622,0.1903314729301615,2.1245219755974496,4.362080049770807,-0.634044743371111,38.029415594170906,7.426821837423487,6.055228472769386,0.5272412596891409,2.128557744214414,2.1613691601210587,2.5908309864629646,-5.036265138731748,2.539327316856054,1577.8446202453229,203.926767959332
2023-10-20,0.8739813911443628,160.84443069558097,2.753797236368833,11.375200159562343,21.90012231940188,39.98142317329172,1.0185597234484196,3.059207507616404,4.892582466797117,11.746856327762734,1.77108281828319,2.7178183112382044,3.1658642454779007,2.2593490179203504,1.3075247761010318,0.0231264918058493,2.0296382727130946,4.291213456659524,1.3796707018998644,359.5171395591582,7.631533218468525,6.184788656130455,1.893454777682592,2.4115124982721774,2.084995619279712,2.685678729668961,6.923454501070573,3.068073650576522,1548.9251899685062,204.9061778213301
2023-10-23,-0.0006525257095324,160.84338114431833,0.9551324185806146,10.947485949034364,20.807698775847417,42.51573318219188,1.106553101329709,3.005781631505664,4.864542724935884,11.792372616150868,0.0047795336710005,2.625031129448916,2.96031118174494,2.465876688688911,0.8338088519040481,-0.0817663428020252,1.9617144701135416,4.261953297113517,0.0063429499392793,-96.49777745511066,7.340803385046249,6.822819189077891,1.5740552303434814,2.467987965475689,1.7642689918288197,2.991228993401794,0.02029809397207774,3.2907551699643753,1440.0560222703696,224.5032431733509
2023-10-24,0.9543613290440288,162.3784081742866,3.922827182147236,10.20252457259619,22.823436843943444,46.02949504036517,1.2541306165650348,2.94871479545417,4.811326256174269,11.726369725251342,2.3705533794525686,2.4244200349021456,3.412786652209172,2.779741526379965,0.6896319744768457,-0.1894223051386263,2.0014562527115887,4.360523522323423,4.310971186665873,-37.74066217850967,8.20404143445508,7.475312703186074,1.877486885219944,2.046525466985575,2.0289882735601017,2.954760550037081,11.41011398341576,3.4179935972244926,1642.003002649507,251.66224629918892
2023-10-25,-1.1163378602566776,160.5657165269549,4.159445276170425,7.950797243654514,20.843759352698584,50.44269804908783,1.2969139865141228,2.960747549841387,4.829156613755798,11.891966614221667,2.4747991761760635,1.6552610250747717,2.991015884415157,3.1124757772357925,0.5095514270678287,-0.1932207295314506,2.028333039216294,4.298862692825898,6.298876805950189,-25.363790087234744,7.121160017022156,8.610058211961762,2.6026954803952216,1.9114805203221517,2.1176686303570644,3.1975371618230857,12.318238552061178,2.700302174387586,1444.4084140072107,285.7654579949141
2023-10-26,-0.0878807378495771,160.42461019053755,1.584404076207336,6.064129331906346,22.45098510459864,46.45372421045904,1.1987995788936547,2.955161829628906,4.798354105390256,11.92092246925252,0.5293299035180663,1.0211813382107109,3.34594759229836,2.7706297293922453,0.684291914262689,-0.3966363068952634,2.0921956410835416,4.458471745726572,0.9273242196891996,-7.608370840863374,7.673776319317167,7.408023214849056,1.2498069336243725,1.6489791918919323,1.6018215069657264,2.748143008352259,2.435401025986433,1.7857394421481738,1605.5041365925479,254.99896870700923
2023-10-27,-0.0006542333257586,160.42356063927497,2.580150121621464,5.966619652454189,21.22544907224608,42.46454433299832,1.2282396715046198,2.9702071260768856,4.738214974874085,11.946424952111018,1.3273521029085835,0.9843960978892722,3.130553753960114,2.431125654562153,0.6151226042339276,-0.6257014326283714,2.0642267121322604,4.341271688691144,2.650376525957431,-4.672932092469078,7.185856373954184,6.690035147312983,2.671614813477129,1.7627105402579364,1.586738753663241,2.685643835152916,6.2570083789873605,1.9090538024588886,1483.3236676662093,224.23088760219701
2023-10-30,-0.4358676317398502,159.72432626476382,2.3166049124484283,5.025645823093143,20.21378931422034,41.20310940844753,1.2017275126211755,2.9893131354420674,4.703546208335943,12.02839333835845,1.137330457462213,0.6645340020271583,2.9393371550945617,2.310017821953188,0.3618030127355428,-0.991134502272946,2.028736137275019,4.287370114079383,3.7776393605472633,-2.004269064039315,6.814739421675616,6.48085008798859,2.230427992941872,1.714981740762482,1.5852915674386945,2.650294674869931,5.245539326348578,1.455104877495681,1382.5308130865983,214.52258549059349
2023-10-31,-0.6990831971063982,158.60772033815545,0.701092175592136,3.9107212299896,18.05487682616756,38.18287481534259,1.1476939335789318,3.010464056222175,4.674707884830234,12.138946845588148,-0.2167402195864404,0.2907157271303537,2.496439780132217,2.0405020540732832,0.382542506589961,-1.2298504768638596,2.033781976165023,4.343386718303359,-0.6502582873713286,-0.7116224805930651,5.738140499304438,5.702818463833369,0.4646964697206318,1.473797518761759,1.6217079001452752,2.5163682145907087,-0.9546915281651023,0.6608099911508178,1167.012672418793,191.23532428102024
2023-11-01,0.7004020363567731,159.71861204122294,2.12991568477869,6.187737101999973,17.570577868503857,38.23081767607796,1.1286958468812551,3.000642553428437,4.599851691729335,12.086884793456036,1.0455182211091991,1.0511134921507832,2.432591193574313,2.053586734948511,0.5170486548971337,-1.6288449577273314,1.9812852532470315,4.502223458556176,2.2823230711999534,-1.9363511904970327,5.6476263065657335,5.513157333743763,0.4439431127238636,1.4711659460397255,1.3851378373732,2.469442557086779,6.170318955920394,2.426826837876579,1118.9558717048687,191.63617928911773
2023-11-03,1.0589937806749994,161.41002220931992,2.4806715820056406,8.827395985016857,18.57410142449334,37.67390692404887,1.1016389357258178,2.9766078478902847,4.5333837222858175,11.998973030481928,1.3912089644492878,1.9476210906144984,2.690857787107007,2.0227176634717945,0.7063742369353322,-2.098985188170218,1.9256301442135149,4.761133098700391,2.1696855332911005,-2.7619557563879376,6.334908563679165,5.097638353967129,-0.8782901563509882,1.4775839794806065,1.237296330644999,2.2773183327723814,3.4714863491828907,4.464873390992948,1219.869089105694,187.38266649963194
2023-11-06,1.0644415962361098,163.12813762620988,3.5723620252170787,10.715730170778196,18.74482712956704,41.924346327144825,1.1862238457592629,2.942844437280661,4.480863025229258,11.919653139411023,2.213816874317782,2.6128692534788214,2.761750325500906,2.393270392360089,0.875681049739339,-2.281494747890158,1.785727245869094,4.7851500306978645,2.998902816546833,-3.370276330924089,6.929963658828024,5.961558731230426,-0.0756175580397314,1.716044798816983,1.2576915344140842,2.599589317393304,5.929695567889568,6.007782182981994,1237.5024918451877,220.244694971052
2023-11-07,0.3572248128626887,163.7108718105715,4.03539988276123,9.760180390507244,17.14643345906047,43.2288409249741,1.2789983476840183,2.9143215856770506,4.472751935371737,11.92046390949208,2.4166584409009486,2.3118063607243617,2.4106499601097813,2.503042356848949,0.9319527768208736,-2.168020212748284,1.6865078811386338,4.862371994415628,3.316586665874635,-3.107603489740503,6.393233850354303,6.136393125210452,0.217781697655904,1.4156922823101663,1.0092787734362016,2.4885555987825136,6.979258925955466,5.765367480850361,1078.2239274584824,230.3623109671504
