,BRADESCO FUNDO DE INVESTIMENTO EM ACOES CIELO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-07-13,-0.0058207479173733,213.88568995136592,-0.1130153227085474,-10.168062378028337,-8.370179093912526,14.223955713008152,1.842226273623663,8.698180239609783,6.729190413538881,8.959164994720172,-0.6153923430561338,-1.5366658813889469,-2.2176244378148247,0.0738300422341009,-13.49946636624174,-1.823429890131792,1.830002310926,-2.127754570832,0.0839805005774059,7.330249918966623,-8.15453457008039,-0.3108702192489356,-0.0704345391555041,-1.458639864348434,-1.4642420094089217,-0.1502156103217546,-0.08991578214833248,-0.9108036661376293,-1.9594045320309277,1.373925810414734
2023-07-14,-0.4469715246582573,212.9296818219645,-2.489379600125226,-11.087684282459854,-5.989885195250936,15.67232415343459,1.875691843872341,8.822660541713665,6.819339796401283,8.911442008757474,-1.8713394909981853,-1.619218901290359,-1.839257697017892,0.2365315262662136,-10.714910209403198,-1.7953144849639036,1.584578893335889,-2.5658484320146098,0.327586153479957,7.957279255783777,-7.91536682828502,-0.8214970741312502,-0.1002071690699975,-1.436708287284122,-1.1832901128979956,-0.1324381495366913,-0.3124271834918106,-0.9563781808600035,-1.6305722483658518,3.2733393201779952
2023-07-17,0.6587966320768412,214.3324553944995,-3.91932418290362,-12.876980464873006,-4.978337419982528,13.10876184202212,1.8739030877975988,8.830636563938523,6.818051345102871,8.746065620365572,-2.63620932978231,-1.820380079604924,-1.6912420939929271,-0.0523335151240147,-9.475780069532636,-1.8203789311053464,1.4449321538921645,-3.1390543245357443,0.5213291957929074,8.830642135296324,-7.9802884881359155,0.1458121810258001,-0.4402809908888428,-1.5698127695023654,-1.2851336545938288,-0.1802113763038317,-0.4929786737901244,-1.0543657858440394,-1.4817858115344735,-0.5249046739890763
2023-07-18,2.635471412749757,219.98112598466616,-0.9616739580860616,-6.11585005779568,-4.612029978806391,16.93160193821855,1.732462758746446,8.60327636389269,6.658872000673448,8.43124290999099,-1.1442384942096622,-1.082609007335546,-1.6766605502460168,0.39889026023128,-8.396168358109094,-1.8072665257489031,1.3148972146030915,-3.5992991686068394,0.2361018138026947,5.153630829458129,-8.490905500957387,-0.9343876462875949,0.2001099143349851,-1.2689628728907985,-1.0034846830747797,-0.0891343044831601,-0.2197873642454636,-0.6031081618328207,-1.4247338775795575,3.6553378096496405
2023-07-19,2.56698929333008,225.6280179360395,2.899333374481947,-5.582569394034302,-3.886164031234337,21.39648917556133,1.8386488600197592,8.396912118056509,6.499485426230415,8.117989875900959,1.021759399021665,-1.0457062902330545,-1.606096692357567,0.9640367800789772,-10.068949848815404,-1.815236209281784,1.212432232493494,-4.030390544245835,-0.186579214558972,4.837223814447831,-8.609802482425257,-1.941757438829468,0.7050599103635347,-1.1927996304837225,-0.8370432819296756,0.0331022782013611,0.2323961223914212,-0.562400350644301,-1.3257405335235661,8.50598462772521
2023-07-20,1.4574324825127327,228.916393959089,4.405865025638589,-4.013044834567926,0.0744491633319009,22.57464518543732,2.161332185001622,8.270830447362723,6.409230149730501,7.885543169023683,1.5662508654956064,-0.8718809201582495,-1.010759279849085,1.1416093359355608,-10.369219272606223,-1.8477531757725425,1.1105504329400544,-4.479341633682632,-0.3264651191556353,3.902674532221813,-5.833313515873733,-2.009717149723022,0.9058744781759764,-1.1635956035674302,-0.4374909381102186,0.0458300911790728,0.46847539705167557,-0.4572776631009975,-0.8216754578678819,9.784341672130292
2023-07-21,2.260499145632555,234.09104708874705,5.186347905153493,-1.450873837880756,2.3428145110813765,26.57553602299856,2.658584258132193,8.081658118948408,6.2642478085777,7.597748414975065,1.566875780654711,-0.5752542604261067,-0.6720397454606784,1.7111797684659913,-6.322176932633411,-1.8916442487798355,1.0209745875846366,-5.052498942022175,-0.6588982449059764,2.457654639465666,-4.123338184879342,-2.573204571201041,0.6519941555153949,-1.1968839601203345,-0.4852509849270462,0.0969570119665047,0.6553543194960664,-0.29182972606408103,-0.5331274513577663,14.13067897716161
2023-07-24,-1.0128132181862814,231.7201420212416,5.469768499640742,-4.139560598580751,-1.4665034977374685,24.68885033892459,2.97143998694793,8.159295397546485,6.325605769918176,7.5499638116942975,1.4972847841205337,-0.8993049849793109,-1.2677270451683154,1.4718534773508325,-2.8803498025610312,-1.9569713356866552,0.9079694341712606,-5.5758130908255055,-1.5446359589479697,3.749515841711436,-8.83195095539466,-1.9929722013816624,0.424723173356919,-1.5255200099590098,-0.985216843369752,0.0376474001177324,0.7671408057278196,-0.4533330830360593,-1.009054542475583,12.077913999080158
2023-07-25,-1.6334379272148205,227.9351373364705,6.264604123180753,-7.487042042571505,-6.194695477484393,21.4753183678483,3.162070418385352,8.280703334603166,6.435036483478354,7.551704651844242,1.658384162615256,-1.290370640893769,-1.980926374554845,1.0457137360277682,-1.1182833216938863,-2.093568099769397,0.7975571938246899,-6.049494476921343,-4.689265592355774,5.103811273251638,-15.98297098947228,-1.305385320208963,0.3307628701896737,-1.745417101485859,-1.3807757565634546,-0.0037597116129697,0.966217351791671,-0.6469993186937624,-1.584230214750704,8.582185436786856
2023-07-26,-0.4195018537692885,226.97894520995249,3.102690880211539,-11.234665412388315,-8.15030040341397,16.480729552775404,3.2405342715870376,8.279878589529991,6.458231260357607,7.466692525331263,0.6424910479146368,-1.7431173274678593,-2.276619994629982,0.3884377441543894,-0.3153497829877164,-2.2398063028494946,0.6881562060852081,-6.531512525806409,-6.602237807902185,6.443771419152797,-21.365699077127825,-0.4440541435654718,-0.0884000086567426,-1.9173212271291409,-1.4972679948562388,-0.1161931399495952,0.4247968980481072,-0.8538436990190414,-1.801258541241807,2.889958698400782
2023-07-27,-2.4986298013808583,221.30758164207668,1.842383321289473,-12.970488103444236,-10.93705597070725,14.103779128753027,3.3284005652127817,8.39579707245747,6.621122399343856,7.578273747437592,0.24687734692193,-1.9257995864189208,-2.6414998741453566,0.0688029346084448,0.1739013708007927,-2.282108175240104,0.5487001593324372,-6.643178708143374,4.725130671767185,7.084950093610117,-31.874774751015583,-0.0784876481571523,0.052208013793256,-2.0574348950458643,-1.5573287723402671,-0.0758627592187049,0.19128104449575847,-0.9324481302719644,-2.110616557899759,0.5024930841575774
2023-07-28,-1.4978387522878944,217.9927509224905,2.096721361233996,-14.425854575277034,-11.278344634409796,8.604101181726111,3.3748604078199627,8.445773211381654,6.724444545891394,7.613265638195253,0.3188412588812208,-2.086722974976196,-2.6516662493952743,-0.6541552664923759,0.0846814558833411,-2.466760994075844,0.4434854176401734,-7.005424340587522,12.706970254031631,7.144587191038871,-40.20646889169578,0.7109145100000017,0.3863028308418219,-2.182974546356161,-1.768535140149209,-0.1535719403792724,0.2678736966981332,-0.9891890204491806,-2.111388485268521,-4.2608537696006445
2023-07-31,2.3732009510397667,223.1661569605808,6.16797831338149,-16.080971021242355,-4.702761487120872,13.224074696994064,3.252900553098144,8.140613764343797,6.562636285215251,7.37722157093545,1.5823729035376697,-2.36826190330232,-1.715072878004582,-0.0491067899947981,0.5127228275966589,-2.663305941924022,0.3543292273665802,-7.46951504860388,10.03915062111181,7.238787382296125,-31.765371388166248,0.0485000255132673,0.895349687890527,-2.412026788627221,-1.2947327036394236,-0.0888518356948627,1.4056969254544278,-1.0496465858709598,-1.3198088971034725,-0.2993541428610642
2023-08-01,-0.42822827273995,222.2104963812884,4.315250981018111,-16.623732632887947,-5.672488548998068,10.96370165879554,3.102871124887892,7.916794347886573,6.605781529000754,7.3348520240369695,1.0617825324217602,-2.5037744051708306,-1.8506707358073784,-0.3578302749756033,1.1143243807599048,-2.7251470674576708,0.2686538408413351,-7.658445621580987,2.956566703238704,7.273687095989137,-45.50512482744916,0.34271081187421,0.8057243211262266,-2.2270078512697467,-1.2259220233822796,-0.135431714932818,1.1709839406159055,-1.054200056046063,-1.4213281821505177,-2.015081658753447
2023-08-02,-9.13005988870166,201.9225449826955,-3.709909558414717,-24.363766382022494,-11.642239492554712,-8.077504221846809,3.916315424464072,8.550656211478449,7.399270956459849,8.06462094205746,-1.2079175617776912,-3.223366736622482,-2.459009490729682,-2.686775435051365,1.1554197162180446,-2.546454653925619,0.221313254390962,-7.8989405415026654,-4.094257794176566,10.823636998948546,-82.21323009544203,2.7431305915361115,-1.8903931875567368,-2.776815121564771,-1.8785753062741375,-0.4386442482594088,-1.7450571315657493,-1.41975200599588,-2.0740322737500883,-10.600955305016498
2023-08-03,0.9283775181863074,203.7971484944645,-7.395170741894326,-24.710150739892946,-13.479461419032916,-9.088683015056034,4.125824011737523,8.246439517665266,7.43948824344255,8.037740973678734,-2.039369546851144,-3.384064054728184,-2.692421100761235,-2.8215644554356145,1.3520607309720076,-2.4288055374803728,0.1705573251427186,-8.133567317241338,-6.2231522981632414,11.489795753747764,-117.43989951032006,2.7883219439588283,-2.3702778968951668,-2.7665190496176657,-2.179306954978787,-0.4393499220493005,-2.8336806357166076,-1.3971751142399498,-2.225526114631014,-8.75159761682554
2023-08-04,-3.2451538572271788,197.1836174691774,-9.423792697821838,-24.54715590557041,-15.09887611885473,-12.034306339803276,4.971174878928218,8.256450930555813,7.85484481741446,8.393019666309744,-2.1002951152189007,-3.36000048529322,-2.755978768997858,-3.0528511946798647,1.1561234490621508,-2.2261828529586176,0.1264841231419994,-8.188696245636553,-9.030985682006149,12.461545598825468,-171.15022038192004,3.129025591701321,-2.556794724147516,-2.7381758646936936,-2.3491070261939218,-0.4284930227964728,-2.9396442066163875,-1.3548640441598738,-2.3352614586574445,-8.459391084163975
2023-08-07,-0.0059097965972476,197.17196431846187,-8.830897492385322,-25.47848028652561,-17.91606007928002,-13.940574184470725,5.534543704408417,8.136582684129264,8.016305551308578,8.478033709515671,-1.779057530386306,-3.523739520094465,-3.051668266917908,-3.246851981845496,1.0199443696185613,-2.0554653372277127,0.0828146962860371,-8.261390408615126,-9.65373401518185,13.94876257132731,-295.39570107643846,3.3319960915039566,-2.25270739666251,-2.813910077434703,-2.5261501392315164,-0.4449188991657878,-2.3488260696197774,-1.3675586839690228,-2.550081574405801,-7.989766562315384
2023-08-08,-2.397041111389453,192.4456712736142,-10.029292029790348,-27.260340300946943,-18.929594301366528,-17.30294611709763,6.3792396569149385,8.181466097637912,8.408539872847362,8.801451175889097,-1.7310681776696948,-3.72197991085568,-3.029631263766372,-3.509342322532929,1.054257007756552,-1.879325860628404,0.0413600186730747,-8.262761722894371,-10.474579430411532,16.20328496228585,-615.9275575469824,3.738133344166589,-2.142632794167464,-2.9733453293559893,-2.6154476334581256,-0.4599035837408918,-2.295426872878898,-1.417734853011361,-2.561950656592506,-8.029401523167987
2023-08-09,1.5378640174366964,195.40522400524563,-8.640347070588241,-26.267170262647504,-20.502948281662565,-17.30982737262165,6.724000321001953,7.809827131033568,8.442196270148164,8.766819765739688,-1.435482741607973,-3.771693846173397,-3.20370010591034,-3.523763446011553,1.4774791901185078,-1.6543494803943797,0.0082460804225686,-8.186942025665823,-6.532874696252458,17.805353269597713,-3279.8934401327147,3.773350163154807,-1.4630542080340772,-2.866515765607676,-2.4620964172998443,-0.4416747046776618,-1.8881068084433439,-1.3435942761326745,-2.6371552675376475,-7.376112514793692
2023-08-10,-2.900414249236305,189.73766304444536,-10.891867483703155,-26.72339486805925,-21.91057083297388,-19.272056136622343,7.56022683032002,7.819441641406312,8.88606654157171,9.158868825181967,-1.574283382401127,-3.825170319035876,-3.201869281385582,-3.586953925820743,1.5518302216032815,-1.4405176001685769,-0.0308486917177008,-8.151793999949346,-7.669614433632696,20.7638532667982,922.3089183870014,4.0300871794316455,-1.9740954619499549,-3.041756133509184,-2.6869867701282786,-0.4441265058207154,-2.0922518689234075,-1.335862127258734,-2.675947906795873,-7.281658304222967
2023-08-11,-0.2542886426072144,189.25518171657487,-11.700175613519388,-27.687209650483425,-24.717699260562007,-21.87449389739943,8.135508735408076,7.713868364723142,9.105220513237018,9.312540556247482,-1.5621002543160285,-4.002233895547388,-3.432897397957072,-3.8070052706085127,1.9228096132218664,-1.224485193730161,-0.0751960751797667,-8.081035590101834,-6.609328441663475,25.212804199810563,415.6771178946749,4.387171741183104,-1.8880282686584489,-3.0493730777865804,-2.823450823652652,-0.4880635071546997,-2.0423239909168425,-1.3520441741928966,-2.8275605816300753,-7.266460470631434
2023-08-14,-3.990475729573295,181.7029996232152,-17.400641164151125,-30.691553219571045,-27.717506577800123,-23.871247144567576,9.305998463824244,7.940795760836986,9.726563277040192,9.875943551200695,-1.9779907106453591,-4.265975933715788,-3.5218226695499606,-3.791805491721792,2.3054673625403344,-0.8679435820917397,-0.1070900594057082,-7.8149141137879745,-7.984141876743788,39.029315164291866,319.87311647775965,4.791819391502681,-2.4279579927208506,-3.2081310767630318,-2.844126966752501,-0.4515295680574593,-2.5599883967714714,-1.4539059967644632,-2.982118244004199,-7.2341341211520795
2023-08-15,-2.5998038206590413,176.9790780967588,-21.56156858722732,-30.74186596723052,-27.98226028683888,-26.26478244130453,10.413649594007367,8.093581258394154,10.27919126441267,10.35054077177387,-2.166996158698247,-4.191438859090552,-3.358058024271613,-3.848997455219503,2.720933238207262,-0.4106381523575521,-0.1373054759105871,-7.625607563416429,-8.293602485855839,82.61227263194502,251.39653374758143,5.224397500053695,-2.6339234217092864,-3.195700238684572,-2.835517848915525,-0.4743644823062373,-2.675612520943305,-1.4296774880995327,-2.896054757863947,-7.2562862558549295
2023-08-16,1.8588447057494408,180.26884432024457,-21.251230109599977,-26.740491947352616,-28.41317742273701,-27.61230181941309,10.59032446136188,7.912276203262906,10.347770510663054,10.34012649850846,-2.10137404507044,-3.78153781243242,-3.3772660298696016,-3.9830013017839856,3.312714572336971,0.0306163637501378,-0.1590761260438699,-7.446609513787247,-6.71782384688853,-977.2738490185086,219.6883636763385,5.5306696595165326,-2.31326644956661,-2.934629759321122,-2.6390112176267224,-0.4778972582517518,-2.3645163707393984,-1.243563084855556,-2.8423352748027555,-7.106768289211811
2023-08-17,2.608102670602408,184.9704408632249,-20.983547571086667,-24.9692707358056,-26.26729488863897,-27.941184786363127,10.253279069348572,7.733188123965824,10.24279204847198,10.208528674157105,-2.144170958096125,-3.639837112864464,-3.2021959598530163,-4.066367883780742,3.966998526706895,0.4529568019333914,-0.1771513288820311,-7.260951852669891,-5.541918671697163,-62.14178706275992,185.14920278737185,5.717106239450301,-1.993531933193681,-2.837313947796394,-2.365533031517162,-0.4687525324649802,-2.1794973400611957,-1.156098828170469,-2.603397797365035,-6.830446512299036
