,SPX FALCON ARMATA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-07-31,0.5658831316101898,143.8247369424028,2.3526901263918445,17.536955577143313,16.066500046411438,37.0422312405984,0.9723373476099664,4.604893069246407,5.71387833820995,5.456357899454633,1.36990881756181,3.11382282610491,1.6650445580770636,4.298817142387185,1.5783411880100835,2.8129922928514737,1.7459073530189029,3.813070824980106,0.8439325516271364,5.097355292167114,5.449236476437411,6.151442223289332,-0.0375920761508067,-0.8224454655401929,2.621888368229744,5.9365919010175325,15.503068972234042,14.545657185451693,434.7218968669837,2345.588487317531
2023-08-01,0.0890539473083817,143.9528185478559,2.024653398509236,16.364001520403264,15.203398804490517,36.484121727458735,1.0356294289358985,4.533323864137557,5.786404943071675,5.457241412462221,0.9694363159267556,2.904241454753521,1.4950147588595435,4.195487467296498,0.9500184131738446,2.795846193762473,1.6771513959009814,3.7296509083420912,1.0567971781713548,4.709081323366334,5.15800828224139,6.138855489339711,0.4110971912161578,0.5209610953175304,2.9230041555654025,5.649223884514163,11.68510767201844,13.355783385911101,395.2837583074412,2289.5787951996685
2023-08-02,-0.1675343235855053,143.7116481670195,3.0145114898828305,16.710332221456188,15.780508156656609,34.32999971322531,1.0847966714044357,4.485041978309561,5.870998772982667,5.471853606649057,1.837980261356459,3.012724933334395,1.5717717716551305,3.790247324919251,0.7418465554066174,2.706022926994007,1.6343390770925634,3.67210076773312,2.6876647941482865,4.993378903154638,5.64623967702721,5.647905601390799,0.0599581351129573,1.4805355835489744,2.7932708618576925,5.515656182617027,23.20589045132389,13.707109872052175,421.65391917533566,2073.967849495134
2023-08-03,-0.2237042838582947,143.3901590536665,1.1454420089945234,15.648226600957646,15.86733671482065,30.65525104750041,1.053498841060385,4.409461994373218,5.951026471106635,5.495078620155676,0.1201073041112875,2.82390409658118,1.5655388282302882,3.105493298427573,0.6173749899177102,2.657607284916068,1.6031618989388676,3.607830235042672,0.204953079976554,4.685379160534172,5.811367532193934,4.729970291693686,-0.1734488607660255,1.6966574489281825,2.2544006185658634,4.561601484935851,1.2086875533284624,12.63151514699198,425.7066088840493,1706.4929829226085
2023-08-04,-0.1674771657187435,143.15001327936383,1.2740914480573269,14.101115349834334,16.948897245192622,29.968746920482385,1.0724749287304656,4.333739225906571,6.021860244511445,5.527602316392049,0.2395858624606565,2.516670144050031,1.72703905291711,2.963384883251172,0.6035728746587805,2.584134592195595,1.5684733303162737,3.4994664923532635,0.4257146759827168,4.220597547386585,6.630643704590849,4.680831544126353,-0.0329783672644884,1.5900067896906678,2.4109571481249783,5.3983864868519325,2.4396164685967614,11.06391860243629,475.212107785573,1638.041314502036
2023-08-07,-0.5982274454795156,142.2936506117191,0.9627414349462312,12.826193064268466,15.619953175582156,28.124869040249784,1.07482887281436,4.285546119144063,6.1039053676273705,5.579231353640523,-0.0489684717070794,2.247899128929582,1.4864103290550557,2.6058289666263885,0.5741925106230243,2.55464070127396,1.561258394022803,3.436871319378506,-0.0916639041342654,3.770970760548606,5.811278914977225,4.230162063633983,-0.5352708732369693,1.4058325826919125,2.050703956276034,5.053515345805636,-0.24040274960625632,9.772437289495938,414.573151921451,1453.8522672826632
2023-08-08,-0.5712351593417986,141.480819249914,0.6032191197249946,12.959929867030052,15.654294852793962,27.6856657534235,1.0699695395446909,4.230844345253618,6.17859023967273,5.627918216869702,-0.3835507489991556,2.308999555178925,1.474302958993199,2.5055990893751074,0.6151557607744179,2.5342025517216737,1.5563264717924084,3.377433072190157,-0.6671279771191803,3.8548685481296863,5.852958256415901,4.175155053515852,-0.376924659985714,1.7375561445721468,1.8384639654510575,5.6449185061724645,-1.6039503397462147,9.909934796710468,416.227526528477,1410.1306759266304
2023-08-09,-0.2090160741687552,141.18510159581604,-0.2257534975531395,12.48106435405552,13.50549921559446,26.05184517407952,1.056347826649482,4.129235044744641,6.223761312431634,5.6520298650319445,-1.171577023313488,2.250285485378638,1.1186454722421444,2.206193848260145,0.828947836060415,2.466529706904068,1.5360112068317142,3.295144731617546,-1.492968300890135,3.7672190449993535,4.532637770806481,3.784196001701868,0.35529382817866,2.1041440406362795,2.052539003267103,5.415717770713189,-4.8369818469464825,9.425993230133114,318.12665921857035,1246.9473518416094
2023-08-10,0.102158217395698,141.32933377883464,1.359101357129365,13.307674832570443,14.501090043937094,27.108557148528213,1.0581462532025516,4.010960947381,6.25666933765177,5.663865672375615,0.3298498422313605,2.5231792967461577,1.2721844412016958,2.388505232842628,0.8488870275255962,2.430040898215011,1.53715788062808,3.2518637313873744,0.4111611596821613,4.16469271357656,5.178152150416721,4.160129056458103,0.6765821585424487,2.0769372390110963,1.751938584451359,6.286334780951539,1.3641390703130114,10.26635898121135,363.7038933912446,1352.8172796586882
2023-08-11,0.2531729561918716,141.6871414311288,1.037009957717877,12.061586301905509,14.460877062076433,24.779320979865737,0.9638347849411044,3.857927686830666,6.277657481507017,5.664023802697405,0.029782393325628,2.3007405109231303,1.26182234985846,1.977555936742568,0.9097729683529816,2.431945725619136,1.5329729473665443,3.194018340875918,0.0315521648417462,3.649789723429605,5.167272213465677,3.506843950621699,1.0196004332959414,2.167009228504613,1.854627594476268,5.476319767924521,0.11219121709955059,9.004127218966177,361.95159831576046,1120.092389687547
2023-08-14,-0.7890270876216743,140.56919150556035,0.3572417486954838,11.27235060987766,13.251863126134293,23.094985193556333,0.95484559024176,3.765703884824771,6.355866645020278,5.726801796258004,-0.6800006289114562,2.147980952979833,1.0563687114647913,1.6621101416442088,0.8056096551042887,2.314295387066247,1.5039271515136383,3.095526231498314,-0.8059679992212532,3.4950854866540992,4.464404177612343,3.0749457872109405,1.1864009424832462,2.572121603599168,2.127792275199744,6.234069814826209,-2.5376932801847527,8.205338318979534,306.7926656141994,951.8575344746699
2023-08-15,-0.520001032811912,139.83823025791608,0.242795819380492,9.35135589273666,13.885118298733618,23.23030077246488,0.9742190591892212,3.6434811184584097,6.412283790488975,5.772261226201312,-0.7821385287512782,1.6932901979569668,1.146121743393462,1.672806850673413,0.749401420831076,2.295073599948134,1.4942760903138683,3.032332232818325,-1.0167771776982926,2.688136391123288,4.918273085360799,3.184307451064377,1.550148108984918,2.154404395429074,2.255635168705803,6.544370663632482,-2.9780841851302466,6.258464853170749,335.81350181048055,965.587812306607
2023-08-16,-0.7115551186350211,138.84320417270726,-1.24102488551337,8.2037166319109,11.890912665166985,21.482907393730148,1.0345568546536017,3.5514888734706465,6.468625571417765,5.820393766021532,-2.169071441361428,1.4145157462668112,0.8281382494954244,1.3590956603577131,0.7200731283062021,2.2268957754189875,1.4826266458429072,2.98476392460623,-3.116388655097248,2.2558922557884045,3.613125578428896,2.6502839449912456,1.1320474584192974,1.5917173177522066,2.3848563277438344,6.290835371327511,-8.770510795323133,5.096102385323278,244.77638931354755,791.0471908972951
2023-08-17,-0.3688296271787239,138.33110930039408,-2.6067017199377216,7.931079570770544,10.840230719689846,20.91689320732228,1.1857500178671323,3.447656263194307,6.504321958919379,5.848816771477402,-3.0427470379405164,1.3785612048804048,0.6623439491935884,1.2560565904994925,0.8386030543474384,2.1923061972326208,1.4670350144689623,2.939908245577609,-4.302318404278481,2.16794769736187,2.936602228718232,2.498868753298382,2.3753581622740456,1.5815185800866165,2.3553604657338227,6.344125942229608,-14.101186506770931,4.8213639027280575,196.85219897628653,734.6444852438153
2023-08-18,0.5407716262828322,139.0791646898129,-2.65969211207401,9.22507352949204,12.263367178629364,22.84602409182685,1.2720409664840562,3.301299968976294,6.486695743482182,5.827284567991652,-2.8766059162845603,1.8321886697077263,0.8838242037794328,1.5920902306724334,0.9810998438560152,2.213877528908742,1.4810588095363597,2.948223293089885,-3.7296515669218464,2.732131438836319,3.870946017624581,3.146831806733469,2.794616177281026,1.489127430149011,2.520250885201644,6.866945115244641,-14.301386244740797,6.135854900849127,261.96549135795425,927.756283204774
2023-08-21,-0.2926601464591338,138.67213540273755,-3.069466790552805,8.01197949515577,12.547363562636331,23.088455594934143,1.364276392360407,3.147845639743279,6.516320343555132,5.846520936930967,-2.981190706899824,1.5367067365087874,0.923674510047013,1.6286577091248846,1.1054841217521072,2.307095722617358,1.46207723628404,2.890614431031996,-3.679083238302433,2.096712135808333,4.116717538083164,3.2941029053443014,3.2020231770566734,1.876987349897539,2.242609874490181,6.550554572151639,-15.896034307592041,4.907093384923357,275.027456249796,952.1981395492662
2023-08-22,0.8263402993867297,139.8180391415905,-2.684589852548568,8.476826718250246,13.540855972596924,22.130928455484,1.36359524544473,2.979564302005869,6.475851318391573,5.80269205259575,-2.699132357554296,1.7801153087974289,1.0831495272387344,1.4762874203847074,1.2867454627905293,2.4285741995255794,1.5140165955326634,2.963477330047809,-2.8603357509458105,2.183984342987379,4.632918367395029,2.8906721150707173,2.388390796165845,1.722631413593903,2.178102050833428,5.444269775527485,-14.384882819450148,5.380477226123615,320.50879436668765,856.6441281613423
2023-08-23,0.6174229282264188,140.68130777304728,-1.3521114548806377,9.459549479160966,14.499231594124543,22.22397687426716,1.311627316988288,2.8250277276469657,6.4525515293471445,5.782331645192162,-1.7888302092308852,2.225994421116688,1.2358761847947513,1.4979211194852615,1.3674124933026874,2.5852757478344133,1.5738660614087516,3.036357237879362,-1.7158528091360188,2.432427553041386,5.066857315128292,2.852588155025726,0.1859904212251872,1.0966721683943648,1.112129802310262,5.611552994693644,-9.597307775301655,6.379206874985975,364.3855211276226,866.1476691201299
2023-08-24,-0.5874106664108925,139.85493076554206,-2.2099054602869086,9.378105566265836,13.87010639717349,21.27165756863599,1.3234182179993386,2.675763645491718,6.499226901505034,5.829171071303437,-2.4197230147008373,2.320405690542967,1.1304872870013063,1.3228543556682824,1.2679563439285682,2.7001070188024947,1.5562749519326762,2.9548346605977995,-2.5255644924221263,2.2994855930935003,4.721076682731429,2.609670329252615,0.4110398214194797,0.9104420683476748,1.2438210873590818,5.629554650306064,-13.271148346416405,6.298419322120532,335.72373735493187,771.1144341609298
2023-08-25,-0.6151946497312211,138.99455071408715,-3.358383495775131,8.573032506294904,13.969172242696562,20.38685613869752,1.3422528285229112,2.4819740009998004,6.541587741008299,5.873956127907912,-3.240087441826355,2.177939509847704,1.1385955999439348,1.162475456788447,1.3515667773451423,3.0228873337243103,1.5386034517819556,2.881264809064535,-3.217759274902925,1.7882205462591163,4.840898419883932,2.36990706701548,1.589514456329072,0.7573053666994508,1.4289976152595674,5.864862097962438,-18.023403205280573,5.483564313396532,340.33556802044995,682.8329832945047
2023-08-28,0.8946198988863507,140.23802362314305,-2.580564216933279,8.246153579437959,16.50620260806215,20.711162089757973,1.2494878279708757,2.232011849758521,6.486583227412135,5.83600090127979,-2.856714714157728,2.276204488304071,1.539657595798278,1.2259461215892662,1.721982781439377,3.8757463921380246,1.5938318008192789,2.925298180857187,-2.072860601046052,1.3108482538161097,6.266104824692991,2.445775516948817,0.7957846856171916,1.0626421828278114,1.7366422282631229,5.242924360357576,-14.792604340357713,5.153801307412694,456.3465910179554,715.4622670515421
2023-08-29,0.7676624613246474,141.31457828700152,-1.6679718802140018,7.93206996028863,18.242614978682013,22.22545382083686,1.1318131366579132,2.0266464648080262,6.435151625500018,5.812653113723564,-2.3458562904443787,2.3527718822536947,1.822084996622008,1.49172866222976,1.9184893504592988,4.770647186409466,1.6570182450976871,2.962218574837568,-1.3839383396112714,0.9994947501573462,7.076200435632533,2.927164567461389,0.3560152224341766,1.2536718135295142,1.4887821534314685,5.370273874427079,-11.01675083824837,4.837018148108724,535.7745538105846,867.0901253340501
2023-08-30,-0.4674834730775346,140.65395598846058,-1.9082223517039625,7.048475326087143,18.42350134312834,21.86902732844724,1.0213455326289362,1.873137321985345,6.450955544345777,5.854871093251713,-2.833080887743156,2.0748330369160555,1.8459502934282312,1.4204346168303068,2.153751721647505,5.490300041552439,1.6636508144843616,2.897023195678482,-1.34349492524583,0.7078751924160284,7.157838157082511,2.870692091916828,0.6091236664348851,1.2601667186319927,2.1559960543052767,4.920461390977004,-12.006296426689435,3.9425088033285207,544.1250479693646,831.6461577933836
2023-08-31,-1.1849354330076167,138.98729742602637,-2.907939550947668,4.327206954107223,15.843294622968656,19.48048522813053,0.9452610773165538,1.728591550116798,6.49656798026743,5.930769750641634,-4.118726350786577,0.675106741996648,1.436112150795279,0.9998544049355662,2.096186183779042,6.483009268080431,1.632812082710238,2.793288262112671,-1.857311978126741,0.180006500281901,5.713946089523938,2.1229123897698376,0.2395294870273029,1.515844548448534,2.1706856506598187,4.391320286647622,-16.154447430122225,1.1838174322365282,426.31146352000576,592.9906259837647
2023-09-01,1.183763398091231,140.63257818095187,-1.167355271037252,4.519811127396639,16.766642253539082,18.784316062822946,0.8110484985967283,1.5938219532805282,6.404973909461077,5.877084960973402,-2.6542030856733594,0.854168768246045,1.6011012086803422,0.890870878463782,2.2253796830288,7.708981057952073,1.708005414211797,2.871198185745384,-0.9673348975112048,0.1765982980633753,6.004086042512123,1.823532721629045,0.0779909061613323,1.103347570523059,1.488729580934714,3.796547191484164,-9.2206412085652,1.3810308890584322,468.5876274546032,523.5723841988656
2023-09-04,-0.0541117455705841,140.55647943805724,-0.6533322444394285,3.814296036030461,15.57934796578467,17.791585417512717,0.7371183499184568,1.5125385849945767,6.393584498161477,5.901422951268899,-2.223068251101922,0.4348204865122803,1.418543975254396,0.7193146372372867,2.2654735381306628,8.69695533195983,1.714425622657953,2.8382138741745537,-0.7233209187517101,0.075622184809788,5.290157035850803,1.4956518774013696,0.458537190176069,1.425812331671372,2.0460078737426706,3.62941647646711,-7.027556393177632,0.6671697702714989,414.4211196984764,424.4979909375786
2023-09-05,-0.7631638285451325,139.4838032283095,-1.2050126736296811,2.9341572604023964,15.419613303414126,18.783832907229485,0.7134896074780868,1.460447514667084,6.428240105606956,5.965059879028016,-3.069904322700149,-0.1510845966535614,1.3863373985196703,0.8783170971089809,2.2208513151837392,9.541646363142672,1.706974903116982,2.795054294812923,-0.986263607664071,-0.0231250578033892,5.220761974176619,1.8744587848443937,-0.3156379793598933,1.316360365932075,1.5249910499946755,4.468592495502484,-14.876779294968195,-0.22383399367256143,407.2074323414376,523.9214077029136
2023-09-06,-0.76758026871242,138.41315307667935,-2.0633937939018376,2.523111016533198,15.44844778964363,18.33285881284028,0.7366986482226455,1.4150387497021109,6.451450482038666,6.018893560564643,-4.138362351860024,-0.4451415275541812,1.3861080854418086,0.7958649837574324,1.997783241337632,10.01757892173977,1.6879751492985198,2.7191269324950715,-1.526054422415451,-0.0628787170544558,5.2977128719563735,1.7616781947803302,-0.0732536829040416,1.4157459749232737,1.4189016548805726,3.968813097546046,-46.218572775100384,-0.6389787561601954,408.6101326842684,479.0226625816494
2023-09-08,-0.294072540625756,138.00611800086654,-2.597993997960307,1.105708212337844,15.46242064893886,16.530962481554052,0.7570556982449519,1.3484332845905782,6.433109430329691,6.040597959183164,-4.7332397904623145,-1.516938592939313,1.3925216296059215,0.4950365714045454,1.9439053747681423,10.718079630589676,1.6917108162586243,2.6794859693300466,-1.8433644975937349,-0.1908448677281222,5.295375510554407,1.1160039414929268,-0.28701498777727,1.8834378963303016,1.4613133683690047,3.6203627647316297,-40.69484059935129,-2.0778865549651058,409.33375140876706,299.03169029473275
2023-09-11,0.7743938747469814,139.07482892544132,-1.0630797290030083,1.4782325293859084,17.061629732796234,16.62697154218062,0.68037866324352,1.2956024074990542,6.3459823512704405,6.006427224567942,-3.0106938918494186,-1.289872084884918,1.663937273411106,0.5141679773626597,1.784310048075698,11.92918681459553,1.760204823580355,2.736429433601765,-1.148013422768685,-0.1400901339308421,5.9989135521227,1.1285920620899,-1.0899658740136955,1.5132667810417588,1.4023025088560293,3.9048435752260655,-7.846340964999059,-1.6976288951949752,482.49240040720315,308.8312537232113
2023-09-12,1.1084795545453383,140.61644496959877,0.5565106982885601,2.308110465068546,17.698489446065658,19.07920011768995,0.6747664852692509,1.2448168425991386,6.238055792751109,5.961046021067735,-0.6355109028707288,-0.6743792756503643,1.7951169535611573,0.929791119218478,1.8109387017794536,12.977442267363838,1.817035732517568,2.7684629688118254,-0.2367951261182965,-0.0646875295866685,6.162806548285442,2.002023402184129,-0.8976334051954884,1.323792613323546,1.1206820378219595,4.675259531335812,-1.2654355139917897,-0.8741108232737215,511.67791246366005,554.2527651641423
2023-09-13,0.4670421413617509,141.27318302529153,1.750160454062711,2.473105719033113,17.61700694140226,18.754952110117724,0.7213606745942548,1.2108916614692602,6.177617421195485,5.952701976811251,1.0602578216839662,-0.5555234356763145,1.7997910589742812,0.8769574167406649,2.249017264801458,13.828545606169463,1.84748376069944,2.759793055189681,0.3400722215270764,-0.0486442114137509,6.018142533616676,1.8915426062091647,-0.4309111630749784,1.729420244296222,1.3364746785850898,3.72682513206995,2.1540818555095664,-0.7087128012752835,508.0398346168287,522.0266148211443
2023-09-14,0.2710815295411617,141.65614853066796,2.403681461885317,2.840333175724064,18.85214367888865,19.600909848909104,0.7692787472920516,1.1880610658573327,6.134557339472118,5.959536629544514,1.843739100175505,-0.2555815933789188,2.0140688261371484,1.018235264517865,2.776687464917652,14.797141233030326,1.9132388133473024,2.7924787041152617,0.5108062478174694,-0.0205206218864405,6.457855973539048,2.173055195531294,-1.193802696092111,1.3646062614782943,0.6983566841300083,3.54137698337871,2.9995873141093616,-0.3235911211147058,564.5627301231301,606.8210356388164
2023-09-15,-0.1444853563762227,141.4514761396346,1.7057274215822629,1.6522988505747085,19.74238733114857,20.15675389782604,0.7700073498052907,1.1645189131337963,6.105157102457862,5.987864212016012,0.9355693360530868,-1.2793920142373392,2.169891365378573,1.1065783400093148,3.4079215071067224,15.339542436516844,1.941195379992369,2.740284324266564,0.2113884558406212,-0.0971265084377595,6.824417478757374,2.418012168028338,-0.9558781100218324,1.3913490341156836,0.804006374660072,3.694045893892232,1.3337974486380193,-1.6519563735475047,605.3262431740243,662.6040839933862
2023-09-18,-0.3054350746358736,141.01943371791396,1.6926964514963865,2.02312001953606,19.087331818046746,18.71864757525649,0.7742179981964635,1.161007531749601,6.070006064476278,6.020961985649351,0.9136500269630228,-0.9623110638407086,2.074847262174398,0.8619753669940576,4.021881092847786,16.06707781512961,1.976266319245064,2.6990687577987647,0.1758789677261668,-0.0695366267506946,6.372792645209703,1.922856134080122,-1.3007064303257736,1.2061950864639883,0.7554135514977722,3.1638136770021945,1.0837119925746193,-1.296921487192445,575.4795880022346,518.992091723737
2023-09-19,-0.261610771314813,140.65051168966073,0.595397098386713,0.8265678571431503,18.63497705351421,17.939611917588824,0.7445417703818119,1.1427872874718072,6.029687414220041,6.052479665461783,-0.5237248918650362,-2.0231218673795266,2.014008874646948,0.7291014375263934,5.300508792897757,16.360776274552382,2.0034149083633186,2.663156714614308,-0.0735655902891242,-0.1413134628974566,6.06157212512062,1.6570078660678988,-0.6993886648812847,0.8684205418021476,0.3973598998246513,3.7814031647494857,-0.5741711109933054,-2.9383730411770874,554.8950431532979,441.2871624687451
2023-09-20,0.3058491882359071,141.08069013791322,0.2838915639810817,1.5793670144814924,20.53182488916069,17.9458410625915,0.7533866858745486,1.1347227676436504,5.955594214646265,6.052269366275701,-0.9310498920930624,-1.3724887394013447,2.3578763972797216,0.7304841923739233,4.887491861050837,16.66688894820458,2.0952862387088347,2.6802189713134097,-0.1435174957891459,-0.0934424070246779,6.7019745422198,1.649524590107218,-0.1883941375915206,0.6175185235426696,-0.2508741089677177,3.734072801406757,-1.0309215451226594,-2.348790209177124,218.88319905016658,442.10871000533416
2023-09-21,-1.0323047555960696,139.6243074643918,-0.1649018020944141,1.426868725419633,17.813562328057262,14.856737606754308,0.763219609315548,1.1386847536493525,5.934649524669885,6.128017444534886,-1.5047559327493438,-1.4984616788024667,1.9087946201988628,0.2180093332425615,4.016837591179629,15.765925494925856,2.0770981073155133,2.5586685525129047,-0.285911294404845,-0.1082255188970247,5.45377565246362,0.5221328866022003,0.7025113226089525,1.4057588671479235,0.1066134505132901,3.2926436889812694,-1.6879139611810534,-2.990022289086351,176.5714858875596,133.59649971818362
2023-09-22,-0.0240879008547079,139.5906748996407,0.428883134260264,1.6892156735821944,16.924161481350115,15.95372464974071,0.7675967471662661,1.1085591927769998,5.865491542441092,6.146155057900175,-0.7202995693098301,-1.2992644986738338,1.7803044550120102,0.3964971971174467,3.747690122947339,15.588161248683203,2.119968922115748,2.5483125795653665,-0.1475307691535246,-0.0923977870690391,4.925714058780434,0.9562929104726527,0.3350434150514541,1.2828851895268605,0.1933965555929862,4.217769335248827,-0.8126078281437826,-2.929346160532665,162.7664848674501,243.69332535066377
2023-09-25,-0.043231819216094,139.53032731142557,-0.5046393933925173,0.3676004436638798,15.530445314808553,18.640620004858004,0.750436182881974,1.0677800333939185,5.803203284134217,6.162039668741148,-1.978379383522257,-2.583219351168542,1.5598934705898526,0.8321610956761704,3.617803133054463,15.873741523172038,2.173929773477268,2.540253823381001,-0.4103726538622811,-0.1737655889777504,4.164062253467828,2.018620987848647,0.6139328638411387,1.4530160228423488,0.3527953066671776,4.389606736347276,-2.182016670919311,-6.741960981360779,141.10065090328203,512.780968233966
2023-09-26,-1.005449025832417,138.12742099473206,-2.2553634104165345,-1.0902191373254455,14.799877028003555,18.085201515657328,0.8283207792397581,1.0941443411101257,5.803150802791823,6.223938133054613,-3.903797829224126,-3.85005232480978,1.4346593998170782,0.735285606862399,2.3161164844182225,14.941484275990048,2.160027407193698,2.462335676177968,-1.3961287705741798,-0.2819340358934571,3.85437000477593,1.8585492512298416,1.610320666611358,1.339992027714074,0.9641821875752844,3.948049382503253,-4.752483255653206,-10.440556974101275,129.77139033183525,457.6372127237087
2023-09-27,-0.6358468299878406,137.2491421669931,-2.420702494671973,-2.5078953823038628,12.722760558604632,16.737097179040735,0.9245448284961,1.143905925469479,5.771706715432258,6.2573203944054026,-3.674414956035009,-4.918737239515422,1.08324327254274,0.5165547520941627,1.931698387472117,14.792611745885662,2.212788002772028,2.4655094393694443,-1.7586396341079555,-0.3803637093141462,2.825468351577048,1.3109860921613343,0.3939350801564485,1.2060241116807136,0.91707225078084,3.2875764588905385,-4.992877315895426,-13.94525146216437,97.45329960046206,323.2248585105831
2023-09-28,0.8878101923327719,138.46765404004097,-0.3738783296092042,-1.459671070600398,15.040281827308664,18.178437510143425,0.9338231072595076,1.1526049518685335,5.66784090306999,6.2014775375479285,-1.444130694763723,-3.9690372202416726,1.5126426177356898,0.7542669537646174,1.8678476774443784,15.38331867729185,2.306143506143264,2.518997446696833,-0.7219874666215919,-0.2973826422093225,3.7176427562685257,1.8569171545686496,-0.4704655576815658,0.8404700760434733,0.5302901029763589,3.330211461544716,-1.96861632069475,-11.338303291965225,133.6350179159428,467.75695710859765
2023-09-29,0.3780782269967808,138.9911700913996,-1.1671606328942308,-1.49184922479243,16.273142347150912,16.979254524705105,0.9302167407213452,1.1586362949294575,5.578933279531322,6.1771280858153945,-2.3006147770141565,-3.9730274695886494,1.758402827052207,0.5637518038388857,1.8734911025764247,15.682403992005826,2.41111412337951,2.54266581596595,-1.1422901216805612,-0.2935324092762628,4.068663509346222,1.36957325616907,-0.0544025839320009,0.6333023776932706,0.5213624199654779,2.4961925289542624,-3.123785300567795,-11.418168047560625,152.90998081956428,348.23671009222716
2023-10-02,-0.5914508076613867,138.169105693316,-1.698515610440675,-0.9584601698460194,15.061254047022787,12.603235283863643,0.9581530882860932,1.1870979471245844,5.529484752133771,6.215157267118143,-2.786246670256517,-3.42540278783948,1.555634536574375,-0.1431454951188079,1.59883747889504,15.027463248771758,2.400724652664764,2.474434230572106,-1.6697449785065883,-0.2705904882416814,3.583025417068456,-0.359545528933774,0.7954237472052151,0.6744514711000809,0.7620239672277861,2.2644894461698293,-3.8967952495273352,-10.086161889605307,134.07831212449113,-88.9671764242884
2023-10-03,-1.0883583994508617,136.66533062605666,-2.020645076360249,-3.5981592829928672,14.317528601012093,11.19453233062072,1.0701697751376322,1.251216670393255,5.506837229398758,6.289828362243155,-2.7939546725758047,-5.356683507763226,1.4276553391303994,-0.3647785518560861,1.3655129091533036,13.675298482220748,2.354891987494417,2.4097655959683264,-2.189657691005764,-0.4901078913668844,3.3385249149529543,-0.952123511615008,1.5696529125199503,0.6548844208253077,0.7203191343671262,3.800724755238974,-4.364406139390799,-16.735672158646853,122.54395893234164,-229.43944814023956
2023-10-04,-0.1402060042614672,136.47371762677514,-1.401193027392262,-3.449175850109281,14.043072841877382,11.129546495207595,1.177780395361956,1.3043389022885,5.421192876405423,6.304539289902311,-2.0112232816767253,-5.021526504838715,1.4002717526695798,-0.3736038609661993,1.2263879294779745,13.109365579736451,2.40322309173988,2.429803063931723,-1.9315090233012,-0.4996254265163008,3.158734316716408,-0.969379064206658,0.767607845538307,0.1470124571965233,0.4915558253527731,3.747154804541502,-3.4576237260188325,-16.354635036968382,118.32417359466159,-235.5400220320604
2023-10-05,-0.4161440423628759,135.9057903814802,-1.5219090644757942,-3.5696876507903013,13.243898572003246,9.869385388867894,1.302548703118201,1.3751388235471935,5.34761894314267,6.334846189334311,-1.909887109245035,-4.847996639722967,1.2707903011632626,-0.5701135058068724,1.0773255313220056,12.19935266110746,2.4185897446853897,2.432878027301837,-2.30916366958886,-0.5464772255468338,2.8097788400019152,-1.484489287674682,0.2801454655834448,-0.1352599378683111,0.7312959081310817,3.6852033822861294,-3.6473824187760697,-16.609620452211146,105.92552802527051,-361.15813697486897
2023-10-06,0.2988675769632687,136.31196872414608,-1.9865997482379951,-3.0722119726154657,10.99587876735588,10.790924811395325,1.3698711498764604,1.421817951438498,5.236904081307255,6.3223382605297,-2.153952421563636,-4.336404012902992,0.8691042622807499,-0.4248526445756857,1.0489510336595345,12.155776212844332,2.4687919500918656,2.487543953269698,-2.812940915089725,-0.5072137691808272,1.8435800789330297,-1.0798048920331431,0.3917501020194013,-0.0636175081730075,1.2947144913759514,3.802362092616376,-4.32704518814774,-15.353562000530141,70.94352967213224,-268.6062129888084
2023-10-09,0.5782878384038792,137.10024426156673,-2.500561515967956,-3.112485581803,10.984512987677912,11.184970082023128,1.4004065845091571,1.4444695195963324,5.1426943620316345,6.293086463936899,-2.472728089984205,-4.293780571194866,0.8835413118790018,-0.3635794922908698,1.0579107391513327,12.427427873139669,2.469336736194634,2.54341713037249,-3.273267366292687,-0.4990763352029802,1.8400823413919487,-0.899591794903746,-0.1366718504233467,0.211582716811922,1.2099466399043983,3.381880647967688,-5.093253132877498,-15.444848222585106,70.82455720237095,-228.80371815007229
2023-10-10,1.6226887366780351,139.32495448315726,-1.3790505037219207,-0.0784068993421633,12.091572365473576,14.099068487799482,1.3522598738627722,1.4192730180703068,5.00771097530255,6.206870751093784,-1.7300959776661164,-2.2296915691866674,1.129173636950452,0.1015069892272892,1.151705125599513,12.945642034379668,2.5216876933072485,2.614284811138325,-2.031370110740316,-0.2444483691393154,2.2423772895377763,0.2409992820147695,-0.1960992399719374,0.4749298055273432,0.9084817551006792,3.6943316786121727,-3.684971900737262,-7.880361751054948,88.13862645318264,63.00407624664537
