,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PETROBRAS 2 ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-07-19,0.5097944165293411,185.38531631163616,-7.159949298254774,24.93687174874944,29.939978359744167,53.19301515603176,2.447843883054244,10.273567393867951,11.245625382460537,9.855331715149456,-3.341972082101848,2.115987221281405,2.0796833924736773,4.020419397983384,90.70882221573214,6.456570631688511,5.670188346801156,4.408439633992729,-0.0901855598902512,3.366916984645889,4.124614371774373,8.987889160514946,-0.7850855312759522,1.203606715895258,1.681675753999666,2.489808930456188,-3.6059450606661843,2173.8737322397888,5.886776864470828,3962.2566801147727
2023-07-20,0.7074862896110368,186.69689200749303,-3.4305868728613658,23.920583847647183,26.521819596858048,55.9993147620776,2.2191074631158463,10.11162130457618,11.23411877645274,9.795791231964062,-2.005880096887079,2.049369611173764,1.7775476635384948,4.331133470758338,86.35594925775841,6.461889103849081,5.616008597574486,4.448768985086353,-0.0515455337052848,3.2068717194407013,3.5557605078493024,9.536768355369452,-0.354138023897074,1.0115552947759516,1.4601661229211365,2.661254783725181,-1.9000058869904652,2072.2449421295632,5.026399513867647,4242.68792773206
2023-07-21,1.6979378926681663,189.866889281322,-3.53593755986491,26.70457131184076,27.258210933475134,56.97310666591127,2.1510791150409143,9.889533017523936,11.141304487937443,9.647636510700597,-2.1182922321453206,2.3769005921550144,1.8584513996572185,4.498374702278356,63.424392629811976,6.621708666254868,5.700393829178847,4.607924034749492,-0.0718432450227266,3.54990502757713,3.632305686254184,9.418272456149973,-0.7023093071243912,1.0076357566949607,1.3248621026270615,2.64018310930724,-1.7501186446574069,2350.6436885489206,5.21175498479691,4339.868401651259
2023-07-24,1.9197825167566185,193.51192062685448,-0.8716676498444398,31.01645782448623,26.780455931674897,53.37542753511792,1.9955518295345207,9.659571986573296,11.047820191650624,9.49927661234782,-0.9482811932487536,2.879871223776981,1.830932941242246,4.1896893111392295,37.61469136348465,6.7029311418890485,5.664600970550572,4.65405374533679,-0.0503086480708908,4.150172933194537,3.570916649376682,8.551473589273835,-0.5559035198638967,1.230040094855204,1.20562195045918,2.276743541972901,-0.6869913720305845,2781.832339813468,5.09150030641584,3979.901768630853
2023-07-25,1.6641895095585113,196.73232570967176,0.1036254502331814,36.84692879962662,29.87963972424688,53.72688605441224,2.024186514893755,9.448306517382637,11.004568615297698,9.40612023345938,-0.4530467737412239,3.5613571925687726,2.119756123648404,4.268336782322467,22.83676194219349,6.796942730587436,5.584435502563555,4.6503665025366905,-0.0401567950983782,4.950577885826458,4.177145872609325,8.633403184355897,-0.6240203736273792,1.820574933500622,1.4500113368156542,2.3737924287714764,-0.31389544490849264,3364.8794373275064,5.871589157009184,4014.848897142226
2023-07-26,-0.4128314460069338,195.92015280468144,-1.317558469921997,33.3883109546593,28.80152596551473,52.11478135687195,2.007191011781702,9.354671288154622,11.176520962811114,9.506647897478562,-1.1649290358782196,3.2272835248135494,1.9906810022264885,4.053415822326932,14.853980876743847,6.723314415788548,5.479986165380686,4.611322233133757,-0.1574147098734418,4.490371067194376,4.060026299374533,8.356474576434774,-0.7098897971488143,1.6022033662040138,1.420315968790331,2.165551805094707,-0.7525563739004648,3019.017652830775,5.600219474167537,3853.4397004930665
2023-07-27,-5.264038849388353,185.606839847262,-1.787684564787506,31.687898784112463,25.538604323141733,41.131289941866406,1.888931976353086,9.687050841922536,11.863068744745616,10.056172262720256,-1.4867455367375526,2.9410152607505777,1.6004262234163014,2.739503418048158,10.564421041965732,6.339025700892672,5.174304612665714,4.363973854002977,-0.2658320010048786,4.494344352279395,3.669278817255396,6.312805531805193,-0.5625630542742176,1.4039695069014424,1.345323814181094,1.6846514340535947,-0.8791630505107072,2848.976435776091,4.778916523475955,2754.891828620322
2023-07-28,1.5641705103075498,188.51004730126664,-1.819668424111596,34.42131293256628,30.46934771829356,34.705902219908985,1.8623277238173923,9.253914725948253,11.75054123281407,9.93896653418397,-1.5251585465020927,3.374050813183312,2.0353709016946566,2.1251246951186333,7.495194831867902,6.595673184959986,5.150786025475978,4.2851757768632135,-0.3789554652123743,4.733888055189343,4.643312610180288,4.928979422452809,-0.4357886874685221,1.6507502256872997,1.5415588970272895,1.2887954533891035,-0.878859600248159,3122.317850621473,6.030946431151587,2112.154322575201
2023-07-31,4.889922009690007,197.72804159472832,2.762417895468225,39.18481751274456,36.43577949684628,43.08750847215644,1.993439217989596,8.580094218418594,11.314537546293163,9.565157390242677,0.8737368360639058,4.194206050691335,2.6411279613258225,3.0842317487454207,5.479804594914432,6.945285379308649,5.243514233120664,4.32073622642503,0.3178473328827035,5.181454918123928,5.699067486882907,6.827809095197318,0.0759862685108796,2.0141416421992684,1.822393124895664,1.822611637419675,0.5389296078319057,3598.668308639301,7.561398469529992,2950.1162104733357
2023-08-01,-1.967598124520476,193.8375483566594,0.776701214588498,31.49648028764449,31.627077683013127,40.20703012478915,2.0666467508317945,8.472569750628882,11.626156998968694,9.825935211112045,-0.1180537532936359,3.339995620477775,2.156726394747364,2.70902420761174,3.259326680283728,6.908392788598497,5.129328099736497,4.188897468799515,-0.0748545419345791,4.096227114937078,4.888445266435715,6.354582929659457,-0.1578835124947988,1.6588429431922842,1.6196813935781234,1.577546661808482,-0.07541946713329244,2829.834586129294,6.391491667566377,2661.86963493271
2023-08-02,-0.6637744023274883,192.55090432856872,1.3192078441953616,28.72729596886976,33.390424970732866,40.05396597277888,2.084259455883412,8.305911033572764,11.783328591444148,9.953818749551878,0.1432313156101482,3.073613651690766,2.2776065988993284,2.6586424185889768,2.287021084956556,6.703120855370235,5.064429864748667,4.127753404082649,0.1305327816620211,3.808548598980639,5.299271126978911,6.411149640947649,-0.4929316094337885,1.522407306046058,1.670663489917815,1.6890654784425183,0.09174841260843626,2552.916154251821,6.859212301403849,2646.364475450491
2023-08-03,1.311219912357875,195.07567012755007,3.1772531035137934,29.52358900195672,41.86726772910077,39.75067495150791,2.145795666002676,8.009809734071215,11.712775109422209,9.893731887346272,1.0058478700463118,3.2868771000440526,3.0152114842718936,2.6441340872286765,1.7650179530460346,6.709244104853544,5.041665508772509,4.064391453903253,1.222845352070538,3.924027771114064,7.004926043025475,6.4364749384832,0.6346658281687526,1.751589023001278,2.105991180896137,1.718480431584113,0.6633297290270017,2632.726019062862,9.060302541170877,2616.0353733233583
2023-08-04,-3.915904938601533,187.4366923270153,-0.8547456489641524,24.257445333954028,34.71152164903927,32.00247756613325,2.251989115227267,8.090050014187176,12.201908508211572,10.340340156168711,-0.8312150594321377,2.6035589482290105,2.3080497774896584,1.7808063866918291,1.8102633511038155,6.641845708405438,4.95678611390547,3.942245936836972,-1.0340414090097825,3.1712453180599405,5.681627484050843,4.670977936360221,-0.8922541756176626,1.3509646469676893,1.599082450857856,1.3932392530151825,-0.5692303297138447,2106.2922106057254,7.258165403827689,1841.4143790671226
2023-08-07,0.6131054552480641,188.5858769128088,0.4956722719915714,22.373608956679256,30.814261532502208,26.716532909502263,2.2416587939643984,7.784032717483645,12.14831319817956,10.327217491145436,-0.2318380886521643,2.4641329214277654,1.99757908337204,1.271415708378074,1.905015220490959,6.655841541878584,4.94909761421309,3.8620114154231024,-0.272807211518806,2.881813090040685,4.903361831709289,3.3998311060508954,-0.5739929617876361,1.2640844222341272,1.3744781620504716,1.056964226730369,-0.15741115997940894,1918.089128062228,6.465840616312903,1313.0186542079111
2023-08-08,-0.0644431105213616,188.4643463077221,0.7242666867027263,18.53015553955811,31.42304157361447,24.994201365994968,2.2331037175484623,7.568331733165872,12.191868663426844,10.389842739782589,-0.1295685681982377,2.026766786203417,2.0405289197549425,1.0981727690785557,2.131543442480811,6.655842867064595,4.92335251708722,3.7857116416012753,-0.1357420381656241,2.304628232684668,5.053032564138813,3.013922731582285,-0.2161571705961185,0.9172677702589118,1.3779922558386208,1.0911454712510882,-0.08759233154321033,1533.924338374993,6.746118870810321,1140.9842371837772
2023-08-09,1.0590923281659226,190.46035774079527,0.4309590558753715,22.001726776372543,30.19749444961619,26.77465228598671,2.182084264754952,7.339962930011968,12.103714221415398,10.343787448027769,-0.2662043342154773,2.563040207233312,1.954290824599716,1.2753820297069844,2.082630998562955,6.599000345830083,4.861455004749538,3.697472696670817,-0.2789165672180895,2.8508287806213586,4.865658043400499,3.5679183357328204,0.4865900230852695,1.4179998867090826,1.4804606813926635,1.279359317632682,-0.17611398109583917,1881.2620109222698,6.446094850278588,1319.2280630323282
2023-08-10,-0.0360895267677574,190.39162149900645,2.4103915273481555,19.53996055470471,30.16139599498924,29.180831605721583,2.1822887073574835,7.133093511777804,12.153529927830606,10.408759902094136,0.6416747427479444,2.292505953780456,1.943463625499344,1.4987805848650233,1.9653608875744069,6.682979995467773,4.848041885155338,3.6733044033680105,0.7124999554781984,2.4469113113780554,4.872058430122171,4.246979161181518,0.7507075285215422,1.077231217012228,1.355237066946854,1.5704939445832804,0.4245562235740408,1635.2659344623357,6.437275504961323,1560.044725378025
2023-08-11,0.047273296919803,190.4816258955481,2.438546108439545,20.27419799991128,26.771850885876898,21.02527996282556,2.117351209345016,6.9557899894480135,12.190613574782866,10.46211494458738,0.6754861692643512,2.4567593675531807,1.65965906593693,0.711795169454525,1.9106650001104968,6.82429652184017,4.823187284716469,3.632266760725233,0.7485568937019272,2.504097259053609,4.194790943083095,2.050202633891465,0.9533614973265968,1.3377608916240988,1.1602242690981122,0.9640791254977636,0.43452993639730814,1708.8702215309047,5.601923148313434,744.6882879835293
2023-08-14,0.4361422544980398,191.31239675313347,3.723261634524619,20.29613980656063,26.704270093550765,21.91479277263416,2.0379635333813555,6.725922911529425,12.192476825808187,10.480765417345618,1.3330583395885711,2.5442529807344307,1.654015497718351,0.7955891189039059,1.1917976803834178,6.740983427477738,4.708890212245539,3.5517104751593056,2.279518016075849,2.538568682144302,4.282653601270038,2.347709077680529,1.5020303621895577,1.547508994790595,1.2854543583838125,1.3165386493941804,0.8412493985683595,1711.244941584874,5.594969003301166,833.8382923824527
2023-08-15,-0.2017807976670171,190.92636507292912,2.988936163627086,19.43428003849805,27.215746020274032,20.51891583982433,1.893404948315616,6.531543270694526,12.269230642157629,10.563945384525878,1.0479354056700907,2.4882932465607195,1.6855079345865631,0.6573768547306058,0.6615849530862365,6.76611561009793,4.650864318130474,3.51077178897009,2.9991100513319098,2.4020273886294223,4.446460740213993,1.9780531483827204,1.2664847218578004,1.608035261566767,1.2954979646867857,1.2727584223662114,0.6350366451666019,1625.2395010088298,5.7384319335517535,694.4493190425521
2023-08-16,2.734559519887592,196.14736016500623,5.061931163339295,24.5366017863385,30.14301989864642,20.463947559980188,1.8045167900836951,6.181365988470857,12.01545188651472,10.361474727801632,2.2493159073186435,3.454984242718554,1.964888521365705,0.6651091911397391,-0.1890331039618409,6.629302236402692,4.600410287487337,3.49196123670038,-21.472050322879884,3.22153393027862,5.131938678393294,1.9735362474226408,2.028503893982064,2.206136965403896,1.6411468511651397,1.3391472356540106,1.4843094805005224,2135.652208864321,6.571179571235496,689.151207522299
2023-08-17,-0.7296705100380607,194.71613072166403,2.5540216404751943,21.23481285038305,29.332507974236428,18.277776871176545,1.7550819984610513,5.972597980015927,12.16757351298017,10.508514115514608,0.8847370135249235,3.023230177592997,1.873863800643633,0.4479537701093815,-0.5049014892997169,6.596198137727739,4.53641653950258,3.477337876981121,-3.0754236989149155,2.737416019773361,5.026076276087268,1.353716171055292,1.8698951245093411,1.8950926278427105,1.648322051179743,1.2346511305350338,0.646728072747433,1805.6538451815125,6.372732084273761,470.7328516292421
2023-08-18,0.5505968271938944,195.7882315594522,1.1763156115778042,20.66140540148525,32.06963107152981,23.18044175341836,1.7808097847311042,5.730296468804914,12.1666026823227,10.523447362424726,0.0993071552187992,3.051314424243852,2.099136731953127,0.9133870453859084,-0.537968172845481,6.740796433410494,4.566484017750433,3.5196376857423,-0.3287316288100252,2.5938976860055654,5.592784841525487,2.7309573745548934,1.5631223622226016,1.6868845909440289,1.7554799950599809,1.5718292865567918,0.07594152811454633,1748.4936270458047,7.143100716985577,961.1980493639253
2023-08-21,-0.9537081653835487,193.9209832082097,-1.4290190955252116,20.36994186337595,34.166037187051366,20.41854442122889,1.802717576833485,5.572185187369893,12.330870218511048,10.692729370579205,-1.3461456407290706,3.085912867231853,2.241336753635458,0.6408158276820063,-0.2482287301051609,7.098207562253378,4.506714342845064,3.477656843497276,9.776146405341564,2.4224817064724893,6.132545913174124,1.970312348269729,1.263670422672461,1.9131750365773772,1.8257404802076944,1.2879828964010858,-1.1937117630940899,1719.527796830349,7.793547763145094,685.2070221787411
2023-08-22,1.3916468126419224,196.6196783900706,0.3570462636819864,20.15239912716989,31.155595482375748,18.37323695310926,1.7741326627738103,5.25624191186786,12.206425481803285,10.621532547046566,-0.3601128296446692,3.230357491372151,2.017712297550067,0.4527359642254082,-0.1603107261344178,7.604724527946082,4.6582257493837975,3.5798102511874927,3.985309958741076,2.232762064433717,5.287217951388678,1.3432973933865704,1.4884853548627002,1.8213133552493912,1.5578709102107064,0.9614416966871354,-0.35042274368204107,1697.9540436466618,7.1541770764490655,480.8749779238683
2023-08-23,5.273315215255492,206.9880538068006,11.519626096286888,27.268032367829846,40.18480734493479,23.924640174925187,2.29668604385481,4.901395894443047,11.709858248233497,10.199686017165105,4.582889773484343,4.916350233457148,2.87451221044193,1.0159273505498922,-0.2853782952798172,8.11137099317108,4.825647723133245,3.6949032967672872,-36.88247900200704,2.970765222081212,6.975256472976885,2.804441458840149,3.0193278604106064,2.431121847630151,1.9232671984472227,1.4001251582676306,6.828030221700525,2409.6978849910984,10.01757153036434,1036.2139991859328
2023-08-24,-0.2446630795790438,206.48163045999613,9.53348822304854,28.11596489499933,37.57413490526199,24.69914818643927,2.5914049185136947,4.767549793839714,11.838755463087788,10.330364030479869,3.2959295948495915,5.232607439258386,2.622853558584951,1.0782422503745168,-0.3201332836475794,8.435079456527822,4.758428035813055,3.637286539043553,-26.67978807405289,2.9574963279064863,6.52554197770298,3.062347395468477,2.6700251708422877,2.5531747654613866,1.816412326736393,1.5394220744543203,7.6159221894660325,2494.6716518280473,9.315804106088374,1113.8634959412577
2023-08-25,-0.7461928692219288,204.9408792572505,3.647857736489344,28.664941148857785,42.82695484513723,22.74702419607922,2.8006326262570025,4.570039364485181,12.021035646998248,10.507266775511228,0.948794452331587,5.579273141474887,3.020206135905254,0.8744898256263873,-0.2560448923658375,9.393580859429614,4.689190183607268,3.582526059492747,-10.377964091604836,2.7143533720859843,7.742489470339772,2.5648097844200346,1.9297040056275487,2.711216570776777,2.191626173376944,1.52687086912223,3.158908124968881,2549.749788175513,10.981242279807969,918.8497890326747
2023-08-28,0.946804411356128,206.88126854273017,6.729202002736044,26.386393070814783,44.19144544538025,21.70666094772373,3.061113904133716,4.231150798359189,11.986296535353627,10.512818770023566,1.875244154943799,5.488047103107242,3.142952442655339,0.7752555909857949,-0.3596898359406137,11.856617556296513,4.83541352537428,3.680474470729412,-15.95912751143654,1.958463682537652,7.790928278727706,2.2144214267205475,2.2453868323820854,2.588504751221836,2.1639314216783103,1.2945889287581125,8.403248307745669,2322.0754881745042,11.538187075030704,815.0121528481177
2023-08-29,0.333278273568971,207.57075886286697,7.800459097646397,25.38845584577995,48.76376177844112,28.8376228372912,3.327648472339824,4.001762988512104,12.022872061362849,10.580274771384609,2.047499929231725,5.553707894985514,3.513847590821121,1.444487085640668,-0.4944922846165528,14.267843046261396,5.001607591307633,3.768333294880752,-13.778496093032423,1.557672216543202,8.446592271851014,4.055657786575502,2.137544100970212,2.586118840852738,2.3090034848520875,1.7593096571383524,9.97404270815637,2222.46227031605,13.031577913559557,1528.307026979484
2023-08-30,-0.0868022823486969,207.39058270668548,6.312890054963448,24.54847500614312,43.4235998573126,25.352147083274268,3.5323074512494856,3.794393057196346,12.08649471757604,10.695411986025038,1.5082373128392317,5.636328803056043,3.0536762441545844,1.103237663792528,-0.502413375010671,15.653077028329331,4.986053319377524,3.7212713680029776,-10.603933261691855,1.3662774954525496,7.402295850051114,3.1708467794685764,1.949472387834288,2.647603896187172,2.054185294267966,1.4345770011267611,7.969791728145295,2138.644687839164,11.656099148485456,1179.9581332760865
2023-08-31,-2.5266432439777886,202.15056256008083,7.850047955068838,19.11103273536829,37.76792450285436,20.199388971012304,3.671512668953758,3.590358837054665,12.440516873854133,11.056088079116478,1.869724121217888,4.442678382528619,2.512309609940872,0.6013709329322516,-0.4768468425133522,17.30577439517127,4.865350686396608,3.635612487584765,-14.396060089897082,0.92170446850122,6.42388023173784,1.828800518598836,2.4664077785981746,2.4355337860143536,1.866003236628328,1.1142365384042563,12.054857027712542,1595.0809590903355,10.418638733683578,664.8810002719422
2023-09-01,3.0862949787377136,208.38952522186264,10.50113011283975,19.26024995952472,46.45828972697892,25.599255522281585,3.597525210489449,3.320076044177829,12.14525819453131,10.82788534388363,2.6450955586149125,4.849838242410683,3.289074493239753,1.1129286022828435,-0.3388170922523238,19.67580391547554,5.089576791128642,3.779622650705043,-28.085353938355084,0.8183569950146077,7.8487191726968,3.1883244479973127,2.57120060341878,2.3453563332405047,2.292358654898537,1.455222629699276,16.710317984687865,1610.1831766765215,13.606996029392137,1205.0663301447296
2023-09-04,-1.2823313465902042,205.7172810169322,9.154482026557806,12.558761654387684,42.39839992326858,24.24396191983926,3.5729867562515136,3.2476984862780114,12.343265206793394,11.061723683209014,2.28636444165253,2.8950188638134287,2.9075477295812013,0.9670605339690622,0.4311179602956341,21.60610770236744,5.106812706183694,3.78830088152406,18.948757932485524,0.4351615992695872,7.027599168493931,2.8237874303687063,2.414737416591003,1.634944778084738,2.196962016566608,1.4085630758503846,26.150426465812792,940.2148381753161,12.41996181863815,1069.735641170233
2023-09-05,4.258471425029287,214.47769264538545,12.610149003960329,15.946229307211334,50.34141617322459,33.882512452681816,3.5993385377240337,3.2814156116694733,11.93244295763343,10.734689074081494,3.229709216166732,3.898141057668073,3.6734734614286353,1.894595500822334,1.6619759256130464,22.763948772651226,5.088548309824522,3.788981924095861,6.994575955186233,0.561915731355426,8.614148842853183,5.367640709274316,3.303828389754664,2.201493384434983,2.6605412984290124,2.333038577941016,109.67532164863132,1279.1420923121766,15.290501053791397,2033.7893622481465
2023-09-06,0.446419966458822,215.43516388895463,13.153699828161228,16.429295598011073,52.08775445321249,35.73711685170213,3.7558922602386926,3.452330243491255,11.964728190675364,10.814953380019295,3.239807435482449,3.845603153382319,3.809674036312328,2.052203452460814,2.590999496177309,23.030998055243657,5.046955154711621,3.724154784382353,4.696399088284339,0.5764531801462419,9.0315275135736,5.9596031716386575,3.7650735713345953,2.359328809331024,2.7574988297408285,2.4268489061982077,1216.8367671592298,1327.629207088712,16.18815083643858,2219.448466467835
2023-09-08,-0.7383611370241239,213.8444743633144,12.265145447980098,11.243493979500023,55.91480710971578,34.95422439040476,3.797739769057095,3.610522843177018,12.118662270878954,11.014883073844686,2.970138550122861,2.2413084279622324,4.077234713180034,1.94405865847505,3.1352431251167627,23.90098829635998,5.081144940651958,3.701909384787611,3.5977475561775085,0.3385757600239164,9.724310379895009,5.784468658199367,3.705824069830787,1.9813138566580275,3.0121117049210144,2.4574174219936777,1127.9813291411167,809.2295277762812,17.826118646103705,2141.3578811798034
2023-09-11,-0.6423232866310857,212.4709015073049,11.05966216160788,12.039598552615525,57.73537572384637,34.82853038583581,3.714635306436155,3.774019648221427,12.226081866132969,11.198246179945674,2.7120643546309067,2.355632845970094,4.190472722390068,1.9011790809719984,4.751788370036906,25.97447429809776,5.310152825075616,3.821703799819087,2.120113359543557,0.3422669711293432,9.648133349346402,5.570780075079375,3.021543138495996,1.9236170530327348,2.997063711770778,2.545012967366795,1007.4330005038951,889.0204644686893,18.537928903624756,2128.9871380887307
2023-09-12,1.0119931098032442,214.6210923908957,12.410400894038808,12.5512704390794,63.33172712722335,39.86774298533269,3.587644570538993,3.887300417592933,12.125148878514535,11.20395253404409,3.1845598171263165,2.419077581661248,4.687058110493737,2.350159056750297,6.065066560228706,27.49366010589868,5.510524894003101,3.891993703394966,1.88374993481342,0.3420308993841072,10.31322396416954,6.765445302831735,3.264264841834932,1.8399513621253156,3.248631690920346,2.9922187620020653,1142.5068737469878,940.3681293381472,20.589193181819695,2633.1070519284162
2023-09-13,-1.221251175319027,212.00002977758936,8.082020374501747,8.665806982702948,61.96460521093344,36.641746011669085,3.3611505750678323,4.039042547409587,12.254589403076098,11.44728646305688,2.1113865801116622,1.366666110313411,4.5261425777382405,2.018562226457317,6.033004625349236,28.973183625998743,5.631319897201663,3.902605430678511,1.1763107537021005,0.190521781759092,9.849559229892972,5.920931659684947,1.801134793658769,1.4090886625855186,3.1803724739262966,2.5223281616840945,709.6688217932817,552.0022567658631,20.493651471091823,2310.7060049762804
2023-09-14,2.726380268365136,217.77995675837377,11.844846110709856,11.363892834000197,65.70081018717107,40.67508232568724,3.3153287523663075,4.127529568548972,11.93219263029134,11.268005198371936,3.27554663964772,1.9914849746122008,4.961710646337305,2.4088010570928726,6.336787736502614,30.49779033331937,5.857683223331315,3.9669558664881226,1.7137253772262988,0.2695248746940352,10.107082433555393,6.842118679075445,2.6475741760140505,1.6296206448724184,3.2267790207769305,2.767194747753855,1085.9513954140925,821.991311803286,22.67520257340855,2714.2382833166303
2023-09-15,-1.3770695774672936,214.7809752280328,9.700656427254833,5.887369900242569,67.36633252815642,39.46016416618673,3.175147393734633,4.320898036036425,12.078521427805294,11.536333123288577,2.744856597171973,0.6353296997247158,5.039646056162304,2.247633700517053,6.743999651588749,30.93620414497464,5.961364583837932,3.9197067391970415,1.2923079360825218,0.0887372878363318,10.210996496161576,6.615150783858448,2.2345831124206645,1.0415532260059357,3.28528455094308,2.6814487063230983,871.5324270685903,274.5194851776136,24.5204710164716,2592.945110829455
2023-09-18,1.150249105408374,217.25149147418065,12.030935425343522,8.798473820802313,65.64045815074573,39.42142173459118,2.988327437861691,4.4221059589130345,11.906940833977671,11.522471347098389,3.696249322891576,1.2795042590187042,4.96747759325185,2.2471477078649804,7.207220185917317,31.65904001274235,6.091489441417431,3.8900555124031726,1.532574693688054,0.1787199929620072,9.7098521413831,6.656124827528808,2.9015998722343768,1.3581654189965795,3.2025395531530254,2.679050418749976,1104.5603268774591,565.8103408261219,25.16737477615114,2589.269507657206
2023-09-19,-0.0082994398685865,217.2334608172821,10.484089179678218,12.364526249640226,67.09908397165823,39.66187955114628,2.618415672611366,4.574412466063341,11.883434361102994,11.639138229358712,3.627673452487437,2.016862386130481,5.100204960959173,2.245453120603147,8.41158673419057,30.506336318053425,6.205707496260389,3.864310458775471,1.1292467548958032,0.3024276774916978,9.7664852747657,6.763208996030472,3.1521018957938693,2.048611433077387,3.258516302403344,2.968118773921126,949.8757023109288,922.596044144953,26.97828924005478,2613.5139258244903
2023-09-20,0.1186351592692647,217.49117607950885,5.0742649537212925,10.498899881518502,70.64627122800167,40.12075547506041,2.271480198992276,4.710239452057999,11.830028228930564,11.739632603080077,1.800118177990891,1.5630072995306223,5.423233159531596,2.2654884025539586,5.249083823458133,29.44804377754233,6.529328497830109,3.914624586446138,0.7789802820215862,0.2500043365093842,9.82597236310784,6.794010747443659,1.596337390973384,1.6440097094808963,3.239974110365724,3.0199171028173453,408.89327971523625,736.2138646103771,29.20100109080519,2659.6001512522253
2023-09-21,-1.4182977806278196,214.40650355611183,3.8380523625568106,9.831782319644802,67.65078041094822,35.37362369015283,2.278843559517425,4.877936578956079,11.915523045564749,12.00990935929812,1.2526067959432434,1.3732524025719404,5.133240474165654,1.819568360327532,2.776836646078912,26.77712573878756,6.523176597817415,3.746517793375175,1.0279664572900835,0.2501627020013498,9.376604212863375,5.83284326561105,1.5488449371987676,1.8516538891483136,3.278715839564969,2.7721301303973576,285.4494929543018,669.8638126644987,29.204360473355795,2185.2851080580363
2023-09-22,0.6910923837963434,215.88825057255207,5.341721649178655,9.850765482809503,66.29694761026596,46.68167291834416,2.234103814274834,4.953141928164203,11.751360002345836,12.033070092804872,1.9515381875600497,1.3569645899213598,5.090061647402389,2.7561446302835804,2.5643802069308648,25.37730549915384,6.728807884204756,3.72670047769151,1.7001920763337286,0.2648523187616485,8.889412193379664,8.899261349453539,1.706739478113853,1.855512930609482,3.2390911022537523,3.952966221641755,435.99389085309036,672.123820537363,28.559733646889725,3316.488152211009
2023-09-25,0.6090012364620145,217.2030126879152,4.989211550127905,9.402342193456176,64.48307142484794,48.76152106489937,2.14086802938089,5.042866752552243,11.610214845759756,12.061240697661669,1.8726999589119904,1.2446158133290302,4.996032010781465,2.922478012499555,2.746705993834707,24.8744835380072,6.927358718998317,3.720908888745304,1.459640558420413,0.2523241013284799,8.373321979470605,9.47314535139476,1.954975834386044,2.165803869976311,3.221218722079929,3.965678726984178,400.9203470657587,627.6431704737735,27.714619663505836,3524.871074238102
2023-09-26,-2.643717166871773,211.4607793545221,1.8740696006343989,11.89271247348677,58.47341047959617,43.82782850553789,2.1091019364807373,5.235896414945817,11.830467916569996,12.467472326167332,0.4247476784589785,1.6750557978207197,4.395352632379228,2.431848118361785,1.8867419638057925,22.3764380972256,6.881131086362552,3.613749095932735,0.4748058655283823,0.3919488261954941,7.556763219120894,8.38990154331456,1.7050579017883571,3.1278101902134288,2.986827296399367,3.4741992357305898,89.58361511535291,877.041864664371,25.056461930939538,3031.8999117117646
2023-09-27,3.540258858532219,218.94703832794187,5.572314552778319,14.032610613278656,62.27956767865638,49.98150963382111,2.042884087548165,5.152942958187272,11.374153419448398,12.143837046009482,2.2496899016993512,2.11800002639905,4.906648216579095,3.003717927182875,1.6545433890557568,20.913157088587543,7.058982173733008,3.632124965955537,2.7777184524137755,0.5218692364449006,7.906093005632282,10.04278800475962,2.610670066434507,4.2589696467890485,3.342159367548699,3.950103992587625,459.58557020994,1091.393332147344,27.104229412955366,3647.6661039886208
2023-09-28,-0.4911130493226667,217.87176085160783,7.776974791675157,13.231430178952207,65.0940576555309,49.12011672434145,1.9910172830077253,5.269152417219368,11.373738915774164,12.299397680137618,3.416489935403979,1.919923451500789,5.154610455093336,2.8960157002489457,1.5983313918955424,20.86240618755684,7.38314472088254,3.7324075742674094,4.255869929792274,0.4849090370690479,7.940680529115171,9.543236657983496,2.444807289691584,3.93530454083678,3.294839161585015,3.772300766529534,680.229050861127,1011.6369295351534,28.645228267519343,3561.9248785284
2023-09-29,0.9617450038271746,219.96713162634845,5.555752570653284,14.361547021583544,59.126226126107206,48.69910713255188,1.6085918061369744,5.327472843980951,11.191107470300771,12.282859158609972,2.848978097820676,2.111714643852072,4.705798418018805,2.8659629858324305,1.5953606440802937,20.59279370449086,7.731815563008213,3.79841347068004,2.872606166526062,0.5463125878304413,6.811219874615091,9.267611327859656,2.0738186655080426,4.1965193886641,2.848346231577184,3.608248773061893,458.28428240180415,1125.010241935882,26.396050513038155,3520.221970876905
