,BB ACOES CIELO FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-09-01,3.731433704956788,183.9589139748463,-5.722225589160845,-15.5443648831165,-20.71689091660334,-24.506568226181955,2.9465795413820555,9.15471861346766,12.176401570878536,11.288426630548292,-2.276387808823135,-2.0429664597622943,-2.2361714619579254,-3.371166035134859,4.921196089308569,13.13928499822964,-0.5704342939487815,-6.53173605198424,-1.3629933910380294,-1.4234247204772543,47.73296765461132,5.826193854764795,-1.050206492859535,-2.8185374966035823,-2.2792056793673656,-0.4880237713801975,-0.5115764770072369,-0.7146351292301131,-1.750732218858573,-4.038435614029677
2023-09-04,-1.29274126593919,181.5808011815199,-4.686882292406409,-17.33707445375496,-25.58829913612926,-26.502240351539047,2.534643809549284,9.37524210253538,12.479064623894685,11.54234872275522,-2.237874382035551,-2.185936907255686,-2.5721532261565723,-3.4697310592186046,5.369254432769138,14.073166159838634,-0.6102836765668104,-6.422307294009814,-1.056424969239156,-1.4562243843090152,52.59532175649327,6.23589685548528,-0.7673404122730205,-2.865498760894041,-2.40075553764275,-0.5090195089304701,-0.43878605630308654,-0.783495851220247,-2.021020140393546,-4.151747168667522
2023-09-05,-1.5669819287322473,178.73546284095823,-7.596251152203746,-19.3079021162834,-26.331638323137497,-23.636685097867385,2.3665977057428425,9.63596897325784,12.79884310171197,11.83972592164992,-3.6261267759824167,-2.331131468222081,-2.565821121527152,-3.1403855270060466,5.591045412485465,14.59967751347891,-0.6393102348952255,-6.257065391303714,-1.5348799152317718,-1.5385757993376663,51.36714566577622,5.942291090603527,-1.3903690392752606,-3.0697960488781515,-2.493085364016674,-0.4373686266573202,-0.6703093118813725,-0.8591016488655162,-2.0222766068119014,-3.790703366081941
2023-09-06,-1.0628370917172392,176.83579604583204,-5.856823553185456,-19.48580049018755,-25.26020010593657,-25.18148051361119,1.886361728389014,9.845301305598367,13.07314874595753,12.105871902043964,-3.627170551004397,-2.2994526337592456,-2.4298844017529966,-3.198787581264326,5.319197738357951,14.397881570818186,-0.6592092672832601,-6.064840315560746,-1.2863134717504554,-1.5723704842242991,48.18840055224693,6.3850176897946245,-0.7537656791312987,-2.9865676108883656,-2.413620258709241,-0.4767112415184361,-0.5431282596850442,-0.8663279762538544,-1.9166849382643592,-3.872716446551188
2023-09-08,-1.078629109416851,174.92839367381268,-6.635097296560101,-18.451550416193243,-25.917981098892472,-27.23961312282887,1.8038692220557884,10.08634663258114,13.386057785997762,12.384101420582532,-4.224491088353052,-2.141781351054184,-2.422084099651057,-3.292952578186924,5.076356700750617,14.11719810800241,-0.6886787129938361,-5.942885466722627,-1.5011611481128253,-1.5302433919720102,47.07878595452623,6.862030057584978,-0.8117163635497018,-2.390727996234746,-2.421766085291395,-0.4952146149525653,-0.6088243499213598,-0.8282718677528504,-1.917207295474239,-3.997180494749528
2023-09-11,0.2422016759281664,175.3520731749649,-2.539293892075974,-17.535252271512707,-26.452109360803377,-27.19561700377312,1.6245425703805736,10.21164085595572,13.513620587906216,12.489941763375173,-2.169611380401812,-2.0255947571224526,-2.4386079443730773,-3.2613663682699148,6.703872481838604,14.64794650553822,-0.7530976457944819,-6.012790059256846,-0.5257597095102023,-1.4121191780445617,43.75849892366392,6.774604735452246,-0.4614617896743457,-2.3974407002527007,-2.53557008082711,-0.4799737427073516,-0.2869550705302102,-0.7950300876663466,-1.9067967049108148,-3.9202407366480396
2023-09-12,-0.2758589407790168,174.86834880327038,-0.2292680279263922,-17.40077467335748,-26.077615824017307,-26.113113665259803,1.7363998630363562,10.39344395913948,13.69953823228635,12.659441044489297,-0.6994933657570159,-1.9770505233721096,-2.378041143202681,-3.132032922462089,8.669300576931581,15.105887280913832,-0.8112550918410615,-6.051784915394163,-0.1401035958687706,-1.360288438337422,40.1576099637445,6.551750712496344,-0.2967759619923636,-2.5420665582113986,-2.5684921190877983,-0.460831809230579,-0.10095123573207142,-0.7931406712804352,-1.844335757118072,-3.753738274042395
2023-09-13,0.2663348901883244,175.3340842280297,-1.7791227478793494,-18.77721461095077,-26.1651733834636,-26.74687399046028,1.7292303201011006,10.504472832897264,13.80667661157756,12.759691958808563,-1.5986620592487957,-2.0870156336963417,-2.365794509668195,-3.15693827738204,10.574280298005649,15.465318865550802,-0.8589392854655039,-6.0473220887583885,-0.2614319676176606,-1.4175588112074982,38.02801929909665,6.661057466617758,-0.6707236350351511,-2.61119756513505,-2.506637372881128,-0.5091266788437637,-0.23995187807198473,-0.849820543974917,-1.8119261513267235,-3.7400326228377527
2023-09-14,-1.357233448056394,172.95439139104352,-5.540580113328473,-21.548876711993305,-23.756115043853164,-28.932009650076463,1.9372689178560525,10.77914081089834,14.15119151785103,13.077831177475884,-3.368614553068624,-2.2908000610767347,-2.137829735750358,-3.247075800744004,10.870580791966631,16.13428490829834,-0.9267540376365502,-6.175294070035549,-0.6003278384831157,-1.530458682755774,32.643869672596544,6.876548494856205,-1.7045084588292565,-3.2041039017023367,-2.5032108775188844,-0.5606871371486174,-0.602264615416313,-0.9580897806622886,-1.6450373885662446,-3.8538422388077906
2023-09-15,-1.703406057995016,170.00827581052008,-7.381687390785641,-22.55812529161365,-25.954266196739685,-30.26710841031108,2.220005006908281,11.078923597626584,14.602104315797837,13.45677372095996,-3.7689192237485134,-2.31974705065985,-2.222222574583238,-3.2547044615890943,11.636045549327523,16.256320819091627,-0.9826562211465468,-6.079699008302973,-0.7190603983015624,-1.5809419994896587,33.02184950208139,7.2039456901384575,-2.0339823548133205,-3.1694407043386272,-2.638169703711266,-0.5788419291384611,-0.8152109757721557,-0.9991349172155272,-1.7263339138228253,-3.8829594856921266
2023-09-18,-1.1203336901855043,168.10361582051132,-7.476296316397011,-22.43902676390913,-27.363705498064,-30.40250907573512,2.51135748512335,11.335442017171026,14.978842746912552,13.769796825622349,-3.369344477275935,-2.2565857721033136,-2.260301574955029,-3.1904055150623982,11.624182063917155,16.51096210586769,-1.0550126543255074,-6.0057415501666105,-0.7279332366302007,-1.5492372287233205,32.09127560038176,7.314872837399323,-2.2682643391935438,-3.2734758037160643,-2.650717575783873,-0.5824193782154966,-0.8545609487308327,-0.9951261051567041,-1.762474667143245,-3.8071255733362235
2023-09-19,-2.820861187483648,163.3616461670739,-10.310702155570112,-24.621869996285465,-29.68751300034157,-31.98360192547788,3.1698183840685985,11.88365652986598,15.663091105129642,14.36421887761309,-3.5636219314369977,-2.336018020607436,-2.30980244240686,-3.168313056640204,13.482348651767152,16.438385869477653,-1.1328322148606422,-5.88846060145486,-0.8378387626593867,-1.688756793087634,31.936455916130708,7.72873341584981,-2.543505611196485,-3.538481565625921,-2.7760262022816167,-0.5615210106044571,-1.1648749735491026,-1.0812558682635154,-1.839655296429537,-3.864381393113152
2023-09-20,-0.8705954974955965,161.93942703090866,-10.629430760207397,-26.37893416588313,-28.88276390466342,-30.36075254049112,3.690018917926901,12.2064762754037,16.05276792817445,14.693093545633367,-3.1476160895407133,-2.4180356996861243,-2.203485026482694,-2.986811890003354,10.81601045162443,16.502633331416252,-1.2424463386167484,-5.894000601066538,-1.073849084070729,-1.788544580040356,28.46966719119212,7.445792675197226,-2.441489055228899,-3.9992593703714494,-2.900082876909362,-0.5373011688175134,-1.2126666112396598,-1.1492620969844862,-1.7540481666841727,-3.6597259671503166
2023-09-21,-3.503321745617316,156.26616786900675,-12.84952129937288,-28.04499076839617,-33.395948981066496,-33.90643446655116,4.632484888271956,12.916499981434908,16.960466637598067,15.47990264134175,-2.9861033691459684,-2.4138222433483385,-2.3514379100430305,-3.0637923361004287,7.665272122042417,15.693651016374105,-1.302509369717313,-5.607926086123554,-1.804642876618559,-1.986671866786512,30.618961483803936,8.457174068944875,-2.7014399288113653,-4.020234326922988,-2.905598598012344,-0.5627271676611203,-1.4583962308838498,-1.2149095930186866,-1.929456283884485,-3.879851739650919
2023-09-22,0.6001540258671723,157.20400556654096,-11.388736308512463,-25.860701597631525,-31.78551241167678,-33.485623687894616,5.151319754493713,13.08212848090158,17.13589927067515,15.62253035990876,-2.4014271368747573,-2.2160177464538613,-2.233166323209604,-3.008630100329227,6.676253131266014,15.17393108158624,-1.4024373857587678,-5.557911073954021,-1.852913424032261,-1.910528571613681,27.28628996757655,8.456849067700201,-2.724011465940245,-3.784243256864782,-2.722619678438,-0.524044214608262,-1.3437508799526108,-1.1282725343111042,-1.8126964441364077,-3.783411691390032
2023-09-25,1.4990930120827084,159.56063982870307,-10.297004141867925,-26.674270722588737,-32.116013979709884,-32.22829695233613,5.388012438434544,13.106987373609355,17.132651086355413,15.601708578925267,-2.092981846310421,-2.2736102783854983,-2.2526624857158586,-2.931801157768156,5.956374306253843,15.206656512147909,-1.4825313071324924,-5.534336646483639,-1.8932678910890544,-1.9596800379821275,26.032556747648343,8.264966552751552,-2.304554251683227,-3.682268843439288,-2.619297389995908,-0.5343213922954806,-1.2659340393223184,-1.1592253388520675,-1.7937000814717048,-3.6220462842153482
2023-09-26,-0.0059306104727263,159.55117690868704,-12.39422493671501,-25.72179661932225,-31.44296363266556,-33.372301075485765,5.615667198419258,13.24166276403256,17.356190847783566,15.808531978797213,-2.3812768659011816,-2.178283117473176,-2.1846553858175595,-2.965558758193621,2.936040827773706,14.029985261075312,-1.5137476961500766,-5.372481409828712,-4.554588703160417,-2.0558888629904795,25.048623300516383,8.726159643500877,-2.359802503303969,-3.354465342025674,-2.429762778515071,-0.5626822591818795,-1.5647987750470365,-1.122709958541803,-1.734182843433135,-3.647281584540797
2023-09-27,1.4827090196402493,161.91685659965432,-10.6086374714245,-23.28627115928462,-30.14404220057333,-34.247068478524206,5.462153781037573,13.150252259874604,17.298097215313742,15.755921311204617,-2.12097586163214,-2.007942351924253,-2.11668600498914,-3.0307283293234626,1.7364647773054929,13.276862777053674,-1.5826879651224948,-5.366074295315421,-6.671656386880616,-1.988794257686037,23.13446560248682,8.898854999854642,-2.396269562121884,-2.807464015998209,-2.235949518910258,-0.586232357194035,-1.443138919255338,-1.0284678999750596,-1.6523920570050588,-3.6465199122577574
2023-09-28,2.0393575641476813,165.21892026234954,-6.835743353312686,-20.492534450786096,-26.520262459794047,-31.77357655660705,5.176582940800914,12.961212502421867,17.110652113005564,15.580791153691608,-1.5087998638669842,-1.821403308523456,-1.9278708005231704,-2.9057859802541204,1.6833428396628909,13.076312173779508,-1.68400152740081,-5.47692085645178,-4.639831799172118,-1.805371041976536,19.58853721319828,8.266404734027052,-2.0766708403308445,-2.6234078063928865,-2.209953139539418,-0.5662319736989126,-0.9723809086779417,-0.9206474569603569,-1.4696953702057225,-3.3995614250847197
2023-09-29,1.1338535881867615,167.09226091810763,-9.168706583604282,-20.65043118917699,-22.83485446642181,-32.11474117541393,5.014742940869945,12.880275981725726,17.073332901742756,15.53855726923128,-2.0223601588001205,-1.8448266034916163,-1.7160085222679995,-2.9353837559626443,1.633614477711566,12.51022615359896,-1.7920260863635475,-5.537783364763069,-6.208084262601734,-1.89939618194399,16.349083858685265,8.236441477545634,-2.444320671093178,-2.681605800302913,-2.0653921465821545,-0.5927029598241101,-1.2589879302897058,-0.9276450495599042,-1.2910264216043004,-3.364060911516977
2023-10-02,1.0975564220924827,168.92619275863385,-6.969133487981298,-18.514974168527417,-22.64388565705762,-35.99575441063846,4.516791114010462,12.74967648912659,17.035203548033962,15.481043583690065,-1.7579446401105716,-1.695949119543639,-1.7084199887684075,-3.196726447491136,1.3435202080261928,11.273848685866932,-1.8592486020746168,-5.357909978071729,-5.910047859301681,-1.9179610458411729,15.65324950182844,9.236560834595355,-1.3991222705273374,-2.4123000575015805,-1.9421616055299349,-0.5940981044004697,-0.9907697292156064,-0.8461880348478779,-1.2706363384125416,-3.5868831338893172
2023-10-03,-4.986448648750685,160.50277490243496,-10.20093474944422,-26.22628566938452,-26.3420804230044,-36.48543832037403,4.465948937943826,13.543063184186485,18.14448866048748,16.399634428679565,-2.50121433809364,-2.1657211289963767,-1.8075870896910764,-3.047285312958094,1.290665366240964,9.74856465898638,-1.932323647595788,-5.041566778701292,-8.654679833326908,-3.0086991383175885,16.973214343544626,9.912467160708829,-2.1007457936799003,-3.160590312676945,-2.099955738548678,-0.4994560154363915,-1.3800077693321406,-1.1479032489095864,-1.4160444184545407,-3.578851663252366
2023-10-04,1.7511481636838466,163.3134162978006,-7.646856603923531,-24.120660921582832,-24.729083881068835,-33.83558536505314,4.1040817828775005,13.266781095595128,18.014664246492508,16.23859754408599,-2.0989939733476257,-2.051835878233158,-1.7308684217310994,-2.9140775212952565,1.1766298249784826,8.832366174057748,-2.068135007186731,-4.928922117573949,-7.321285544111708,-3.081989231895891,15.07687523492843,9.600584255908846,-1.7609737539526369,-2.9871630829215943,-2.0261187371801417,-0.4614321281414933,-1.0571754369684405,-1.0656086917340952,-1.3325175067356512,-3.354927308310208
2023-10-05,0.5653009115853092,164.23662852887315,-6.112081018062943,-23.188876544432407,-24.289468313025136,-33.81631429602673,3.8203269963276414,13.148307419355216,18.083224746581163,16.273935572147295,-1.852692959958713,-1.9991818301005724,-1.6997888943219068,-2.906321021424726,0.9781839237022624,7.511800782575041,-2.1957327781798703,-4.800994389289922,-7.235748573793565,-3.499275080660581,13.998818482477365,9.851559326991566,-1.3394152351446915,-2.9196823012242223,-1.9211319827746691,-0.4455034869560993,-0.8767458190973718,-1.0274595260107557,-1.3017230134793756,-3.3226406607802197
2023-10-06,0.5329256929022197,165.1118877194599,-5.83978579214596,-21.9378793989358,-27.13543442187171,-35.21148119171415,3.5827231022466752,13.024688644334685,18.14476828022676,16.30264041662402,-1.8990647979878623,-1.921830546593797,-1.8506655479090168,-2.9865387991597534,0.9367787750409184,7.1309842759242805,-2.371545274926265,-4.818952036952448,-7.262999019290695,-3.5102089035684108,14.15950093217261,10.103538644843749,-1.0762314513227214,-2.8129180199585555,-1.8699092345923352,-0.4721825221526281,-0.843572335300467,-0.9772145356636303,-1.410112453096879,-3.3859002969340457
2023-10-09,-0.5710276498598787,164.1690531873762,-6.118486100609929,-22.37904550729199,-28.131769902049044,-36.3705037853942,3.3194479766741454,13.065299353140528,18.388986332608376,16.495345563716295,-2.133110485030412,-1.9493464631786583,-1.8800655643100288,-3.0216712257641616,0.9281064782691704,7.01159020497275,-2.5098910927716007,-4.881958360168914,-7.629242386888113,-3.632384999675532,13.77450203559524,10.209737030037568,-1.1323792507047723,-2.829269623119619,-1.93143733463584,-0.5152188984629096,-0.879382213447301,-0.9930890787484739,-1.4390175153562879,-3.4254564533141876
2023-10-10,3.423904510771747,169.79004480475004,-3.1619861293309,-19.3646576580544,-25.81628954285076,-35.34404161212152,2.985857334580296,12.53710362300415,17.867826330023405,16.005645782484258,-1.3806671023408834,-1.7907478885540264,-1.8051041071151384,-3.0497406978025854,0.8886785221953586,6.991736093021387,-2.660260189493653,-5.014681147808584,-4.638882218008646,-3.2110468047966467,12.124109822387062,9.734032513470146,-0.5806354655538545,-2.772641069849255,-1.9046591690451853,-0.524879674022563,-0.5125477072285708,-0.87524654744195,-1.3312746962115898,-3.3145584390858467
2023-10-11,0.8250961673769597,171.19097595702166,-1.0195840763793236,-19.225532366988883,-27.25263403460182,-35.584173733615934,2.7357947050067044,12.328445355508318,17.794289077557913,15.906097995074104,-0.7231166324757152,-1.8094780517917235,-1.8930735729663968,-3.0836740774206164,0.4774242913324689,6.7185664301748655,-2.768011884032556,-5.043450318825873,-4.1436908220735935,-3.320358816921796,12.169708734550108,9.725330668418446,0.2602097244677176,-2.7098525875857056,-1.999413430955162,-0.5462170213536178,-0.24624804664958946,-0.8714337466172629,-1.3779156991620771,-3.2885097678264956
2023-10-13,2.7095791197997654,175.82953089653455,3.424101008178248,-19.14889548396149,-25.71383012993237,-32.8009580353647,2.837983552142306,11.84947691138606,17.3438416348958,15.484569960747404,0.8693357945086485,-1.8758464552137528,-1.8533011614434305,-2.9876210460009216,-0.2499208798053398,6.27622459529101,-2.7920335755508985,-4.890510151880727,-9.871766968913311,-3.5415876093787406,11.512526972209162,9.45955036719672,1.298932166893659,-2.561083958076936,-1.8618711230542404,-0.4961364262791669,0.3089416642576661,-0.870251649876911,-1.304586427617857,-3.070016705155803
2023-10-16,-0.0369525002315462,175.7645574887229,4.557273578452562,-21.19169775149367,-27.70861027246661,-32.70577777651723,3.1055523035812977,11.609750528487773,17.359293089694738,15.500917735238144,1.1598927111353243,-2.0902246310128256,-1.9663478974043047,-2.9780732027045898,-0.6844308200227803,6.176043536602995,-2.9150539529184547,-4.943475164215464,-5.262924134324594,-3.9292123461789696,11.709700752938756,9.338140921350648,1.1361238293133482,-2.986026915587475,-1.993165400880588,-0.5345071451864114,0.46663413962600764,-0.9520819974618164,-1.373046640494031,-3.0280326998992595
2023-10-17,-4.249850611826178,168.29482636691483,3.0197909457864123,-25.57947835466387,-27.33138533142585,-38.43118994083324,3.2469412576419705,11.786960480424453,18.14103306267555,16.230137112313013,0.6364140517967368,-2.43074983400166,-1.860613561507773,-3.1967875902681,-0.8628914091764309,5.682591127294035,-3.000387826597409,-4.818567655736112,-2.3947382251657263,-5.041916898360258,11.249696401565906,10.7675775491557,0.8178248071286466,-3.502852401904783,-2.059112137967546,-0.5897248698944197,0.2797739040066639,-1.1215809111081225,-1.345118567283492,-3.356781087758023
2023-10-18,-0.5646301884945193,167.3445829715728,3.3377640268126223,-27.628029188664044,-29.146805933374843,-38.249241634787374,3.272053941513429,11.41739982289838,18.311328988747867,16.31388398989549,0.7292502897673184,-2.6885358121412835,-1.9422479111562148,-3.1689801027484568,-1.48104287174947,5.0937433998705535,-3.036546052853631,-4.526610410777223,-1.6111257347765688,-6.026233733363545,11.71236657038908,11.420990337370068,1.173980724613458,-3.3430160788933727,-2.0311475622981,-0.5371288431405549,0.3410588200715143,-1.1990807469385534,-1.404338855751308,-3.3077667235770036
2023-10-19,6.469987501079233,178.17175657356674,14.0181262542528,-22.16251032714885,-24.41106951457296,-33.60078163700851,3.443925195120067,10.102194946455386,17.185278168344702,15.280136681629031,3.79458957528929,-2.497175608329216,-1.7937255149309257,-3.078894910699804,-1.4792142621494542,4.477329361030704,-3.1851902519057647,-4.3874438986834186,-8.834611034975522,-5.634375489648517,9.677811839748555,10.72285735163076,2.1550964797656,-2.3835477335871413,-1.800338816681377,-0.4627409162595977,2.007978935531934,-0.9860632311990382,-1.208606273468474,-2.9859000014730377
2023-10-20,-3.0982504850014525,172.6515492613906,9.826431355345496,-23.324017597544607,-26.46199369372124,-34.555399028647365,3.3938421158068484,9.795674713922354,17.74398272349589,15.75380850980258,2.615498140950239,-2.69352018575398,-1.8526203854960408,-3.0466648026279946,-1.1075422686685328,3.546033460213859,-3.284233538366495,-4.199924285445901,-8.01467176078319,-7.440665146300804,10.009295541689246,11.427961704090851,1.566009178252253,-2.364394249708537,-1.906246640424474,-0.4564186187045345,1.4695670948225288,-1.0321368856019324,-1.278753472750015,-3.0229146071622672
2023-10-23,0.8122446531563909,174.05390223885794,9.08323156996247,-22.37733042170893,-27.14819715102727,-33.45233436273225,3.225786854777441,9.121333499298212,17.603137183945748,15.62204850291283,2.5213655846922234,-2.7884679385609674,-1.9062133842127764,-3.0014969418179303,-0.911666735524283,2.5964533827307363,-3.4379867231087267,-4.090669992783886,-8.921448641548874,-9.79588009893912,9.760170241096592,11.46255525112985,1.4668395092821953,-2.0827741263471142,-1.9771265482728564,-0.4042076503019801,1.4970628032702826,-0.9987543902671914,-1.2944834210539762,-2.935774795026501
2023-10-24,-2.971941726228866,168.88112169209174,5.847618904587794,-22.75829951733117,-30.6449056384463,-33.93620265748641,3.130249191672333,8.767606783064226,18.144780547769177,16.12247862528955,1.5646598701610404,-2.944007583970912,-2.0418165079681607,-2.938097914087629,0.2153226759404711,1.9191319560280136,-3.7272787309722015,-4.165157121797543,22.746212271520307,-13.44977909493948,9.939775136224172,11.37278125019268,0.7990305755835997,-2.5218102688517754,-2.1765277102242098,-0.4713564772224747,1.017317836590958,-1.0182062231104354,-1.4151349340963528,-2.9424835695702556
2023-10-25,-3.082363374770647,163.67559185015287,1.0861965130950428,-24.00698127615511,-35.20717245860774,-33.37105083306206,3.060002323171,8.527049781950154,18.721029061568352,16.7004045960846,0.0445597381702915,-3.173075001009736,-2.222465844927683,-2.802344732573755,0.5279334988162394,1.2617563943447416,-3.818374037488941,-4.176261109455692,0.2582766629257688,-21.44389251106022,10.896482969645351,11.206265514798684,0.3190112943305768,-2.5577119260978263,-2.2897528786214507,-0.4691351912682666,0.031214600403302713,-1.0739432226001853,-1.572320960144222,-2.8848751090119165
2023-10-26,2.293966542494763,167.43025516542565,1.3384271604999898,-24.055412053927416,-33.35622382764153,-33.89607824559755,2.8579081935480586,7.827581907215824,18.205111355420645,16.39878209451819,0.1359678210109012,-3.462344513960363,-2.1835717887261548,-2.885661873437797,0.0745147325120456,0.77338424015144,-4.1493726717781465,-4.404553929923671,5.2148553262687285,-35.04310518238279,9.580283746670444,10.7437304693839,0.3003383489051535,-2.603036845293123,-2.4302907561919693,-0.5268964258498369,0.09914385650554083,-1.084044658811141,-1.4845643633527648,-2.889391523058534
2023-10-27,-1.9729106513458603,164.12700582769142,-1.7746214421441615,-25.23656714900428,-34.78777608259058,-35.95989851187866,2.9436987599207884,7.247899416613778,18.494063523013228,16.793498968869855,-0.9255244082759112,-3.9017272275885952,-2.226659837462542,-2.940493982524812,-0.1470181002401111,0.3158873058008387,-4.333112612089223,-4.268773987844948,18.531494070924623,-89.52346605043725,9.503558334321598,11.568001211614412,0.1485086141274028,-2.695794650730078,-2.4384446979978898,-0.5143144572341527,-0.7735291478898554,-1.1414303926280407,-1.5201199378240096,-2.9885229420289363
2023-10-30,-0.2914121686066973,163.6487197607397,-3.124129486203912,-18.001224337665427,-37.70627908276645,-39.459967111343545,3.021884984761735,6.442029162326604,18.459429489992143,16.896407593703017,-1.3481562394073676,-3.2661090798216685,-2.3887390609783994,-3.129497986212552,0.2643908757688298,-0.3943510032178178,-4.650721516123437,-4.187680273757159,-15.408902009689813,53.35442224786064,9.481272983826294,12.626865014047246,-0.1394119411555085,-1.5988810926437027,-2.52626232312824,-0.5574465934763341,-1.2738899391309357,-0.8619519791485407,-1.6079359597348397,-3.1675429064585763
2023-10-31,2.290303654712522,167.39677237031017,4.29525126407682,-16.89105327060855,-36.42011205764519,-32.90287706691939,2.955740806629912,6.017037320405172,17.82729269746872,16.493932606102955,1.13183390295888,-3.31169381082581,-2.4010859576957886,-2.808075370237381,0.733854082121855,-1.0379114569587418,-4.974384538676882,-4.237169555314749,4.558682352259863,19.19873330224336,8.605056932532667,10.930930496151095,0.7208147743921163,-1.521915882879058,-2.340283640139708,-0.450115855532069,1.2513275546620963,-0.8263423431860102,-1.5451770388281103,-2.756421888348245
2023-11-01,1.6836136347883723,170.21508725413236,4.226028156649809,-12.769354259355396,-35.45923093428583,-32.61225231765254,2.708016541009632,5.547027731882446,17.28265830184039,16.260786824864784,1.2098096508133909,-2.848926713939829,-2.420938339172368,-2.8302199770964034,1.0268098821073806,-1.23920232018677,-5.227951243503751,-4.412796802714006,3.190643762749779,12.752619351086397,8.003182917539956,10.42912369922259,0.4852315113775338,-1.2938994865159346,-2.361004643499522,-0.4596873919713423,1.325022049371867,-0.6680946088485102,-1.495488473122094,-2.720568355374673
2023-11-03,1.0593717109554257,172.01829773628072,4.738083871491265,-11.841715532550143,-35.66567020756946,-32.853724523795805,2.6024414561802125,5.244987259962745,16.827035530237012,16.111676610045638,1.4563333378559988,-2.835432491523894,-2.4984246729295227,-2.871029370507963,0.8388967203692397,-1.2406686480424352,-5.62459747905348,-4.804039502829895,4.517865144097333,11.98692924012583,7.47450477968792,9.628791921531604,0.0760143002451602,-1.5708743365482951,-2.486654136842424,-0.504324269217058,1.927003832854457,-0.6403687064565523,-1.486816595867714,-2.7129138031764017
2023-11-06,0.7885113313096825,173.37468150585732,5.004360316221847,-8.994335753783842,-32.84494271529155,-31.354930251854874,2.54318922445864,4.940681244624402,16.361632197238702,15.988074982101953,1.5956660316255429,-2.433024431539512,-2.396750180768936,-2.7991064392269767,0.859720299556788,-1.1513408952139317,-5.650706448116964,-4.910712949645214,4.720233614998766,10.440694173715263,6.939795101101844,9.113202928401371,0.2366043247624791,-1.226156374039832,-2.3543833787769395,-0.4698921529933633,2.6322805929684647,-0.5269879430904487,-1.3742677984066187,-2.60696791588385
2023-11-07,3.220122069791964,178.95755788845895,9.008095261537344,-7.48143110103205,-31.531545753411592,-28.119279982628186,2.6448233858366224,4.63579300965408,15.587886653620789,15.483724577984024,3.0488226831276104,-2.2659045153007384,-2.4311018408056446,-2.6809243873969164,1.0588160938910904,-0.8403355897661586,-5.693074991461218,-5.116279719953388,7.61567337154065,12.50008263424594,6.656462455654514,8.113452958203892,1.0691220311049456,-1.1962956364344817,-2.3077773299022453,-0.4695438105363745,6.640113540853379,-0.46918246464265173,-1.31692845602928,-2.402114601059724
2023-11-08,2.3852504773520966,183.22614389225103,7.913360941126923,-2.4547541853634534,-29.89598239108352,-25.75673421295249,2.896374861366108,4.350699808446538,14.91184740112271,15.11497297514082,2.4066791911308685,-1.2581788113323695,-2.431259378489653,-2.589628900004704,0.8804066280814544,-0.345014680397064,-5.618358379169017,-5.28829917582947,7.917529112376751,15.865870713546064,6.452875804257324,7.401655908220301,1.2109454749762194,-0.4542907407078759,-2.226935487534309,-0.4230502003879104,7.408284545467991,-0.24990818614961377,-1.2504517360100242,-2.2530520728543664
2023-11-09,-2.058322888856534,179.45475823414765,4.827230075024893,-4.219231136124203,-31.45506451481848,-22.90043798385206,3.117346468829686,4.332738020235208,14.900242573389654,15.438895850254776,1.2466680066642035,-1.6698000836455884,-2.537411276815045,-2.349902289465557,0.5983083342443146,0.0719467923925358,-5.456554896901876,-5.4071048570344615,6.495473798281839,-100.55773256896096,6.928922048317556,6.709671379524858,0.7031491509264133,-0.7211951661521097,-2.314023464160867,-0.4141217613225119,8.264338714007348,-0.3369409692423535,-1.2939867050462484,-2.0778411925757356
2023-11-10,4.165277909626086,186.9295476366475,6.31294224782108,3.895467987563668,-26.927257710688675,-20.328719333631007,3.495540838390125,4.152284928888289,13.956471206423146,14.83643652473004,1.53732723034356,0.2127796280830867,-2.3841721232418296,-2.2715832342438294,0.5322168232767351,0.955652088715169,-5.4953794134639535,-5.7239006942382655,10.096994083257124,0.924522274682318,6.055019514695715,5.887977843400482,0.5083732047969962,0.0942951479098852,-2.217216056596238,-0.451516596282745,26.50024508088264,0.04209522599250877,-1.1311175902938186,-1.9188833495144721
2023-11-13,-0.7244914584741857,185.5752590306556,5.581729150691919,5.879534839236754,-28.218097030889894,-20.910948532616807,3.8401900032826566,4.24885743787367,13.758437306993695,14.959056557833424,1.2094086015389287,0.6757621870043048,-2.5119031539829906,-2.291484911331001,0.3890588552933916,1.8326620929981536,-5.363576526259275,-5.79722985269683,11.937419643132175,1.5666920844037509,6.443435997624857,5.912902068921118,0.538754127285298,0.3004332036464814,-2.248398311180253,-0.4225816024687007,22.90313621583091,0.1399938116471482,-1.1670151036251633,-1.9418019144028458
