,GUEPARDO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-07-03,1.0295308084384611,129.69241224913117,5.4407416615849264,30.768874246925908,26.1864946894508,40.9808228876887,1.3518933214596305,7.765355691688564,7.40206234006908,6.566621955744377,3.269536857062303,3.550479967077869,2.6524846419230537,4.1778280468167885,0.4011849924773937,4.008727344764179,4.428014945406269,3.870426480739246,11.017523397457852,6.877678986221063,4.434008673787088,7.088163931307093,-0.3616013576384061,3.348867792653853,2.339789545699032,3.377753769554908,9.276980962602911,2757.0739820574354,7.740814661778763,92.74932207380725
2023-07-04,0.0264574039457565,129.7267254945269,4.209148493581324,29.021837104396543,28.754151531069045,41.7553645822612,1.2333634012206334,7.7284345584664464,7.527548554945018,6.599437878610962,2.585184439695124,3.3413885415844407,2.949368357461317,4.274117414279523,1.1926089862505955,4.054365088458394,4.349549976654552,3.914818062201885,2.6735266211175954,6.369357991848739,5.10432427179162,7.205129820404006,0.1577418739874254,3.241243947231247,2.424327103455472,3.5231635525549194,6.692071856874725,2582.3702678044992,8.753135167852617,95.361168070445
2023-07-05,0.6086613963101506,130.51632199330933,4.662363652853594,31.40414945756397,28.77503909839633,40.66809626571919,1.2399792831965608,7.669803379307429,7.603841456948696,6.594860360444425,2.9368934480980577,3.677540822925161,2.922522939274077,4.111916828455628,2.444675132421552,4.168985249535409,4.381182778061922,4.03071599525175,1.4896404779108885,6.765678778632208,5.07223784312559,6.727717192025252,0.646503695776959,3.5808220781260998,2.514086582733209,3.187662572110153,7.643295054999445,2820.601503121242,8.761370268581297,91.67862566896854
2023-07-06,-2.322966331369169,127.48447177646338,1.2250636002430413,28.873945359699825,23.91080034562539,35.875053974609315,1.155369352278414,7.746161167738379,7.86886225119146,6.770775860427558,0.1769018535792876,3.3146497184030004,2.2059303845529343,3.296887784243742,5.766891560039499,4.138899788438122,4.219801773112177,3.959345220883098,0.0354414467237446,6.203535298214465,4.113501833751517,5.637924196748165,0.5778798365364751,3.486802572670763,2.3951761617903755,2.829505433511037,0.42897425820934365,2567.5810933348275,6.843602848864215,75.46764032454709
2023-07-07,1.9976071578741368,130.03111070984804,2.8003072034968644,30.91350612919421,25.97675057674869,39.31424780557343,1.153437272585013,7.50183963220249,7.8298257534855695,6.678859961903664,1.5428932509283113,3.694476696605365,2.48078478045839,3.856900037582892,8.255554095286795,4.32538500593996,4.287279399605891,4.114357689734486,0.2155676727085575,6.407608031373328,4.530638372827697,6.26092750816215,1.0253894814914233,4.030646159874778,2.66452135545862,3.53961403153741,3.7351484394053345,2771.537170284266,7.658121264874995,87.08811471109544
2023-07-10,-0.648090110282451,129.1883919410471,2.816655640266773,25.530243132240287,24.960308783027028,39.43120744381438,1.151276653205926,7.43218964073651,7.982799788676247,6.752449064449113,1.5599890912486365,3.004781872556697,2.305916627807466,3.831893847344831,9.858330219084602,4.245696525640412,4.176998639967761,4.095960927572085,0.1821788254296527,5.259939934713117,4.4069132781208085,6.31711788322877,1.3903609898401572,4.1827761453405605,2.6122811066510683,3.612486392450982,3.769461087582378,2233.2108705888736,7.257380459352699,87.47681353405797
2023-07-11,-0.564568823504541,128.45903455656108,0.8903003737907254,23.01910651597684,22.115428653296,36.8680742275899,1.0731521380099098,7.404592356545163,8.118508546254839,6.809998518171965,-0.121489061846662,2.676848519838486,1.916951931597676,3.4228418493246004,13.452406815471866,4.046195615818817,4.070862498100181,4.112570812744357,-0.0096916669451012,4.898668767306787,3.8229713351159393,5.6678775839200295,1.941510491447466,3.981964360241226,2.4825323723515638,2.893572394626054,-0.2736380449444908,1982.0972089625288,6.139339815413558,78.80468167496436
2023-07-12,0.0278756355591713,128.4948433288769,0.2875579780537127,22.349392853321067,20.720347325813083,38.04438114336198,1.0624732051963042,7.348266422448588,8.209441473311488,6.832510992259985,-0.6900114173393427,2.606228098706843,1.7257823638807954,3.583436300954566,15.128650441498786,3.953427587398287,4.03133247161654,4.230058740875935,-0.0484589583874307,4.844216317004247,3.514398629163764,5.788068066228688,1.4638296065353271,3.688722976980552,2.4119009984784223,3.0192446668552764,-1.5386940290358777,1915.1258426969516,5.588996465175791,82.77481072514058
2023-07-13,1.1583177418336144,129.9832218964966,2.802821694753822,24.066671285065546,23.176846098500583,41.14040717822585,1.0919796308541914,7.229863588523955,8.223611128250326,6.782654047708521,1.632031426358627,2.886435767866888,2.0215216679606107,4.065946280199444,15.408258160668073,3.94752831478024,4.0505697393863365,4.436800333656476,0.1156616832294989,5.286481867800296,4.104165377771921,6.215719645069657,2.1345753488783017,3.841353468334945,2.429864621328273,3.1734257770987493,3.7404259381080265,2086.8536858713996,6.558056646674318,93.23510645950137
2023-07-14,-1.0627488067293078,128.60182675684325,0.4929935526472959,22.94114501049112,24.00876454179799,38.894749909582565,1.0485202104871958,7.234863261104039,8.399877432894982,6.866682752311718,-0.5032645649851657,2.728871282237169,2.0781406237639906,3.688864572516419,15.791839070016282,3.7830397194274688,3.8636639382923694,4.42725736092847,-0.0334149218003935,5.2188219126410615,4.518024032818072,5.721434439130968,1.954611001984638,3.946043748298443,2.578813695895288,2.7068355004521445,-1.1075189452472496,1974.3010584139568,6.9050457935754315,85.63629369066099
2023-07-17,0.6807531956145141,129.47728780210912,0.296369320190079,24.51404716516932,24.865914720098,39.38185844352171,1.0526684248107618,7.108569014369828,8.42973052910588,6.838384997396688,-0.6880678502315851,2.9986221834138607,2.172462885142771,3.7750703205374143,19.042109397435308,3.767161799153294,3.834329845090736,4.591570524588225,-0.0380371357473538,5.658348081467785,4.776134929989073,5.622342966494172,1.2695764802899947,4.528143916586994,2.3635680335828457,2.792915935222094,-1.5361502178892814,2131.591273881777,7.266937039562153,87.27638753412971
2023-07-18,-0.2838649259269132,129.10974719499748,-0.1547993810489052,25.613228289794844,23.164256319414424,38.88404254737642,1.055930240147502,7.018081883805831,8.532879734541291,6.873417708085154,-1.1132136921668168,3.193906003742411,1.9467775032981736,3.6831140435156096,21.058969688928727,3.683870355911888,3.747927115161885,4.671369432716871,-0.0558183053904661,6.084658714297985,4.432214873750652,5.419306191091326,1.7058373763456605,4.3507698611718535,2.442373064945329,2.8546644944786768,-2.501740888719341,2241.5093863443294,6.626386014267606,85.58665880073934
2023-07-19,-1.3235610347993254,127.40090088899656,-0.1438866560076905,23.37033394651319,19.58386436617097,32.89059475335861,1.0764715620621632,6.934262604201264,8.711786631798166,6.968885265576508,-1.0818337588343363,2.9090619538896467,1.495815600527478,2.772343877421592,26.23646839912336,3.63290040177488,3.6867002502596486,4.728313899882678,-0.0443871964224762,5.552643147141156,3.5346584934299057,4.086054100374758,0.8766553187619784,4.094742882411398,2.0640297224370654,2.191999589223011,-2.4785155651800728,2017.2199520161637,5.228012799574803,65.31735372778849
2023-07-20,-0.0245320650322233,127.36964681713884,-0.6840361987418917,22.81605097920188,19.12911067960677,32.72093985484628,1.0827763697842754,6.75113289199327,8.780854942570691,6.988123798718456,-1.5743904896426724,2.9058702986156364,1.4322606110680525,2.7401495625479484,23.396197155545103,3.562590105551476,3.665480399560412,4.832558441503695,-0.0728628164510978,5.506644315404213,3.4310571316257694,3.962394785676105,0.0575516892330795,3.712346582178835,2.013012567757366,2.0882257103001165,-3.62810449390407,1961.791655285033,5.102006035584124,64.73706811031084
2023-07-21,1.6522243025149486,129.47407907587908,1.841403509541057,25.75801227986532,23.367918218440025,35.59089641570122,1.0803439850565613,6.475306738155916,8.722172179950356,6.904102556978869,0.7596903399631545,3.48398597406654,1.927877581141168,3.1888972657347985,16.938119181762783,3.613844909774292,3.729965334211665,5.069346906963698,0.048454428763758,6.242624799004664,4.508159915146616,4.3430592086840205,0.1462529667539252,3.902480480977126,2.199088490607593,2.358779572509309,1.746735803296117,2255.9877853513767,6.83534687326076,74.43306976937302
2023-07-24,2.2765270891023537,132.42159155940726,5.168026743002634,29.518668887022383,26.32181647900788,37.727908508390776,1.2203163671306538,6.169374394958018,8.631287830127105,6.795717897967514,3.398586001512104,4.266321473726987,2.290408900065173,3.553928962649361,9.622594949097994,3.639171083991608,3.7259981958347375,5.224262091904607,0.4310012158555121,7.232563090109321,5.305740214057843,4.622949276799488,1.6091737278189944,4.775191051230118,2.396698225398778,2.5102409124024856,8.826718172373683,2632.0534460670833,8.082270522726922,81.65114013466479
2023-07-25,1.07753408247524,133.84847934101603,6.793724731037439,29.872656157674328,26.29456831883468,40.91644512052061,1.378525376956026,5.920462454299158,8.652326669783761,6.7798153283499545,4.187843189023358,4.505479417735858,2.281690354331886,4.032270307307037,6.094391854201217,3.608508307755619,3.688624370904823,5.341899705142327,0.947272221559146,7.392118697355448,5.3521118769085785,5.117664042103585,1.8129363556348077,5.193281559240557,2.4466994869795924,3.2037863439909384,12.286657060840607,2667.4521731322775,8.079476297821753,92.42419374397952
2023-07-26,-0.1697412308470536,133.62128328471252,4.70586892797488,25.76710075893089,25.217094968024067,36.33597097296264,1.4054646576801075,5.737573470004956,8.776897286308321,6.838187078304761,2.622045518954176,3.933538533417655,2.126543850898139,3.327722152150104,4.178236347714081,3.438443568284953,3.649165846523947,5.402892418759539,0.8819970918434916,6.563715787209043,5.114718743721269,4.211741574200335,1.0013808917942282,3.968129003543927,2.3743112292551345,2.2549378798335344,8.268518415990695,2256.896633257934,7.770539382423839,76.93185496389079
2023-07-27,-1.1227377044114917,132.12106675615655,2.9214365960279496,26.381849941851733,24.21071984702804,35.3047332917612,1.4414866710583143,5.648858695342829,8.96967386626731,6.964324759440029,1.3186108577585085,4.104141520589614,1.9686425723431376,3.1190908503589974,3.245413101571578,3.1271971395425773,3.4581495264719835,5.219680708469344,0.5856758188506805,7.413576593029028,5.106222763936508,4.161626514980461,1.1830413058393865,4.192681669956787,2.495782228631772,2.84437894893078,4.573999398477959,2318.371551550018,7.394184330514339,73.43873848181511
2023-07-28,0.8487894959143816,133.24249649267284,2.7373106737518165,23.53346789469061,27.29730149064399,34.556237332785365,1.5190150434154068,5.391240135560276,8.993247232422195,6.958306795369398,1.130096809071612,3.771921293991061,2.3066933378630337,3.013934130151421,2.8037955512600696,3.142005004387321,3.447919402629389,5.236287113692872,0.6122536476399092,6.472088185710694,6.016574361037422,4.005104739919055,2.4812312477676803,2.5246414863958435,2.6129903130626992,2.910232916123904,9.8376182564454,2033.5333468339059,8.766708902947222,70.90151221051256
2023-07-31,1.4679300816259122,135.19840318019814,4.217849224832308,24.91841555105136,29.75694122464187,35.560588682516766,1.7229831098725816,5.212070419969851,8.971249714747547,6.927352162782005,1.855602986620372,4.167303849441361,2.586518483889321,3.1720983427337246,2.349519319733947,3.1661097301905268,3.516157718431784,5.375008132053551,1.3607773205874545,6.860242687606645,6.599335146186363,4.088224943149677,2.0950132847004257,2.4513765171116497,2.68551502149508,2.9034644174587307,19.5414754020729,2172.028112469981,9.920521050978858,74.29029411021625
2023-08-01,0.0933563238990187,135.32461943937736,3.6840583404691047,22.982550115161445,28.580018089197484,33.88884658223457,1.907340488577854,5.095976427126049,9.065319650741818,6.991792579647474,1.3963850377856128,3.882360127000746,2.42985144749247,2.9034775525042926,1.833072336321228,3.0528368331863165,3.450968532428833,5.298260779312968,1.4529605119446225,6.480665941179844,6.382955934933954,3.831542774571568,3.087825177510654,3.325286443885992,2.7239394782412534,2.560715976921786,266.3381720212816,1978.4415688809893,9.70185441954028,68.63176647357878
2023-08-02,0.5769970356824805,136.10543848209116,6.762366102707901,22.581362833315723,29.203215812958263,32.21306844864384,2.1030751322067625,4.998082658419364,9.123000509814986,7.030279214185227,2.730139971949952,3.8781328224559792,2.482799137710129,2.648934226224492,1.8325478243490083,2.8371958827810704,3.42697448162036,5.259999665827944,3.133173064387164,6.831825932287898,6.609497071127286,3.5404464664426123,4.582995120640721,3.6983302053243134,2.662184300460044,2.567908018048913,574.1689482451612,1938.3228406964172,10.426491840311733,62.959593739170735
2023-08-03,-0.0647315626711608,136.01733530488127,4.603686427312708,22.02523921889063,30.10961326432701,29.453669723069314,2.1825429171870145,4.936497775207682,9.23321682886698,7.115885516142276,1.642477357843931,3.814224428931377,2.551531063821124,2.2292866388602275,1.8200213589525256,2.703658592141449,3.4247589437448287,5.219345701373345,1.9696347553115832,6.9642337469277065,6.878977453545818,3.0393366165841305,3.587028782666357,4.052664533167568,2.56328514004584,2.232068303375632,358.4777324002313,1882.8910407562532,11.696899503288092,53.630646695135205
2023-08-04,0.3662218345095835,136.51546048548585,5.671615254551927,22.54949818725997,33.507057410621364,28.73430643289935,2.32410518668841,4.855706389404299,9.300637274167164,7.176997789551182,2.002694914120485,3.986026626650645,2.898526970166459,2.110349355198072,1.8223715587877525,2.5953251413309504,3.397119590495301,5.1126032355779225,2.554074999040312,7.457630125463765,7.935589919864574,2.962477618454435,4.251656469058581,4.858179554081734,2.8725514136656773,2.678868537781455,465.447363726192,1935.4974959363196,13.974583117341135,51.205349753216986
2023-08-07,0.312776150528582,136.94244828766873,6.603983721652806,20.661641295932405,33.69525140722443,26.95465262648205,2.4334774539542177,4.765142288064652,9.360712272026028,7.244146572517095,2.2965528406179163,3.665981530841208,2.900228682254139,1.8453942262537444,2.003097554676737,2.534473240768523,3.4230957519273586,5.072572350274601,2.789983716175078,6.892526359670053,7.930893023478096,2.6354096769729094,4.023659706068598,4.456184119123618,2.9010082484734023,2.515131516098608,558.8609559458213,1746.892361987543,14.760185449837321,45.1954333396408
2023-08-08,-0.8709226128889691,135.74978553888764,5.64609600047687,20.353796073908747,34.10387488951853,26.236979783803367,2.4493955261717946,4.742501480138304,9.51651407099664,7.389965131873723,1.891278567693569,3.618951726210121,2.895881170760925,1.7121353841135247,2.261604254659393,2.4769617289114985,3.440695360699823,5.02187937433697,2.048320015718621,6.929006499282007,8.009629165156676,2.51949914494246,3.4548006061683267,4.530298783229166,2.8386258101138298,2.7860466003166584,463.24892624532276,1716.2883918100567,15.447698508723452,42.775851210223784
2023-08-09,0.1627125986969346,135.97066754266348,4.606321922789843,18.71780871411694,31.11964599159888,25.121269728811928,2.418714981014941,4.640006466279986,9.564956826382003,7.459315005849596,1.486112504460941,3.34669836342208,2.569413499147808,1.5469112196092665,2.1431786488463467,2.383118634772812,3.4194221496943342,4.937057404250924,1.6771735664444898,6.516126314646306,7.187275543228496,2.337201520730392,3.6708439497552914,4.334791042629655,2.7840278267003087,2.756202814817126,359.448257801331,1552.8702046967098,14.394956026157104,39.01058881894628
2023-08-10,-0.5052645356165453,135.28365598072932,5.195749852387312,20.09477878435328,33.90349915381816,25.39429223600673,2.416920607615289,4.583590054581734,9.680570219530708,7.573802944866073,1.7318226576190314,3.688697587030345,2.826491195713037,1.559838296568502,1.8525587744127048,2.3502972496469883,3.441124859653099,4.906436896545575,2.2594035491594324,7.193761374996891,7.951483195452472,2.4078385462132608,3.0617110668374896,4.5882018724513385,2.85490971152602,3.090917463751898,418.56778699345136,1690.747757427193,16.38566313208849,39.940339180449214
2023-08-11,-0.3799970069183866,134.76958213715278,4.08743064121973,17.26271049238903,31.57513187329252,22.99705383223517,2.31622101509837,4.44502544685216,9.760476236256023,7.673762790924002,1.3293748610760792,3.1669593067809947,2.5649919860612336,1.227384401350618,1.8692918919185024,2.3775617164434006,3.4532651798238936,4.854707015476641,1.647215185322237,5.920861952994824,7.249817787643679,1.9401081711457653,2.6978412040227284,4.012138755183814,2.6051542221642854,2.6516114502841983,307.9125990167891,1407.7214707786798,15.70216224124408,31.842498594090625
2023-08-14,-0.9622347813898924,133.47278234309528,3.3793228186778177,13.86336018222627,30.001007557702696,21.83754150687884,2.239562123030004,4.358201793161396,9.89210329976112,7.812205355670157,1.059486336058568,2.450476205179901,2.371920549007725,1.0574647339593055,1.413597859569936,2.306257733394549,3.390810645283421,4.730768709002168,1.678543478289142,4.6307356011746,6.9196677562186135,1.746255665035815,2.656392397251445,3.271372661801077,2.622972511571616,3.151297685042215,237.27854681046065,1067.9669791514377,15.015879304700178,27.92914958162749
2023-08-15,0.1067362222813894,133.61524614874216,4.877787532413222,12.990823828353934,32.18989503659154,21.862043918074907,2.099461972803455,4.268547752865596,9.917278137749385,7.867367613443009,1.8447666600149453,2.2979569089649208,2.586801969110516,1.053417315153165,0.9944223987956152,2.369304159807388,3.3715295859896592,4.660383544635872,3.894740762162823,4.14000826332977,7.609019574246579,1.778313134380366,3.493902444622495,3.370688461384012,2.796754165513232,3.2977760211399967,387.3017451397017,980.8938799944185,16.54852642200598,28.018705386766648
2023-08-16,0.0722589024098274,133.71179505906142,4.979324666753471,13.441117044807187,30.54127001417578,22.086142097215497,1.7793440349690073,4.194173329680989,9.9327819557046,7.924628086659961,2.234712200803972,2.446498163177332,2.4169737857354425,1.0743351636640175,0.5566323767692487,2.409669043713808,3.347319029223637,4.601840801734746,7.143533129445304,4.258276618475985,7.172090080679339,1.850065436694139,3.653974931569733,3.587281302341153,2.8301473025294306,3.491218255032028,397.63218243730086,1026.1037347111894,15.604361296143622,28.783052409191733
2023-08-17,-1.7063994251115044,131.4301377568673,1.5107724225185453,12.098046273956788,27.74814210670916,19.23565015576549,1.450514389718263,4.15405866287727,10.116138381609993,8.111965561212955,0.3512800641378707,2.1472426364847395,2.097243916580351,0.6983759679613664,0.509238377334939,2.507881543528299,3.307946800757932,4.54503980237589,1.000585993773208,3.556695848895548,6.413648996790228,1.2464581273677555,2.9917600797170607,3.1463833407845208,2.595323268356263,3.1222236624681003,50.953678785313585,891.977187538886,14.024979472213879,19.152856419177485
2023-08-18,0.277393133021353,131.79471593372537,-0.4733938161441445,13.451340811453704,27.26954082865184,21.19744951030384,1.2557412315810064,4.006059040496118,10.101357655241411,8.140820056371131,-1.1729026944190837,2.5648328136357272,2.053117319324281,0.9371277337783888,0.6675409969335564,2.62772952307212,3.335736325180304,4.569275475260754,-2.2063997279272747,3.910170963263368,6.217299669075028,1.6696275573293973,2.4321733247077755,3.0669898412327843,2.402954586505908,3.400426407090268,-147.28622740145005,1027.48716804265,13.81648793017627,25.792005602194088
2023-08-21,-0.5806513381105383,131.02944815209722,-2.106136134529069,11.297797167957006,29.21250035340768,21.195776470900423,1.3479865595512486,3.841646229475354,10.169512488236338,8.233701034710705,-2.3025729926841483,2.1144927949271124,2.2305981547939515,0.926594521624746,1.0196547989768583,2.8985917621260984,3.300173609627111,4.489222996786606,-3.0440080796347737,2.8024413023675603,6.87360680821186,1.6994705491173,2.5053926070269,3.023458420028808,2.487003828752524,3.179929431419271,-310.38374465239275,812.3133272884544,15.438177877350189,25.793067240963005
2023-08-22,1.856347108774803,133.46180952451226,-0.1193475741888058,13.197932708812049,30.73400403030932,22.45246812157654,1.3287906514970442,3.636396228446771,9.993249115511476,8.139610335944738,-0.8393209042905292,2.756870645636663,2.422381657045039,1.0919418228728224,1.289243514116826,3.1974627938352125,3.427373612168164,4.614722732200127,-0.8650668077948837,3.1353215547769206,7.062977688149634,1.926005409965012,3.183413031607301,3.496063075173602,2.515582283566158,2.96335738402604,-111.52817712273006,1002.5074018108775,16.927659267346844,30.048395261279786
2023-08-23,1.3077618880027453,135.20717220451266,2.3358163267420804,15.103966508725453,33.91570508915729,22.067606264120784,1.3153108568228404,3.4677690395070986,9.88757780568154,8.099843436161441,1.020024435122808,3.441092199295576,2.770246545678212,1.0500333923843768,1.403597202360792,3.5532596282713977,3.56781350103464,4.744526567082883,0.955864838918898,3.358300332422304,7.677258986034622,1.7926142810670758,2.4953498424529545,3.311830360748158,2.449854065810192,2.9686767601719475,134.16492137416145,1193.2912990806587,19.59674152655186,28.753975820415697
2023-08-24,-0.8797754292135918,134.01765272492284,0.5817635158859581,14.067062053953489,33.61209333826844,19.83737134305604,1.2702248880373264,3.328022198338497,9.977664732418027,8.23095106006211,-0.3232786161425263,3.2745615947740143,2.714992040228471,0.7625920832509463,1.4205678423003898,3.887251879674795,3.533505469132737,4.634483718941585,-0.2890650708589461,2.803475055016588,7.666403962077938,1.3543813068919026,2.249707745594228,2.718232881055957,2.5140896890799613,2.7622569782222017,-41.063654399450236,1089.781367723463,20.0488550396198,21.22073784576496
2023-08-25,-1.1134224407981952,132.52547010485256,-1.97704485590927,13.103731072358167,30.74139625491895,19.38470428187248,1.3100531275010086,3.1571803252330457,10.072673110544471,8.374871047341783,-2.2653111017322787,3.1472031311743565,2.4045699453332503,0.6956737534447482,1.6851692822454118,4.509016920208412,3.484424372277481,4.527425056294656,-1.7610562480897056,2.203648374155191,6.951061192052997,1.286863482813403,2.325919670269116,2.4627573722991607,2.230302429115063,2.957083694423709,-296.7677893587127,993.6287805255514,18.12354105297947,19.697083029211814
2023-08-28,0.419804080010544,133.0818174354059,-1.6573495741299251,9.854644202602834,33.10732766145658,19.896926700843824,1.3148613064817611,2.901773180909011,10.021513911781858,8.392648695019881,-2.012543534042107,2.305144336414913,2.653116327963043,0.7554691625974524,2.279733617074634,6.110664580346221,3.598028737332797,4.612936443795943,-1.1607565027345883,1.0946446046223837,7.38966921369477,1.3744796527878944,1.295461176125977,1.5063822946374708,2.291883499796429,2.665243259602286,-264.62156205220253,668.9006013533093,20.554111658274294,21.435516600237552
2023-08-29,1.2161711901357508,134.70032015836435,-1.0323748554042511,9.79310350689913,36.30258383010302,22.80701731317013,1.288891905483527,2.761841429510377,9.888987171179588,8.351907776995917,-1.5668295633132974,2.4003081036607234,3.0119729719175505,1.1078264981754593,2.7426430889488342,7.913649394370692,3.729311587467808,4.690814511527203,-0.7363240042293644,0.8377007918742712,7.986825820434191,1.9724644244484133,0.6992818300709597,1.7325942410043411,2.3722326416971176,2.977761152066213,-201.94739414267983,662.9270364279674,23.081011847531464,31.28063836487194
2023-08-30,-0.4429559607937894,134.10365706101456,-1.406937019885903,9.027111261391022,35.47943122099539,22.611349711700303,1.2539646474668529,2.692533181078552,9.902148344813291,8.444055058524896,-1.9077644503674656,2.178277012463837,2.925029210758682,1.0728002006620494,3.3201764804142657,9.488161214067237,3.7333797845328105,4.606345851467975,-0.7205247042037791,0.618147499954355,7.758137352605055,1.966587888380113,0.7378900372231613,1.8040491365935885,2.435469172953168,2.774307530555033,-239.22691764548333,586.508313363954,22.98131291061976,30.625844345733277
2023-08-31,-2.5608447448107308,130.66947060656855,-4.28229144019833,4.966453243222068,30.43380734848516,17.817795510871452,1.3728162582646894,2.6585491201879807,10.105713145242047,8.703644749796574,-3.8370929576735984,0.679404448479559,2.367008898497007,0.4902792640609907,3.549133404468611,11.53800183100883,3.654915184913769,4.458271993140428,-1.4841999430438282,0.1565461788975296,6.544697135293567,0.9571458513846128,-0.5952448581306272,1.5073755277241057,2.1802008669609942,2.0926288328318683,-21.34070048422849,180.6230098757132,20.430615305964647,14.42656212826015
2023-09-01,1.8712251120488463,133.11459055433994,-2.795230975634216,6.745941590456699,33.17584832779158,19.687447920670152,1.2706383928384726,2.547118773695636,9.88563754689076,8.593268498400061,-2.9753257524021177,1.4084633330592693,2.6972683770550683,0.7143795985170052,3.7692592328648615,13.92468384662284,3.823384623272299,4.604181986418138,-1.0029989710550349,0.25763769125482,6.973982523221984,1.3333216884008614,-0.69391069602248,1.777809537974839,2.2100366076344446,2.2347073655663694,-9.028678339440882,358.7523397697194,24.690970835551468,20.75418068579897
2023-09-04,-0.2909644806123768,132.72727437731422,-2.2265310766974094,5.3879472779132325,28.132587668883097,18.502217524787987,1.1488238652032805,2.4881374012456083,9.871328081893754,8.665447913287922,-2.7957838712708245,0.896788900870853,2.1904672090583666,0.5718818076388106,3.660954714123668,15.80406817124224,3.831558758637528,4.571875215299535,-0.8773294083303543,0.1411873184234259,5.643348265115526,1.0839342246409889,-0.4580892074252194,1.783731508665259,1.9512963716736904,2.1336458413859987,-6.619387293434101,223.13340052787095,21.976158691496508,16.75388252000166
2023-09-05,-0.6217987596891628,131.90197783146684,-2.9923289961932475,4.27938181717521,27.08290614885687,19.8739760135183,1.11498451856547,2.4550482076029208,9.91077765190359,8.762752126816599,-3.567458638690162,0.4580657233544349,2.076023015868771,0.7223024332673127,3.020699245413306,17.224400950554593,3.7998104089223768,4.518989465854341,-1.3168014521147522,0.0652895526708829,5.414744499409053,1.4006133962344494,-0.7716070425304072,1.569113018549661,1.7195653252639451,2.6741135138453287,-5.983454495694401,112.45734330856409,21.282017504673203,21.398226156554323
2023-09-06,-0.8227115072433344,130.8168050815658,-3.301840763232925,4.11265437972938,27.24757020528084,18.717007055714536,1.09666721007941,2.433185213425958,9.963026560677566,8.871786251684084,-3.909274281567532,0.3944010703789476,2.0818503258318994,0.5832393524707077,2.2957139888571634,17.88195988042986,3.7494629559798542,4.407411730494305,-1.8674682214817475,0.0536658654321037,5.531866919378067,1.1740166757940786,-0.4597944257841391,1.7083562464518318,1.720166615511476,2.28771683614276,-5.928623619450812,95.96508526054261,22.360707963425234,17.493473737090206
2023-09-08,0.0922531226867695,130.93748766925262,-2.843441678108272,2.8368499478629725,28.08390411135801,16.849423817221567,1.0775505731779742,2.3690638069489083,9.913860042146489,8.900014934368409,-3.553219616769505,-0.1326890195832615,2.176723032001041,0.371772211958614,1.987816738649708,18.78843316583419,3.752339636973314,4.351550387127171,-1.92612012980534,-0.0167309722476415,5.751005926313632,0.7603676722675498,-0.1793995418617828,2.129275105996808,1.839032444567283,2.100565415504036,-5.232449416629028,-31.434875387423975,24.27122240829387,11.1862836937653
2023-09-11,1.825613882089816,133.32790062100213,-0.1085477649823195,4.059658872053854,31.8394656590274,17.86492886694711,1.0073834130598875,2.302800081886235,9.702266548223273,8.78809451609714,-1.0858625498196683,0.3952861437192665,2.611467369092119,0.492287589087052,1.3953194878098132,20.577394557913337,3.898630787170646,4.454464813123185,-0.7839637667988689,0.0442361622392649,6.498987434331283,0.971221020593336,-0.0598639379409888,2.126646936480859,2.0755239123623257,2.4345104585690995,-1.492953436365148,91.02649641252212,28.77646407724508,14.626208987750976
2023-09-12,1.8452960191529533,135.7881950635817,1.6262731817449811,7.393934399391014,34.89226472789119,22.688737080585355,1.1022797018266366,2.276858489268603,9.495967264663776,8.687926278662724,0.5814685910607982,1.8650018320010504,2.989881304488543,1.053423374115641,1.194589406385628,21.870892347803853,4.022118721154712,4.514965015993704,0.5365366725587282,0.1941550982998405,7.058920176404542,2.027051058450458,0.0277764969734491,2.8509598206031863,2.2684213046739714,3.2866889869104328,0.8747716154136894,424.63452536930873,32.245772066266156,30.941206626388535
2023-09-13,-0.3390425561502153,135.3278152960879,1.208584655013171,5.7488654166410464,32.488734019665095,21.84060447713161,1.1721618396561562,2.2607447384575723,9.48565950454046,8.771988693814771,0.1904621792752868,1.151426323067646,2.7399410305897693,0.9468683562123064,1.1915090451042225,23.002209422486803,4.085497296706095,4.514339802277588,0.1873695372784289,0.1131665638628598,6.361562813821615,1.839896613683091,-0.3545722700250184,2.525462731454961,2.078767155747227,2.6750408426396426,0.29136862427173416,260.30810015967296,30.051690804039897,28.08056453112567
