,ITAU ACOES PETROBRAS - FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-10-04,-2.8882734068721327,213.89566995327223,-3.622091709480335,10.079130793572826,55.0352767087927,29.510614191172813,1.439920722440373,5.7742356617044255,11.719551571924535,13.577547461964508,-3.1874518939930843,1.2085641604188115,4.145495398809123,1.1803064964816474,2.0976560556928594,15.347411916176448,7.839491747067209,3.71925976343716,-2.1880031387826726,0.4547043053684295,6.197257256593789,4.30883253522321,-0.3993052481386088,3.851475836143524,2.756582507547161,2.8486049449400515,-13.380100434626383,697.8534274548169,34.282143516537005,1602.5667475644614
2023-10-05,-0.3773950844876417,213.0884382089367,-3.276823888489206,10.473460877517889,50.45448741768621,25.32614928750144,1.7181308002861169,5.751903033067405,11.6073756695168,13.695916929736873,-2.4693322537237465,1.282441670207544,3.791235192681373,0.8648696242576018,2.115449522543976,13.963206962889805,7.896117571191043,3.721451760805066,-2.0055481145022243,0.528279796482525,5.573155507904594,3.182946680550919,-0.3620219200129806,3.933027481603304,2.5842794509654103,2.5874155732352624,-8.899895484732328,737.6480132598801,32.11643325537591,1184.5182528884857
2023-10-06,2.3877568105131086,218.17647190468665,-0.3327630599784249,13.435649157892948,47.57874985445705,28.973746984014166,1.708711623095945,5.582169583916769,11.222355074077388,13.456272212900693,-0.7589347287855243,1.8527355546615727,3.665388100251541,1.1516384179471209,2.443224075286672,13.678671238462549,8.035060464233462,3.795014422072803,-0.5307743179858916,0.7560883568275194,5.1193499947414445,4.083452213672107,0.5125864149961652,4.743977501480826,2.675202169679215,2.886849034398542,-2.7203347815295054,1034.2284060272998,31.208629088331822,1549.6760042730757
2023-10-09,3.9064113080837126,226.69934227474937,2.5160507839215622,16.28629889605445,53.238584809300896,35.24298426368141,1.7024689749251958,5.397059191404995,10.76371394243078,13.053924771335568,0.912667205018028,2.445137036841749,4.347742330866585,1.6676959137960647,2.785310969927334,13.654951770060302,8.03455816204066,3.863648093826154,0.5578506736773533,0.9664295810891216,5.824571034402617,5.634565175577065,1.4440041179527603,5.743287824484379,3.064788986473084,3.3122263020273484,3.259423599365701,1319.6549318931538,36.27080041611593,2176.9977000157555
2023-10-10,0.9816800080014508,228.9248043961313,4.79725379551606,19.778209477342475,52.95321288602918,37.91206512502925,1.8221375225839789,5.405585736694637,10.627739739060411,13.035767534165917,2.1056396035727203,3.087930912020996,4.376868165520878,1.875074661743743,2.951441095831207,13.988201300322284,8.181775063495918,3.955737185411958,1.2999632403736554,1.1932967602871556,5.685345218407798,6.17913583587851,1.8901730934666583,5.912147136385315,2.948288307765969,3.4349119160469628,8.04848883626328,1669.207529391916,36.623876849360286,2444.3037399696223
2023-10-11,-0.3283486369828448,228.17313292118104,1.670909037492783,19.353369556788795,50.20529033564215,33.295472681141675,1.875693779542135,5.428197116720464,10.630490276714948,13.183249873025844,0.379696551436352,2.997468642056623,4.117592399634928,1.504213645757443,2.933520052700652,13.83707180776975,8.169345071411708,3.964695683326391,0.2427781119093106,1.175888285203189,5.358082635164096,5.00175194727626,1.2220439584284213,5.742268160336393,2.77989862305199,2.926120232881356,1.4939901873593693,1627.0850640271767,38.98374817360095,1983.0424354435556
2023-10-13,3.0071548708807683,235.0346524018616,6.187199668294905,23.93644615920549,54.102677527823175,40.0408113229114,2.166134418689329,5.343969433260088,10.33282253914157,12.922445000986194,2.414558995551836,3.903005554820716,4.613758305760356,2.056866347912104,3.207087900600912,13.199722511359946,7.959596571289124,3.8760760939742434,1.630843777384702,1.5801500648862743,5.989392224208062,6.857384016942913,2.849523594915657,6.811995948553201,3.15902323689674,3.663541805732484,10.971660948496996,2085.7542382806237,44.72424168642808,2657.9742255273495
2023-10-16,0.9465833507393828,237.2594512899658,5.963937070339911,24.46737777544572,51.66604170082248,42.28927733837525,2.511093194589394,5.362439928546169,10.257551350622244,12.9304145130536,1.994657539454576,3.989245436298951,4.410432954176574,2.22979606424408,2.8879479121533635,13.19877889301058,8.079912614276418,3.924760755090893,1.7343702605515772,1.6207627376581228,5.599100468736218,7.346228009657044,2.454481298167412,6.45499606465587,2.995385306704619,3.6634606256395297,10.507038608441253,2139.2089012380075,44.666502726114565,2883.2187390251447
2023-10-17,2.1678477698037657,242.402875013404,8.264893070601117,26.26577279259257,60.0546761022417,42.18427457512618,2.987722269252776,5.381691065134744,10.106342260199677,12.7993761430178,2.4471823374550867,4.309816121988759,5.3068269326980895,2.244731562377016,2.620195270998365,12.624338095601734,7.996181859110265,3.885872974854205,2.790441326058399,1.8372526734024417,6.707277328414868,7.393747503556886,3.122998445999408,6.7069811819597565,3.5141914642994974,3.9174213645974367,15.337539979111028,2319.4098916080575,56.26343769763856,2873.116360696745
2023-10-18,2.2396040749171897,247.8317396799206,10.554995461750329,26.93307002691431,63.14573158533483,40.178075688422666,3.576086257164928,5.469909325992177,9.950857661857174,12.677726461531863,2.685443535004129,4.36296280027488,5.700754544732638,2.1083388762005946,1.0886140236886512,11.420583541342893,7.797610496260429,3.77810946005127,8.82165534427038,2.089648994185662,7.2749718733739215,7.0746874444240975,3.9497737133356514,6.916810279981524,3.935046326965558,4.133771986966236,20.145273365737296,2386.501091018051,62.442371781250465,2672.8943560684625
2023-10-19,-0.6957758211549203,246.1073863580801,11.305888300951263,23.669659605416594,59.55266796325694,35.57343548123045,4.025327331134949,5.688501535168062,10.067645641206283,12.915198743756374,2.5727211325339097,3.622257108361952,5.278102491866978,1.7133520353352265,0.5815687280463151,11.05851211585268,7.732847923379799,3.7976846507672377,17.807086575935127,1.863290007355714,6.871732907797769,5.826782392240866,3.3427849621669234,6.088650765546627,3.709446834692708,3.7941157511809664,21.724163867745418,2060.5215121690394,71.95571096704147,2212.8282054373944
2023-10-20,-1.049112081479986,243.52544403438287,9.37461052844773,20.363302774529952,58.71631126851782,29.73699275216837,4.284973580951172,5.8998908800516165,10.209102995643786,13.18762864514462,1.9661187539465657,2.9326767475559623,5.12341200506251,1.2356897760128074,0.3338415239830075,10.60161001509674,7.539667129399105,3.7672812549446246,25.23582691918964,1.6320608636241156,6.93736738653204,4.325617543227038,2.876864053192869,5.505221881214573,3.739818606362123,3.424796022490709,17.672868604043423,1730.247279704486,379.4930509871265,1629.5817886658838
2023-10-23,-5.782579617908301,229.44339134323,2.419769225832931,13.866597944814608,51.70118084704608,35.64088709822393,4.511325107053006,6.278047276618571,10.779719803077512,14.083647461969818,0.3258301231185467,1.7217746013264208,4.201782896153881,1.576558254137555,0.3668608414869953,10.351306105648522,7.467944314236521,3.749100510252923,4.006766187148318,1.0442529895729655,6.065128553189133,5.9224047458343625,1.2487743679244592,4.341911303021683,3.198211387753988,4.403813917561124,3.0835039718613833,1080.938234680836,328.6230652627598,2220.369065453194
2023-10-24,1.4682053467659495,232.8120914827324,6.739117203413865,21.9436365445549,58.12980503864801,39.72435189849166,4.437119306652131,6.217639636586474,10.563777933179184,13.982892227528652,1.3047369684111318,3.038136061812829,4.896581369694933,1.8802357415965856,0.4254316434963979,10.09133764985102,7.718934018034992,3.825846334337629,13.607999501543478,1.8719059707162864,6.701235960864919,6.871978495614164,1.7350565898958492,5.232396888422638,3.711432945951948,4.559557511460258,12.144320729033694,1889.003519927018,375.29190766753845,2629.1133737092464
2023-10-25,0.2672928823185039,233.43438163244247,3.362026917481186,20.38018624501786,55.177367100762034,42.6902410373457,4.299405487357221,6.12671214369314,10.44313592467114,14.04841489093557,0.5610504321586701,2.828629551910838,4.6707897168035375,2.0828685119201285,0.3337543329062558,8.8428836655348,7.644277562595508,3.710851119967435,7.227421695779618,1.9597904576361205,6.380942016916216,7.885253294391485,1.1335498257883154,4.983427714421203,3.720251202785503,5.019390368107008,5.060104219485455,1733.0199025701418,353.8980804740296,2926.100101871955
2023-10-26,-0.7137555092777359,231.7682308729926,3.1244651745270944,13.949307890076248,60.53024424093709,41.24775256834688,4.314042305837186,6.103630949679531,10.430707646999462,14.244960280611837,0.5040797956039113,1.7863030644983566,5.189897208732181,1.953146235925052,0.1775950286866603,8.73058566288654,7.950051660263768,3.8120274958173503,12.244833539737352,1.248820536327547,6.809301727288128,7.29860699680325,0.9506966498768076,3.7298501671229873,3.859012053015937,4.535562253302879,4.5617643236044545,1090.293466997956,5413.430050226392,2782.2490552978884
2023-10-27,-0.6942118631949157,230.1592683191553,1.4291061679064525,15.419766891517057,60.20582785149253,42.42591473581141,4.308812684709016,6.144267019976122,10.353280812649864,14.434330988606508,0.1112284502023459,2.0143993585656315,5.197735522652675,2.009419806646109,0.2839394397688166,8.033805662357732,8.0044054136641,3.701658946889351,1.687904144357715,1.540615750999322,6.722999732627836,7.83557615662171,1.0193163670241177,4.109866676387736,3.997733199550535,5.079823396014512,1.005362436944124,1237.7007543895863,5381.361545590855,2900.4630584191627
2023-10-30,-0.7735151167379439,228.3789515861332,2.5109879619698963,15.287054716205784,56.91184519636497,52.02424713272954,4.332794315530014,6.140735692805483,10.257577290655998,14.629348093426358,0.3603088994093799,1.994534486913356,4.925467542811907,2.639006226306209,0.0621572035755663,6.5101249558651055,8.142468550680002,3.6347851689138406,25.116064774341226,1.8813631377821585,6.204919760947834,10.621519267640704,1.1368756468389445,4.131990442663782,3.864306880689101,6.278675859438581,3.274856059548652,1224.7909114320312,5052.336401301061,3860.694070535303
2023-10-31,-0.8295600898868383,226.48441095007263,2.8271970096166235,12.843680178715584,49.952989513824406,50.27134393226247,4.316894803600467,6.110239855380775,10.162140233975414,14.818404720773204,0.4348851394935023,1.605198556517089,4.287309406160492,2.487313296144451,-0.0450135262329126,6.089177469729182,8.414593636440296,3.649544071200096,-41.70642817735744,1.6107509174415024,5.17769975524045,10.099347855664805,0.7339806695803603,3.5411933994261733,3.5475309389977068,6.169904206785054,3.9381766006483714,980.8148195830407,4356.823941184477,3685.8015089628893
2023-11-01,1.1084438980911937,228.99486358337649,7.059139454951486,18.73907372899516,49.40175120318244,51.533462763504,4.138457141106517,5.9926007485648425,9.915774850271116,14.728179776908574,1.4762254714431953,2.6207907316012737,4.33861525713757,2.5885148024802582,0.2882398761422564,5.951925054075586,8.58294255493428,3.749231706909405,21.195179258133862,2.6387013205536483,5.012352322805064,10.168513003840188,1.3890332560938154,4.162197086821755,3.473737680141888,6.202179175220852,12.815640334319134,1570.5352500025595,4302.073205172727,3812.4111366118227
2023-11-03,0.7962834396193941,230.81831175967,8.320429629949622,18.948546939130424,49.55138706520264,61.16595782983059,3.7124993801558657,5.806199525806032,9.719451938697954,14.687678493196652,1.9858233647981351,2.741630752853516,4.4422233685688886,3.251881202341328,0.6600238331099272,5.561840520614996,9.038368688155847,3.9247656073117967,11.169851210030838,2.862084074174991,4.77696562526215,12.16953835639968,0.9702851252881436,3.6941964702942967,3.3566832843392262,6.894308710819575,15.465222056669063,1591.8455177153319,4317.597653176624,4776.2585598059195
2023-11-06,-0.2506444572090704,230.2397784550208,5.529150987281601,18.721094500770867,48.93156549490945,66.42965202322509,3.192809063209733,5.678979641190744,9.622250089663096,14.786878151767407,1.4353728136556183,2.763635911651853,4.423265128965745,3.5864404979556794,0.5159338766572644,5.231414890917219,9.0173620559176,3.907650176798692,8.882671861396148,3.0000740536147323,4.719979415250754,13.571393610592049,0.4608747580901994,3.5804256787029005,3.3215930233686786,7.40885043670613,13.844061757269692,1569.4632077934496,4256.176328379429,5303.225864183466
2023-11-07,-2.1149962856691795,225.37021569256413,-0.5862948559305469,14.98505297101412,42.68408236972323,62.91463718238845,2.993925187971456,5.618240657722645,9.679313601780024,15.146152082518933,-0.5112995448293154,2.1291753928391306,3.7523206375468976,3.269690022016873,-0.0914597122995846,4.919520383261799,9.10663223012486,3.943333834736581,16.737343113966702,2.431582517712846,3.988289772491405,12.55871919843947,-0.9938046950094584,2.659660135990281,2.8066123467165336,6.564567698960371,-1.6874710489884195,1196.221975947139,3631.988818524758,4952.3222336162235
2023-11-08,-2.261668616710056,220.27308825283365,-3.779282968536157,12.418962527516053,35.15022119499698,62.25079685555222,3.273243269640217,5.570169721013992,9.750480339929284,15.522291301541747,-1.4426055175598782,1.687517413331733,2.9528427049475154,3.148076484329116,-0.5184336050748751,4.697648448578072,8.98778253842607,3.9100476020110793,9.10820354790993,2.0009497309807167,3.203419154657954,12.49738243702116,-1.2119137023055682,2.2091869240551216,2.1866547108813728,6.495303968893649,-3.008625810641205,939.9758399424273,2879.1634741494354,4886.536022928996
2023-11-09,2.022241767635036,224.72754264634204,-1.510077120266924,14.63182285388264,40.42320881176067,67.59719678901216,3.2883595770767395,5.276651358859243,9.450884037025247,15.244642925140033,-0.7453598152709017,2.2014430917253143,3.604978080368504,3.556510856552727,-0.6773047623290238,4.311763519241431,8.990286090915598,3.89660764027896,3.618771376250204,2.694082741218452,3.789671368523801,13.914087091316375,-0.6163784019088187,2.602977174718456,2.712325846553856,6.728780183886632,-1.426478418555803,1161.6247681403672,3407.0229793580606,5421.7738067530245
2023-11-10,-0.3084894851831943,224.0342818069675,-4.680318617905623,13.775687673439194,37.20093028357562,61.59144566606248,3.3823984527620263,5.094566745908844,9.34275814942898,15.315004797486155,-1.6613863885559708,2.1127883617155723,3.3024036276662803,3.1484132830378586,-0.981924421509793,3.891526196934628,9.198990891977408,3.992467173947076,5.722915763161475,2.7659434329950106,3.3540155401165648,12.077235061277705,-1.4705830529049202,1.9894460755856511,2.246725197805606,5.5236636743291765,-2.17540592598966,1076.3741328739382,3085.3558405082963,4821.796453419393
2023-11-13,2.141406342294294,228.83176612649527,-3.5520967100149687,16.440709241022518,40.928339640904085,60.614962870457575,3.318383499707658,4.805639033302126,9.046288483246558,15.036446393977569,-1.3529078358750724,2.795131199657105,3.823288928993645,3.1421958204151004,-1.0994037781339672,3.4326376417072177,9.160071098572748,3.9691307583302113,4.083547035660609,3.9131399810648815,3.775797614918981,11.903729529164904,-1.0594375012068613,2.4098441296848274,2.723392806112644,5.662293061749331,-1.5026936150830081,1343.239159627278,3458.6574606479276,4724.745901305202
2023-11-14,1.0963036938004933,231.34045723112905,-4.563649577862164,14.577731188533376,41.847951596170894,64.19819490267743,3.2412994023643984,4.561157306120522,8.845319564648504,14.927238215524564,-1.696615293074634,2.537303876886568,4.0147552443597005,3.405631187136166,-1.1481566399110303,2.8187709290966434,9.200181539961696,4.119630920869775,4.789623596925975,4.1057050775027015,3.8599013460725575,12.340102543425946,-1.518099130926876,1.476263294347547,2.654158201791218,5.830021118810821,-1.4438834390800217,1157.3042115909097,3551.179311021004,5083.666800460128
2023-11-16,-1.9314156715258712,226.8723113855874,-8.457120270955883,13.161504436350569,38.50407462896039,62.27157593986629,3.1487900136445672,4.504665265786015,8.894411243502217,15.259398646457017,-2.982392299195108,2.255538027476212,3.6172739841976,3.2056325953159206,-1.3605304519815191,2.153363357220572,8.927841908293235,4.184925687449806,6.902401247100921,4.718406568014636,3.603728955593245,11.688624682798253,-2.1246431931325573,0.84042458906201,2.3132123253726373,5.162899476500195,-1.7296144854752828,1016.0443808031595,3217.352239587518,4891.602568600225
2023-11-17,4.025244573829423,236.0044767891572,-4.105081817505237,17.084582882692736,46.11953418851555,71.96013791173941,2.583034623314948,4.2065118718437935,8.466249936528095,14.72707845494857,-1.9500733288312928,3.348891195376277,4.700379531796866,3.979782152059685,-1.2943244339769926,1.68762447157718,8.511737358201211,4.178829021914207,3.8916880452430695,8.347325372509104,4.675260318551815,14.025595131944195,-1.5475394149592947,1.557599396404022,2.953928613032025,6.041391738961876,-0.8147307617878489,1408.7150570863462,3979.4587912733177,5861.056398698703
2023-11-20,-0.3176051487157605,235.25491441967512,-3.396166526870209,17.8412416736416,42.820767181099335,72.02958781342129,2.1338368748295524,4.089051542807801,8.379384775910507,14.82342411519036,-2.027526100787283,3.631022352018502,4.356098632920983,3.959003631459073,-1.1051681228220975,1.399922694075588,8.213079175667836,4.242738468575641,3.914707517523757,10.605898178038386,4.444304722545743,13.832101680874644,-1.6784905432081367,1.3198640897390577,2.5524086216284365,5.79382958005538,-0.6210614517903713,1484.7437550490865,3650.1426567062663,5868.598990269663
2023-11-21,-0.9495520255893952,233.02104661450448,1.559275797977808,15.112131133225656,40.00911035948101,69.66848602929714,1.7000641043436917,3.926247296382273,8.350851177008737,15.006111697235015,0.3710530740848813,3.087415069885273,4.03496295137164,3.753861423536672,-0.8502578473133221,1.1170804065697124,7.7316951963004765,4.201393725798216,-0.7419090738784215,10.851461541761864,4.358083739225951,13.407661241468327,-1.1749879128795222,1.1560824230972602,2.232113546054495,5.635244982893329,0.08654655748897613,1212.195507094694,3369.537511164851,5633.0863817532945
2023-11-22,0.1000064413249957,233.2540826707619,0.1898488971146445,9.450413075285407,41.14427654481667,69.76916995357634,1.737850008531446,3.75101869867854,8.239916698009017,15.03152978828707,-0.4239901435040893,1.7232291986051114,4.227730406070674,3.7546094057372175,-0.6735165313115259,0.83374158390002,7.478365286434946,4.211097678355547,1.0940062199676277,7.752839813795035,4.658256856060735,13.402093096962052,-1.3336186903696636,0.4395524375445639,2.4345321812577487,5.498322433893784,-0.09635709537078042,646.3864946076608,3483.6146367662186,5643.752312572181
2023-11-23,0.4204675331557883,234.2348403581528,0.3429052396277386,10.174077200416203,39.53050722521723,64.79520401529687,1.7609394420257822,3.707112097993885,8.090598489020635,15.009743075333068,-0.3305016261509877,1.9398271987435,4.106986877215888,3.4290748347919915,-0.610537456269135,0.5936770296185528,7.037937822041921,4.219106855690477,0.953247574193682,12.112910754017298,4.721266749354427,12.199153521532402,-1.4895207944201854,0.3070478903661685,2.3390252603836235,4.912191135379096,-0.07210418003939151,719.1156876479614,3322.7981823230434,5146.953225631797
2023-11-24,-0.2746130060445995,233.5916010218415,0.7867213474344131,10.690700760153518,39.99166617548921,67.67599966883098,1.7690783287621228,3.673315837411901,8.007061426554529,15.097378627151064,-0.0770998591288347,2.099304403709912,4.208128732649702,3.600380172353643,-0.5197775087789576,0.2936437203731374,6.467617071961494,4.123203735997467,0.2624116812130826,26.26110343479222,5.20976193832643,13.183026147642137,-1.1267914567112765,0.3442922580659843,2.425870569259409,5.578481509593694,-0.016462126818363575,771.1408113696164,3369.474525317523,5435.630266371035
2023-11-27,-0.623590634408322,232.1349456751049,0.8583957406442438,8.96351795098081,40.374070169937895,63.03200548038751,1.784720104067744,3.618542457499959,7.928496575262719,15.227915946610596,-0.0352659089958587,1.6547692681629766,4.298766242537994,3.2649433506487404,-0.4457844139400343,0.017333021409105,6.162329371527297,4.110012721137273,0.1411888231283004,345.4592660382026,5.530823066565536,12.09686837669124,-1.367095367445312,0.2302499573018555,2.3300503332591447,4.785957103607532,-0.0073405544303560295,598.7852854213866,3408.2753431817473,4971.828291412418
2023-11-28,0.8715633732528039,234.15814883812936,2.530529723452437,9.542744511857434,43.26036802695435,58.38142024918,1.8197312509144328,3.5383947430317164,7.719585099721343,15.140997497592576,0.8852822051224202,1.8569739427566363,4.789720522531521,2.9769288195151287,-0.3524450099653935,-0.2065946272806898,5.919395510739628,4.124564509732385,-4.570856868417262,-31.80482921305436,6.246356593419093,10.928104458163586,-1.386031077801862,0.3735428148165325,2.50669477601535,4.221610991139918,0.18217307219274811,657.0706836996961,3697.4655177563855,4507.367180678978
2023-11-29,-1.240993516801836,231.25226139198497,2.1051561217444648,8.27151949560423,37.66479032750919,51.73823429070589,1.8401831930551515,3.520011380426917,7.634350433670201,15.376000543245675,0.6452529043685142,1.506560218628453,4.110982505202119,2.499769660459944,-0.316815389465804,-0.3749826190813088,5.453764042685527,4.051672188564337,-3.747872071148631,-14.142279788495282,5.754682605583731,9.4865669946612,-1.3822632171772482,0.126136570250516,2.269218087827793,3.812511903459186,0.1307965733650846,530.3109114870618,3138.4681071400405,3843.645965722115
2023-11-30,0.8745680338113848,233.2747197475852,1.868974743466435,12.037966027645004,37.299208730152245,58.38527285172926,1.81213350227634,3.428827406774298,7.425877588465012,15.297095124986438,0.5258903916430658,2.646147425016885,4.177917344084003,2.947583926476944,-0.2357295115635034,-0.474937808958927,4.864824313970029,4.071447142304732,-4.042699579279872,-19.103938751795155,6.3773531724056,11.07455657318812,-1.3948441485226393,0.2692279388729274,2.3536277827609617,4.529019795865891,0.10270213992882375,907.318281326313,3102.470277189266,4508.947171219885
2023-12-01,-1.2460110165438465,230.36809104071853,-0.1950541599230723,7.32976958200835,34.78423925230601,54.602860268536254,1.8295194716377083,3.3102930633459646,7.371230054540224,15.52900626551,-0.6063143515004596,1.3197059361843528,3.868463755098097,2.660378365599759,-0.1359835761034257,-0.5869529998990756,4.276159420640481,4.058283948189868,8.157337406392388,-7.442867498690223,6.6684455586100695,10.17992649983324,-1.479959741506404,-0.1802243590017502,2.070197068958078,3.912861525918807,-0.1171293275292426,24.765215604072885,2851.5336296478627,4131.303230802591
2023-12-04,-1.8403543888318552,226.1285017667825,-1.7856500365949852,6.7190719141901365,29.793275560213463,53.60142859649465,1.9114413640305723,3.292810380589237,7.344160954420015,15.850850137118366,-1.4124732463580876,1.1423502159062398,3.203902454950384,2.54355906158458,0.2084602739673221,-0.6204195180507256,3.75568361755486,3.91034831765468,-12.951435481172874,-6.062901858765955,6.265164403474498,10.310481375292923,-1.7765967343190947,-0.1180716479309646,1.8956563540318747,4.0394434702333575,-0.2793291551445416,17.676320808713864,2352.997531141704,4031.7573500086587
2023-12-05,-0.6951694946242148,224.5565254038491,-0.3610460620160306,1.639418615732758,25.175280947006605,52.755288948565614,2.005658446777332,3.195102978485981,7.24546018894876,15.985122626724902,-0.6358290047567693,-0.4114057903768857,2.610956739326157,2.469634254500967,0.5104285490918263,-0.7172938909350187,3.4131468233807856,3.8654987160490606,-2.498402208037583,1.832559684129038,5.542563531186427,10.212758896401416,-1.641173271059203,-0.7745705938227573,1.5181464587070377,3.683717604890282,-0.1304272558464047,-1.5493815335360877,1891.758310985514,3947.7406401358294
2023-12-06,-2.22297179395351,219.56469718263943,-0.3215967396712146,-1.0677202884610542,17.003418270816827,51.38470746838914,2.2662223763600786,3.278578287703028,7.282829276827425,16.36020911451791,-0.5453156339125592,-1.225530020182024,1.4762562928872929,2.329603300832943,0.8513543122636403,-0.8103470859210132,3.1856819481579883,3.7503621391907904,-1.4515771799707855,4.958364366215149,3.3748888699190087,10.162431184238027,-1.6816904938254686,-1.0514223672014245,0.9479364580420258,3.746796979878664,-0.12537141191075238,-2.7625737477128216,1075.1322549940298,3811.279715549813
2023-12-07,0.2879321124021894,220.1968944533269,-2.0160627129470754,-0.0502177385442468,15.925653241867408,54.78295547981213,2.263156347537957,3.2813115447611847,7.188763141946618,16.32162331515353,-1.2947724394804934,-0.9133137761396468,1.3464290241297348,2.543681855947735,1.1577322233878136,-0.9189144407688948,3.1070046415121344,3.7437752142650647,-2.531045094739416,3.261312375425125,3.115270319390409,11.089612679782569,-2.446425508235898,-0.9950254464710098,0.8235403700549399,3.9357579203329167,-0.2940661261591828,-1.6028261052110884,967.915934191099,4151.701708636956
2023-12-08,3.1820309278818293,227.20362773706708,1.4146700694808638,3.7910165180202937,19.569639248567448,59.99753503617416,2.1499269878316216,3.1515926459206645,6.921832192346401,15.834929225844066,0.2327801456668121,0.2690682819752395,1.9256096512900127,2.9515489195271107,1.2906844897773302,-0.9805632691407146,3.0566141591556266,3.789663699342513,0.3877479905928019,-0.8648025531965773,4.360624593152489,12.332906546677757,-1.1943452448853598,-0.513159223751544,1.016862077692707,4.161254110015273,0.05044734790563708,0.4302833437614489,1332.874687419214,4673.756824732832
2023-12-11,-0.2835177710349468,226.5594650759964,-0.9930007048247196,2.4527967053389563,14.758352183789528,63.46315699955147,2.10093128402446,3.1195662515069738,6.891884519753577,15.89328594849322,-0.907792878047754,-0.1559831985201747,1.236680767828133,3.159142902429683,1.7874910557849029,-1.0245549415120645,3.038012642026965,3.774371004624232,-1.066976223871316,0.4749378507584112,2.805472538779524,13.302656638404969,-2.051539128352229,-0.5185205164146783,0.7588454062900746,4.55045600793896,-0.1908407675899873,-0.234601606307072,852.3061039671677,5020.916150046777
2023-12-12,-1.435380852214985,223.3074738954149,-3.472364251311443,2.225750844187888,14.61052720946694,63.06583176075472,2.229983553754117,3.1517601712265253,6.967348381817999,16.122838176609733,-1.9670880513926536,-0.225277178519439,1.2028732512026257,3.089890668808429,4.069994617627781,-1.05193870763869,3.0378707052101666,3.747676292283403,-1.07778373573098,0.6749629361368898,2.7587866020515723,13.292985666662656,-1.904222016732496,-0.4672633782768404,0.7816239496571182,4.313372128511992,-0.44327742836965006,-0.3289760611305221,838.0837000298768,4981.780723661472
2023-12-13,1.2426970640039503,226.08250931721457,-0.3481262493202642,0.7393550041617257,15.403591829117468,80.75905299127233,2.2214830344092986,3.066371514953277,6.851071059432842,15.923897980567316,-0.5682402169397313,-0.7151088677606309,1.3398638227475002,4.2399793825399295,3.106958106775127,-1.1264658289288598,2.994930360158137,3.9813539478023854,-0.4062932160713671,1.946609835716704,3.065013591541995,16.958301123802983,-1.2571319901799314,-0.7370550891853396,0.5692136088301681,5.539313301036479,-0.12848818511132526,-0.9267247558815711,917.9502259606453,6751.699912727464
2023-12-14,2.1756137773892625,231.00119153818724,-2.119995908145341,4.364907041619023,15.31096832266991,80.65190429331426,2.164465881992765,2.997323234769257,6.692859915540988,15.56392104907513,-1.4009998324114226,0.4798326338921747,1.358815601316994,4.331673770706795,1.8222900226501428,-1.1498955883529434,2.857646381958308,4.1142671372772535,-1.6640690012241215,-1.250733994401679,3.1824660070200794,16.38635176767982,-2.071132149523124,-0.5439828279689888,0.5354895462004757,5.387618540120391,-0.31400143432163063,0.5806641759549983,909.4362470666233,6741.782857763012
