,BB ACOES PETROBRAS FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-08-28,0.960271397941126,209.7058873488321,7.261699336689374,27.191502703790647,46.52455198895622,23.237121259985745,3.0630851485268096,4.306394426077906,12.173862461404354,10.721342587017542,2.047880808443798,5.579113786983677,3.2861769750224297,0.9029262671323828,-0.4360367754189077,11.682411797892447,4.983217263874429,3.745746841012644,-14.386018895472429,2.056584285023685,8.028039798259329,2.58441967693847,2.3616281865278177,2.682821656957473,2.21689170993144,1.399569003910527,13.790753757015148,2402.58645147209,11.981282703391562,968.0581840743192
2023-08-29,0.2861757075395044,210.30601465570464,8.138063210848943,26.26601711317716,51.02224178882467,30.054274162390804,3.3238448264783704,4.090555478786463,12.217212581981112,10.798334498856557,2.1514133475367068,5.647688703982908,3.642812936200636,1.5279876351896315,-0.5428580129912617,14.05495478545063,5.154712435683376,3.8353394211787233,-13.172807536584164,1.6437038982489336,8.633851178558286,4.302023832306229,2.228963804630254,2.689623315639697,2.350432217814352,1.8395958900176776,15.721314565025946,2310.2183970557703,13.445345581742396,1649.9721594894445
2023-08-30,0.1325158225077949,210.584703400809,6.924959440209827,25.533797945708525,45.68813260949264,27.352883125445576,3.527860612913188,3.8888821797691135,12.258485683809312,10.896193246251547,1.6836343425530504,5.7527507349901965,3.195563918476508,1.2665264889349948,-0.5324237341775733,15.408396420297096,5.139926104711751,3.788122575322834,-11.155827402803046,1.4519207065887316,7.62127193043346,3.64304932074593,2.113631208014806,2.766208109153515,2.107316651701263,1.5776447054653442,13.395296224246664,2237.1769817957043,12.116616204170136,1380.0317374932174
2023-08-31,-2.313715219893142,205.71237306745763,8.308183392193861,20.29424370817801,40.45346316443026,22.387725777784663,3.668583155742957,3.701186928988054,12.596063495214,11.245501352690546,1.996097927932048,4.629331317885559,2.694490129339776,0.7858384017158512,-0.4782787205033898,17.016369039401926,5.017754265540177,3.7014735548500406,-15.310844747425952,1.0069140204963067,6.763975866549826,2.387467228534557,2.622461097543117,2.583816507006296,1.9551064961417,1.2763142272464223,20.60030947843259,1713.4020563713073,11.0676761346543,883.714680949178
2023-09-01,2.722314430001438,211.31251068377145,10.58885692545675,20.09761785078452,48.89633107065272,27.3049514082081,3.6028341578135183,3.4558880863577057,12.341737636433582,11.055828585606609,2.6655472742370105,4.9015475139063005,3.434257114654224,1.2442630672913089,-0.3236039834954512,19.36328623385127,5.25045483877398,3.84951917948383,-29.676781679737303,0.874810166696373,8.072576869362232,3.5735266005918067,2.668558651001567,2.4464698174225714,2.344748242812802,1.581260619646445,27.016195735403137,1693.9199658025013,14.116095794931201,1375.6359187373812
2023-09-04,-1.180995731823864,208.81691895178625,9.302667051503576,13.459985710049018,45.036978257137726,25.9328655048738,3.574476602737934,3.393989216443734,12.531788301342884,11.286955017563466,2.326867908035497,3.035770528525869,3.074358593926408,1.0973960627523358,0.4252154008430452,21.28948365622422,5.269571312303715,3.858281768298697,19.560286100749035,0.4839653513344927,7.311260969472839,3.210304674611302,2.544179642669113,1.747036174690884,2.266554477005265,1.5355137098322205,70.36707544612281,1030.3372437414496,13.047670461597017,1238.6259996736867
2023-09-05,3.8868485198682015,216.9333162752981,12.478183920691071,16.302382386294138,52.19963071405348,35.499136599114486,3.584651035364729,3.427770015923344,12.15408901235508,10.992285874702665,3.2061284768693734,3.835605638980708,3.7593707787773294,1.997265902576246,1.5739054521118028,22.48951510637478,5.250070722424002,3.858316553480994,7.30212335734748,0.5846090473723826,8.703068871157997,5.690180539776254,3.432490409871863,2.233678158283833,2.6573393016218647,2.453393624262412,1149.285176412214,1314.7574002204567,15.602661449822149,2195.451776891414
2023-09-06,0.4348676394450912,217.87668906695444,12.81746576871165,16.849299069234497,54.2214870748816,37.28950730018983,3.7105496779637694,3.5949587237322493,12.185645499876506,11.07512580046933,3.1887818892202016,3.809861696517948,3.915709427268567,2.144163013675179,2.4476039972910115,22.797722655312523,5.20697012259433,3.792324157845102,4.834169916881338,0.6007747242647903,9.163764307801594,6.261826290361118,3.9225701609316648,2.397219313189021,2.767925521125278,2.543770713841328,1183.213361214272,1369.6295542110545,16.605605626894306,2374.6875113166047
2023-09-08,-0.6137882209370948,216.5393876132937,12.164866198738892,11.81008974287796,58.27072301488837,36.35574660008452,3.740859617922372,3.751156540071518,12.324998189074746,11.26637536481042,2.988493336828004,2.308325698659236,4.200126085145625,2.02506132475746,2.972742111567565,23.68866322952521,5.2421858963441865,3.769739917797746,3.760680752853752,0.3655289011981237,9.87499249681446,6.052168456970424,3.965965861386689,2.0423616983211867,3.024656334578017,2.564201201792069,1117.9534042169962,865.8891041140748,18.318155004016813,2281.51010214778
2023-09-11,-0.4704412604082275,215.5206969889255,11.222536369680313,13.031238845145367,60.38011743975248,36.35234834146307,3.649571032860731,3.916803507136293,12.413365171603514,11.43644378270611,2.805043146423406,2.522936092967728,4.340306075977981,1.9948237205531345,4.48458857108043,25.729104412446603,5.478275666189181,3.8911534610830674,2.2827521523663497,0.3840726353629446,9.834810725237356,5.862963145679837,3.3256982483854887,2.045579655039892,3.0281658530446003,2.662812790468859,1023.7204213111382,988.1844937216733,19.144806464480272,2281.3689336514562
2023-09-12,0.8328763948014517,217.3157180000578,12.076612869535689,13.276394686363124,65.41236325219941,41.50344698486597,3.510627349786338,4.033475232496593,12.331126468593624,11.46305565039145,3.1593443586776,2.5111857534317346,4.7774964977454015,2.439731200106527,5.63301556268366,27.233252588776388,5.683148883322675,3.962531123361448,1.968977466783829,0.3719278667741499,10.366069009706916,7.057805641938527,3.4655697579205773,1.9294142821736495,3.232413657884869,3.118580107962716,1109.128071296676,1012.8805540665197,20.969376355495616,2796.6774518817438
2023-09-13,-1.2718417931821602,214.5518058753792,7.938279282005817,9.352812483454462,63.91788831315078,38.08832987023795,3.2864825718504465,4.186814382553948,12.46916963595704,11.71812785035416,2.1156196551871704,1.4825180916245615,4.604901821738095,2.095355522818398,5.515819250811693,28.715671552398984,5.805957048612308,3.973916201110028,1.260546585969747,0.2161547243317593,9.889722140797408,6.178701982058186,1.9009417899973395,1.4961796698377157,3.1606411965412797,2.636167541453029,695.2947125436887,620.7028068410145,20.874522450278107,2455.364390833167
2023-09-14,2.611176877501276,220.1541330206585,11.40397057493736,11.872173708047578,67.17929126074709,42.0662008708719,3.2233946340422155,4.270203119302412,12.152901916183628,11.546075309556912,3.2321945033777024,2.0439763046929937,4.993257470516656,2.471272758348737,5.705782345715539,30.25795054224464,6.035944407963908,4.040235069092181,1.8259789433068303,0.2884595233868986,10.053533329660008,7.062336940895444,2.675674706233962,1.6891620528138906,3.1773490003246976,2.8771907851809777,1041.863841836843,872.8193992080239,22.861760587834137,2853.350137835096
2023-09-15,-0.9370028396674336,218.0912825426097,9.87804671130559,6.833014325623231,69.65369551791342,41.67716168653613,3.0843980013730263,4.456082176288903,12.25291252401773,11.7713254051689,2.8831281017488823,0.8282700208707974,5.154597794105368,2.391102756898096,6.093181222641857,30.689766632386643,6.142281264769693,3.993269433816404,1.4594534824751186,0.1202628655136754,10.282634927502947,7.0484722093355305,2.4298766212837086,1.1683662719143717,3.284009848618471,2.863031310257553,889.2714554736659,369.0839277156798,24.972428111313263,2814.6448628643952
2023-09-18,0.9932448974317998,220.25746307820776,11.909041902707315,9.457051187342415,67.73143193225044,41.10572361218394,2.902545409040346,4.5715996243223405,12.10161023177161,11.776505930431878,3.76349314367834,1.3817222184538216,5.060354316955993,2.3416960104357107,6.5278996694232685,31.415088780026192,6.275436116169922,3.963871978547321,1.6733881185866144,0.2010715557429042,9.758435022654629,6.957085673657712,2.9995734024243115,1.4425078847528068,3.19275250828499,2.816947517192938,1092.3709746138386,631.6680774801322,25.516307702367843,2757.6996954164815
2023-09-19,0.059622336296905,220.38878572356327,10.46422375362574,13.32597794473949,69.0283872143446,41.51641717044708,2.543160990142751,4.728411685703057,12.073311366242852,11.8894379270968,3.727208632798644,2.1545103966627326,5.179793035013709,2.354163169795892,7.586665276470043,30.263930035104345,6.391762140371103,3.937870004558522,1.249414762828075,0.3366189429043751,9.784039635865687,7.107821447926047,3.2641148139785603,2.174802675278636,3.2369089352227616,3.121146771612568,947.889159705681,1018.7412136548794,27.193871886879595,2798.9676877545703
2023-09-20,0.1454942816042859,220.7094388040882,5.289767343672044,11.392523679873278,72.8103253989934,41.88314266327891,2.2091818890772874,4.866752472220596,12.02167220847237,11.990758886371571,1.948429510664219,1.696359634393244,5.516791207597767,2.3650203435390784,4.572174241217066,29.1820941098424,6.723290809099578,3.989108815662,0.941441633676086,0.282905072315358,9.864374072673035,7.108953405683074,1.7076336588198908,1.771871098256284,3.2344583639188063,3.165418027273882,430.4435187103114,825.5762444458547,29.478405950698395,2835.838870074075
2023-09-21,-1.3761615837002084,217.672120295666,4.06080446014399,10.73291175064099,70.04161692958156,36.987961686348406,2.2151527016485004,5.040749477783435,12.109787831833795,12.263975930459855,1.3891805403935051,1.507666189549062,5.248323304220564,1.9135058002267296,2.2588799843697407,26.519036508569844,6.717074909174506,3.817848915316647,1.3622888548409495,0.2865778157206144,9.461868826291033,6.146704491796161,1.644767278661626,1.9830594528201877,3.285424532852106,2.9066298478152004,307.72470271301967,759.9767557641176,29.575844775699533,2346.7189076775935
2023-09-22,0.6922737059900541,219.179007149744,5.520986207508436,10.688752092673138,68.5930313158332,47.94187230027766,2.1729347143898523,5.119767142719773,11.948097149428618,12.289774045017076,2.088973698473618,1.4764782468644813,5.198420282454475,2.801115852736229,2.089180231297695,25.118562647838,6.926607025925661,3.797520161890961,2.172719901739237,0.3009417744644677,8.96704985945493,9.065147632264772,1.793258825179084,1.983009004120997,3.2423993251263297,4.052981133523359,453.9203466860684,755.9224815237264,28.903482799145998,3442.508090404358
2023-09-25,0.5937724669891509,220.4804317476193,5.137931287958756,10.427864893860162,66.7201622567572,50.37316766080231,2.0825314892182623,5.214079785693471,11.811392393715174,12.323233752663644,1.9965715908810744,1.4004301248279734,5.100338202753297,2.9911270108234915,2.295744250512075,24.599366486374628,7.129279696970574,3.791681999515173,1.811143905755616,0.2968350591136649,8.449955453280044,9.721373612818043,2.044662300747333,2.333302160766565,3.2225764937383934,4.095787345625461,415.7923208488438,730.195440514172,28.06603929000761,3686.035733828396
2023-09-26,-2.4401866850270792,215.1002976090237,2.279669918698166,13.049917195223394,60.84805284788865,45.69533556663982,2.036428322549336,5.408550880526205,12.017202940548206,12.716101206890576,0.6390779654783391,1.8355421974720267,4.524656938612536,2.531161529351341,1.619564634690091,22.10138913728256,7.0810132461653135,3.682765968354981,0.8035718003106005,0.4491854926726551,7.67880510562697,8.739764202990248,1.876713325894719,3.3232510377850377,3.007244104082996,3.629262352991233,130.14364692172964,992.7623368380334,25.571281839884218,3218.650617821958
2023-09-27,3.2852725802835936,222.16692870648137,5.500031635074538,14.8910663716214,64.717000374824,51.84042737729752,1.975806073437468,5.331785791297935,11.586482075259346,12.41848177824281,2.289482173989676,2.20796362431327,5.0270998486395495,3.086977898580693,1.475273955529787,20.644315469780096,7.263578304152571,3.702418816904008,3.066259502135084,0.570248458809353,8.018968041344275,10.354198344156844,2.6569439235845818,4.391937216774002,3.351546347656077,4.102752253736564,452.3572784395619,1177.2389079816185,27.608711444712597,3833.557878336262
2023-09-28,-0.3892502805455389,221.302143313212,7.578430997265366,14.201915959046094,67.71630675193906,51.10379076365096,1.936949760400268,5.445915253973807,11.577150782160803,12.567235781740626,3.40935363901066,2.035811164589001,5.290545469921553,2.992139518797611,1.431458091371049,20.56740051192098,7.597184090447159,3.805681090286813,4.613300769341014,0.5390498944686479,8.062124320796148,9.880734074267792,2.445157195357882,4.1145812928096825,3.3170662389777275,3.936018878831148,660.3746714201479,1108.6855075445421,29.202061186433934,3760.292282459351
2023-09-29,0.8035798147295603,223.08048266644084,5.568989713193143,15.194182793112049,61.58610553910099,50.271717976548736,1.604589542795935,5.509005560490008,11.410843310260828,12.571061123056484,2.8643337401722127,2.1932702841223137,4.830753849108247,2.9253561169404767,1.461161323055183,20.26629143023947,7.955462878278242,3.8740406813725614,3.1454979638715246,0.5961987782756638,6.928946321039658,9.492628905418895,2.1326131631748324,4.349451348158663,2.8806383930683124,3.7364826991021847,459.6079966557901,1208.2738190887326,27.021566826399468,3677.4830552765907
2023-10-02,-1.663624758520843,219.36926052537413,5.0533939618294585,14.72599076714409,60.864684888930086,36.16858122193653,1.476792733297019,5.659116781916972,11.542310136349494,12.875577958336434,2.76427329874731,2.052999216520054,4.713552802610349,1.7611383541154662,1.5321436480880557,18.695427432214185,7.938761128578765,3.781250502477576,2.664409910605452,0.6214440596020672,6.853120708712883,5.9968717118774055,2.3790769719062688,4.296456120348163,2.983980110296052,2.8173619176539666,408.22587204370075,1161.8162319471035,30.153084595352063,2267.567417383
2023-10-03,-0.9106449860413312,217.37158535348388,0.2020294004216485,14.253061627237168,59.14281627186949,37.86249162137207,1.0922587281468672,5.727294398561421,11.556371808346483,13.085461777615514,-0.7025179539788593,1.94661709900864,4.559143139118956,1.862644606936478,1.821994176766149,16.163492480118926,7.835878537272204,3.681071153851239,-0.4211491873564723,0.6897549660761211,6.723834856872584,6.621324008868629,1.107290171431339,4.966062594689035,2.9216453673484915,3.59213679766645,-76.73313669132882,1114.8849207296068,29.200841291529233,2437.3564809348954
2023-10-04,-3.170959448566346,210.47882052921912,-3.395438295586511,10.58593665365649,56.0483551319126,28.882969282980586,1.4191738358328565,5.873203864184925,11.802475483956895,13.583255413412482,-3.074341218733185,1.2744900922438247,4.202205343112612,1.1336032562744829,1.9999035574801165,14.889730871320934,8.011463239032292,3.7132601323201855,-2.1816175103693776,0.5027182962083837,6.190682533373273,4.146766458247329,-0.3566457758831417,3.954821339052248,2.729011089806217,2.789920168139093,-14.862318168161739,748.5340134631832,28.081264124881873,1539.8022567452385
2023-10-05,-0.1638107771873342,210.13403353749547,-2.958054950832884,11.402460546959531,52.024035663237946,24.84230078169127,1.6710629816225069,5.8359468800653005,11.666179512933605,13.674367200570703,-2.348126256615731,1.4231589102379754,3.906663644937925,0.8308489787081715,2.019766634403063,13.507390300000829,8.073699312495302,3.7141483723245567,-1.9427327874272309,0.6148841202907963,5.644976065427859,3.0589338077423176,-0.2992653928013161,4.162819201337365,2.596492120505573,2.5436120861371623,-9.9812005209673,830.5479802040445,26.671049062936973,1136.1334023074687
2023-10-06,2.3419557959879267,215.05527971527005,-0.2159501524252042,14.22261521874876,48.952090382217015,28.26164890713341,1.6550017006591429,5.661150905910108,11.283724466352645,13.442612756940784,-0.7129827626302836,1.9658988615742672,3.767162819318727,1.0998354436875584,2.3346711752819926,13.214937983648843,8.21764520440197,3.7863462844197713,-0.5054192201397479,0.8421719522936315,5.172726032307959,3.904730538431362,0.5674789317300253,4.927553299182098,2.671349251087321,2.8233123613935827,-3.0015528310702546,1112.9250121128812,25.89003376780952,1478.466196585
2023-10-09,3.9571960669923634,223.56543878602213,2.8758714940088463,17.125051670290322,54.44162674116447,34.65500339242777,1.6660012458515037,5.468589344375365,10.818021133713158,13.036464907611231,1.148623577459639,2.566530636937149,4.437123581420939,1.6248266902890975,2.65706567449592,13.180145139829364,8.217543217415313,3.8537374070438033,0.7201960905332934,1.0648822106483355,5.841270974393073,5.496481439079837,1.6360645016489097,5.897548539018063,3.036107703128515,3.260744001448073,4.8676749072333205,1403.5302093167409,30.050518480661125,2118.199612890392
2023-10-10,0.8902018376989007,225.5556224305549,5.1287457172778135,20.48332993652777,54.24577316807716,37.098893205449805,1.7951737920350967,5.478006703800954,10.69237517854839,13.031734665964803,2.321923855486505,3.1758259333697576,4.471296154412833,1.8132555707899185,2.8084908806843787,13.488778899339405,8.368349894479982,3.94481576046152,1.484162502053321,1.2897532002660714,5.713046971054446,5.990106234353571,2.1243135380805027,6.0076444650535965,2.929440538145884,3.3638783169316304,10.602859096285892,1739.7195753104454,30.646213331314403,2362.9865480116778
2023-10-11,-0.309135144634165,224.8583507309237,2.136783736793972,20.168534800870017,51.725381858154016,32.66336813583959,1.8428001598944213,5.496016923465125,10.69305262961752,13.178485316002316,0.6392821015445589,3.1087997221050423,4.235658334352217,1.456792594048833,2.7875101755761755,13.31936098486307,8.358261005398074,3.9532049876992135,0.4226241644841526,1.2827954662217331,5.418844597106386,4.856393703051305,1.4675860207134872,5.85415299532447,2.78120026160261,2.8733652446887805,2.9966726475983876,1708.601588435299,32.308477526032775,1919.8319809133473
2023-10-13,3.044936740062143,231.7051452654274,6.242277345568775,24.72115867639784,55.19433327644752,39.24574168042388,2.155434606589642,5.403637489850289,10.38899043797002,12.91495395671338,2.4520980628854088,4.005127090899319,4.693892236372593,1.9964974477808903,3.0521379081584223,12.692406737775851,8.143445952218235,3.8645762811590254,1.7316835551129026,1.705134049603508,5.988226832555239,6.6720568406151095,3.038142194986641,6.866136345606305,3.118145664489877,3.598548603241752,13.444393116821203,2164.225489999859,36.90836524727954,2578.4672612785976
2023-10-16,0.9725835165488972,233.95867131527464,6.220542108124587,25.164761152664585,52.82024937822172,41.28492283595644,2.5154183681685125,5.417771463636522,10.313015902747347,12.921992247316108,2.0932406621802766,4.077224840113876,4.49863072265628,2.153524963893433,2.7755033758010925,12.687841538098608,8.26508580999262,3.913346204507905,1.89708867103278,1.740995292482921,5.613305324337999,7.111007162048913,2.6638585010344027,6.488175606330629,2.9662467520818128,3.5803735845915914,13.393617981279059,2208.947238959894,37.63276150800537,2782.783288783264
2023-10-17,2.290497766648536,239.3174894566316,8.588778086381788,27.37518274113661,61.47566576305395,41.28442627074848,3.015269505932761,5.433685266881912,10.152679299688106,12.779426448867511,2.53224004265427,4.472748727783978,5.422568499725589,2.177821940127533,2.4903318304926807,12.112492397457386,8.179868385597224,3.874675545332789,3.066011560719091,2.0064828994011443,6.730377111597649,7.182876340733548,3.3499115069464773,6.789344484463026,3.484345136275516,3.8466708706837234,19.422249324404426,2430.3508864624614,48.13144887704305,2783.131530258975
2023-10-18,2.211203605006795,244.6092864109084,10.828647717252728,28.00749555933833,64.37751006135896,39.34683173983219,3.619468009938673,5.521395734443268,10.002834458533387,12.664678238942024,2.728862348914758,4.516871755275338,5.794275188309172,2.0448762395291284,0.9940622311313252,10.924927079913244,7.976234874342796,3.7671123068730727,9.936027812043712,2.282801181205008,7.266483049826134,6.874682117876858,4.100575729190061,6.944548151552993,3.8764297992018335,4.073408007054192,25.124353135084316,2493.9436442604533,54.12036835609074,2589.769961209415
2023-10-19,-0.6220110558870617,243.0877896057061,11.676125208647653,24.81688799249545,60.721035875934646,34.77976841795783,4.083584740018888,5.737890437443951,10.11812827066664,12.895528393646746,2.6266827507598096,3.791017577961853,5.367241055462949,1.654419604985886,0.4895249196027652,10.56254898191954,7.910217621374802,3.786580007057084,21.911615054403462,2.0593933856310653,6.865352643651264,5.634270225728708,3.463743431750716,6.136216413963098,3.654621771939817,3.7401213361592793,27.28460755529795,2175.2443508769247,63.304067468008014,2133.461499110133
2023-10-20,-1.1090552182921876,240.39181179005288,9.678301273541315,21.24965166782703,59.73038020739631,28.911600676625127,4.351963113859007,5.95245440310172,10.271285092813898,13.177428330527365,2.005636866491612,3.0556843376849825,5.19112353574758,1.1740094822049747,0.2526643588410071,10.127314761394407,7.714007119999905,3.755676730788262,34.54566248601677,1.7960162312401122,6.912037927660112,4.119211242089139,2.9650294096048517,5.520428966096886,3.672004285810416,3.370342908527663,22.202712069283148,1818.8821690341938,230.28023075160053,1547.0425811115595
2023-10-23,-5.938986956899461,226.1149734423873,2.55557450160375,14.377253765376816,52.34245555617788,34.19586307846734,4.586994373732196,6.340155965111135,10.866134341107744,14.09557385108425,0.3500616656573729,1.7854510566716228,4.227383498219414,1.4727081603122223,0.2995916991460792,9.916146198828846,7.637112077132116,3.736659644173481,5.359730911792538,1.1415763685198117,6.014749625133662,5.555407398997133,1.2886328265013105,4.326306318324882,3.1257585174556355,4.29906410698879,4.084522375805651,1132.003816737057,198.38883442906064,2075.866663477535
2023-10-24,1.4474208367843522,229.38780868308183,6.642255372434572,22.291675445302563,58.6581817273048,38.4603663749404,4.508252867786055,6.276703418573018,10.653848930740258,13.998925273560785,1.2626647015157295,3.0649965144269213,4.904779038032185,1.7877906856756345,0.3531355200913919,9.66928427377908,7.891214828962712,3.812156863128448,16.119623877505468,1.989606837001076,6.621892324876071,6.565088770508426,1.722127621756368,5.167988149299998,3.613534952769458,4.484328606738365,14.479875392312971,1923.8074100017843,225.68177524571308,2502.7148213541204
2023-10-25,0.3359574646492058,230.1584541493479,3.5970814780559155,20.96601204062745,56.01778426663039,41.77103571203029,4.372408537281829,6.1802417777682,10.530300167515298,14.057049920202893,0.6054415649200864,2.898919729282957,4.711936817059573,2.016197982812248,0.2763862676909706,8.456175950552595,7.8141599130035875,3.695277564259453,9.57803688800397,2.1186911112156115,6.349768830739456,7.669733924056104,1.198647325070947,4.971262352362127,3.6461132966729664,5.000394696599343,6.733819698396525,1791.602482131101,214.29434831477607,2834.1795693404138
2023-10-26,-0.8044701336122118,228.30689812573289,3.1652449034833543,14.645283414975156,61.02635256702737,40.02611230047575,4.386719216716905,6.157168415146212,10.529954178689051,14.26840705941188,0.5050246398873321,1.883805901158387,5.188095589144865,1.864318152288837,0.1172335569472548,8.339582984240689,8.125862312210748,3.794224460054223,18.89733068242601,1.3908261620271576,6.723029105017075,7.0108794472132,0.9658560831684504,3.7694581511755496,3.754441265413178,4.482578183299134,5.635350358604786,1159.8910194878467,5463.04088283542,2660.0850285107754
2023-10-27,-0.6979407543815541,226.713451238649,1.62854613222274,15.960836149021851,60.61958435654935,41.05173289650572,4.379532360566692,6.190824666405208,10.457403689257692,14.460277346175014,0.1549714594096205,2.086648790346332,5.185548303607149,1.910782766016217,0.215190358447766,7.675240059887005,8.177106941731386,3.68350134154733,3.1539634319324064,1.683084398742681,6.631608507431785,7.501137147212006,1.07093261952066,4.113332626721268,3.885067095915012,5.028951843454824,1.7264260476053066,1291.807680140066,5422.737196096537,2763.0448744885935
2023-10-30,-0.8386602224300765,224.81209570421203,2.481129382395092,15.597001139625096,57.18321473354887,51.14734145248351,4.403249960380482,6.183465608560481,10.373245046655024,14.66678089975808,0.3477626265597502,2.030876588098807,4.896706220834326,2.572482351988317,0.028538703546911,6.23983039647844,8.318198777108835,3.615676071636009,53.65645881929972,2.012531549707965,6.106458250309967,10.435125901097395,1.1294319626570246,4.089797885569046,3.746566641618416,6.315317611177944,3.89515518052166,1255.7855537739624,5079.473355019451,3773.0035025107
2023-10-31,-0.8638736938648695,222.87000314879705,2.529501630294407,13.162854007339137,50.172772828242415,49.430200264812655,4.389404581075718,6.148765213345523,10.286077229903318,14.863180861494651,0.359879794706283,1.647049720238662,4.25701866197969,2.423227689806716,-0.0952393483356177,5.869194689199702,8.598414920745087,3.628432775591271,-16.586190971758107,1.7255045301342489,5.092569168837967,9.926288744955446,0.659321712548858,3.5171462407593324,3.4374162887169253,6.211072582696856,4.018200411849732,1012.732202445396,4378.802272626278,3601.687142217908
2023-11-01,1.0786181264499597,225.2739194011796,7.029257782213086,18.60739639603633,49.40043270790399,50.63363357921781,4.222042519666952,6.024552303694594,10.044097888525515,14.778434327074768,1.4399225358627108,2.585034436088489,4.28305399189654,2.5188244815376315,0.2098640614776341,5.781645404631983,8.772817474192422,3.725470190351099,28.96834326294085,2.693640664055576,4.903716928227662,9.991834662438654,1.3727716718075498,4.05380289497385,3.3488419211950733,6.239074405037095,15.464299377215125,1557.3675167066763,4301.941355644882,3722.4282181832036
2023-11-03,0.8956281234492325,227.29153597813288,8.165027888057885,18.951362942579674,49.889592992691774,60.50147496102214,3.782402091900241,5.832380447493901,9.842005472453902,14.725326760865038,1.908037827198494,2.7298066928133498,4.421271922784859,3.198441942519174,0.5626532471277309,5.432794568190995,9.237979875380017,3.898156380526262,12.826667767158575,2.9305859039510884,4.710356922861922,12.082148105841863,0.9225756996547764,3.6226977544240655,3.2645833099980157,6.9597378949713145,18.357908152353573,1592.127118060257,4351.418245925537,4709.810272925075
2023-11-06,-0.2030344187423316,226.83005592920912,5.475232335392418,18.731423703405788,49.52458132873072,66.14517802499837,3.278148340660425,5.703158478700801,9.744568018005593,14.820361275341904,1.381558186510533,2.753730470443995,4.428598480494571,3.559142969839044,0.4157878985455161,5.105645049370504,9.219921099997864,3.879338269219694,10.892459093875114,3.0759994337063725,4.680601780597185,13.597108832228196,0.4395830625582399,3.5137754696090684,3.251812893075372,7.50363654107234,17.320847258949986,1570.4961280569416,4315.477911761556,5274.778464360794
2023-11-07,-1.9530023795057967,222.40005953947733,-0.5212698585581487,15.312646440663007,43.03215239915263,62.5588242702944,3.076877284083391,5.636651044820507,9.792165965492948,15.158813955185094,-0.4763815560902635,2.18033955471012,3.744621807258256,3.243486566259388,-0.1743333921821135,4.824130955182764,9.3080547673741,3.913859121824703,8.40784183766268,2.547570400408973,3.939379293641758,12.562386098645668,-0.9585441480841818,2.6710805610010224,2.7359998519273043,6.622187957833554,-1.6414663872259436,1228.9813229120277,3666.7958214676987,4916.740942406819
2023-11-08,-2.199157055943657,217.50913293769204,-3.567408077065448,12.627143659408816,35.679250488977104,61.8955387614278,3.336707099138625,5.584145719993706,9.867489593240142,15.529545739379468,-1.351669108383022,1.720574643479731,2.9714410903013264,3.1237296279796984,-0.5851743510933839,4.624071438335094,9.178639381579991,3.87944209265528,7.707316462522579,2.077809493093903,3.194445583548712,12.504401657910265,-1.1526554672979494,2.2077854665309005,2.154851043527294,6.536060097449623,-2.960115497453929,960.7939531317037,2932.066403547448,4851.010213516553
2023-11-09,2.003091686865277,221.8660402977397,-1.3307535270347797,14.924009891825406,41.06442035996764,68.06392568406758,3.339859723238399,5.296118818665932,9.573901392961824,15.259134364782357,-0.6801745228627141,2.248521063646778,3.6256318001463246,3.583720128239768,-0.730785325631779,4.258468009914271,9.18599609303816,3.866433163256756,3.10855652679965,2.796412862940861,3.778734607572338,14.143388661741175,-0.5754807500683922,2.6108380096699846,2.671619245351505,6.836768307545194,-1.3680737903215816,1190.8434719346437,3471.144134178758,5468.446696258567
2023-11-10,-0.354166774536413,221.0802644990256,-4.585517837435428,14.091630652646426,37.69832914561248,62.02528903881358,3.427458677675832,5.118173058097911,9.476257367795167,15.339485557004345,-1.611885215598778,2.164773285736494,3.30836912193471,3.171671417932889,-1.0267884169809374,3.849787302361561,9.403639560110564,3.96348324375552,5.3805339817384965,2.877999078325715,3.33391736962228,12.275012890138017,-1.44248654588767,2.0128056254080624,2.2104120960326004,5.604999849184726,-2.1840872712219612,1107.9684307946613,3135.0957267119825,4865.180790694504
2023-11-13,2.2960634186166784,226.15640757796865,-3.334889745031904,16.6360370678488,42.32383956409229,61.3663558389206,3.3524833607988693,4.823550785052922,9.170662863964944,15.041391232175952,-1.2743568317642378,2.8252463859877337,3.923606729787753,3.1911178454581908,-1.1291106725962508,3.375511275493268,9.370399804100929,3.941719621333633,3.7837389884788135,4.037231195771262,3.839972176418773,12.177135005171984,-1.0197215735381628,2.39971337434943,2.746568554293303,5.762759577615323,-1.4643935728555815,1362.7719423099063,3598.2074529667484,4799.8851981515045
