,ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES II - BDR NIVEL I,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-06-16,-0.1375436878347291,152.4408659425711,18.89318459850132,42.49897215755786,49.031529699670365,41.73681475518374,6.024632705731679,9.228697880684445,7.441102590959603,7.223799103648883,2.966572212981813,4.258546356085889,5.708682438731402,3.905432638401512,0.1479426972289872,5.097570591987475,7.543554277902152,3.7831031579999577,120.80696318914468,7.709719173478563,5.631150797210558,7.457386070212534,8.768615975286112,3.317049201352397,3.712255354887029,2.026316829238644,1787.2507978245033,107.30880150829915,12.535428002219504,10.331814446627812
2023-06-19,2.315470016209842,155.97058848592195,20.43870260503405,47.88961024003453,49.53822025564377,47.5948738893424,6.247027377084668,9.368674119326936,7.550873861848387,7.228020803187729,3.108362555926507,4.7703095704319045,5.692795698650532,4.713341940219169,0.1673273851493886,5.390881808154437,7.731276900236587,3.987948270703463,116.04810514095762,8.290197671572225,5.559958955870254,8.542772193590123,7.96825798454067,3.530790676237156,3.419859049059404,2.13208478512966,1941.802598477776,122.02764582281225,12.92931091113577,12.476424088562565
2023-06-20,0.1006374102019869,156.127553246851,20.80755585521113,48.03188508182535,41.78201150058813,48.22898731207368,6.510068571747614,9.654313374377054,7.816739622082007,7.379436073111455,3.0394271606947294,4.643908781173856,4.506914031932941,4.702291653489983,0.1799950549517729,5.574154739873066,7.670316685507258,4.136650600919992,109.93012691518916,8.043147839935056,4.5929490177755,8.388492043862138,7.7543461736725,3.44905658506264,2.7923357209777726,2.209187190196068,1978.6879234954843,122.76557748615353,10.684003316079643,12.707921514927751
2023-06-21,1.55768682305073,158.5595315709287,22.85224106069559,50.34870157701208,42.76451244693173,50.85826420710784,6.66111466124351,9.81492038252838,8.012802504149816,7.437070407710858,3.2774641408685405,4.80396837804142,4.519252086185467,5.019120312551303,0.2513574274054318,5.829540375095558,7.640188492590501,4.3450390138590045,86.85466216689773,8.088213498287613,4.739657204555839,8.590843725489053,7.269682013836731,3.3900283873424524,2.9702182837396967,2.3366944992905307,2183.15644404393,129.10957750405788,11.132607774335145,13.670087238761262
2023-06-22,-2.3301754718277,154.864816258018,20.08270483025608,55.166365179933685,38.99132256282576,51.48146913306193,6.766707878863778,10.246630203239883,8.455549288803788,7.751296446365533,2.817031346888964,5.071738681186162,3.8363781513186974,4.8957964520031725,0.2687642714409721,6.056686722139757,7.349210295950539,4.39084421122328,70.92471074298403,8.580306880264457,4.413900710779651,8.642704640611406,6.795481356043873,3.612146711167005,2.73815349423584,2.482014032081675,1906.2028209999792,142.3014975575831,10.110379911905074,13.89758973247704
2023-06-23,-0.4005248366329095,154.24454420569873,17.050769534025303,52.27539158634505,33.90261339058234,51.1266155321048,6.6038314441544665,10.359092920927525,8.721489705679865,7.901946974484966,2.427392802091946,4.737601789520318,3.1359293308470155,4.757299649261298,0.2818984632683758,6.4455373083972,7.205999000719252,4.5562208388353005,56.8647758058471,7.614145231314696,3.795445346855018,8.250682067423288,5.596518655621599,3.3207705419092512,2.2241234586059635,2.31336321475062,1603.0092913769013,162.5590228517778,8.529433185647202,13.76690784358571
2023-06-26,-0.3131656593612253,153.76150326180823,17.40750542976088,49.26218106539008,36.00876228464694,45.71798530328699,6.452805586251752,10.447541403261845,8.97262069010242,8.038335143473178,2.53948900063224,4.409080075495733,3.2828897251032867,4.003479857812139,0.2880926943792353,6.5954430374587885,6.9850424479410735,4.649274595314595,56.88040387422507,6.984223254968315,4.217028670952307,6.921792244680433,6.060013953895805,3.122967653712246,2.641620593845219,2.0102115853418185,1638.6828809504593,167.43843237423292,9.186274984849048,11.78543302196126
2023-06-27,-1.904906078195712,150.83249104024895,16.894615225798233,43.69841002961255,35.31684017648974,43.98773208822726,6.203272567597492,10.656518444755896,9.324188841028295,8.293510091950445,2.5589619725012134,3.800516633384265,3.0849012877196302,3.671433777217244,0.3046079245554795,6.673663832867994,6.826850679356449,4.7028972074198805,52.11269085893646,6.068671814692843,4.213392604236765,6.474535108961914,5.377849023602317,2.7789904382736337,2.506152053750082,2.124048462791876,1587.3938605541944,147.21780017517318,8.975029119203267,11.151052575721556
2023-06-28,-1.369043415516891,148.76752875320233,16.277279415742676,40.70092419643671,29.861630251325334,42.2312434252652,5.644454919505304,10.786169930584473,9.597771578162876,8.490149267752086,2.702936423987512,3.4769329624359986,2.428583765266729,3.3792807336890247,0.3709521824753639,6.658587616760129,6.647147305383161,4.7205726634481415,41.128219528671,5.632243942497358,3.5066158709297914,6.077779094221497,5.118798519880216,2.626778744384657,2.039556156209589,2.0369233776318523,1525.6602795486388,265.2283319687743,7.272890201777372,10.507064177026225
2023-06-29,1.7391655191060007,151.35484231690413,13.622975789606471,38.07182859546991,34.50058845887252,47.2636526454952,4.647912472099831,10.612529545055576,9.605784991240034,8.439314202543095,2.7113890902632947,3.286086886360299,2.90949156893466,3.995706244508615,0.5843501046871342,6.820613366169737,6.723051402351569,4.9774654142795285,21.56635049479037,5.112985049422679,4.157033580798806,6.774737271248863,3.681791843899021,2.406387751462419,2.430763690602893,2.2074020066821665,1260.2299169350183,246.63476479401731,8.724167213680346,12.349304394618608
2023-06-30,0.5107687998160415,152.12791562846965,11.830710971849689,40.63610449707705,35.18442365287783,49.93334304799959,3.966248226492713,10.614586064802998,9.724620068391976,8.487152206699008,2.7255062553542024,3.5270306201450854,2.9442575069929413,4.287506967187098,0.9743824060077269,6.7561814469734776,6.598371561301343,5.098654554363231,11.094242142450668,5.541291388421242,4.339219968596384,7.136926777410188,3.8000398018309367,2.4836918886847363,2.43539282904978,2.3334934504153733,1081.00343515934,264.7699121859987,8.948011731490999,13.32627025480595
2023-07-03,2.1290817833934828,155.36684336757162,12.312163546762475,43.8125211763949,45.22245376512912,55.4057001303269,3.360723996991726,10.459090248048788,9.715368361724682,8.414212763937897,3.359837623266147,3.8831662971471377,3.9802727299167344,4.974808196150211,1.2109957143644308,7.0522163109710725,6.711244472610875,5.408104991796814,9.324134505655389,5.759095433142046,5.761944138539906,7.740066933922914,3.288387033127164,2.5809119157111007,2.8248061136978526,2.6632813710963883,1129.1486926506186,287.2342595761037,12.085099035018576,15.329628052305843
2023-07-04,-1.3021026278855263,153.34380761721968,8.106252452069874,42.49295855846839,50.8105856994987,57.977749750456994,2.844693353783538,10.606428643472174,9.98565848481617,8.607523534291332,2.490804790045132,3.704812001568615,4.432151144857917,5.161665530465579,2.7527094125972025,7.148679582415838,6.672408008748249,5.527664742141546,2.574036983122128,5.496794712798901,6.632979821919043,8.037599891126886,1.9538341916331852,2.5234696828650134,3.06466068784535,2.861005998817595,708.5575831813585,277.9020100494252,13.831503214495198,16.27083590205919
2023-07-05,0.0703012096321842,153.45161016887064,7.192808533399751,42.38622300400102,49.20868321788274,55.47349654272424,2.443361222235509,10.581595196401931,10.082421800090897,8.669657964681893,2.5260824543562097,3.703419744404381,4.230734048801414,4.835590717098107,5.15950376198735,7.35114402944496,6.764161154534646,5.735896192619107,1.1962646405293182,5.330882978306755,6.306184052907415,7.308869645928636,1.4946732878043012,2.349193799008758,2.927559677902316,2.5916935207399425,617.2131913143462,277.14715172430607,13.330876310573737,15.353001279268637
2023-07-06,-4.126829332449389,147.1189241093058,-0.0712282499088444,37.459476576137455,36.30719822883378,42.69773711459185,2.269658600142092,10.91893169525458,10.561845626214364,9.078280922965789,-0.4810877151730108,3.137792515423102,2.817174314792369,3.2104284513104835,12.425030759991602,7.29837976700674,6.5336937977722425,5.65318354782446,-0.0878794500598782,4.694376456630647,4.5540181612304025,5.15553247431611,-0.1312481754023804,2.058811608823133,2.213879010963292,1.8175259155132568,-11.96016012926434,242.30407084668838,9.47504013368385,10.673537986538156
2023-07-07,3.708195913708745,152.57438204141934,2.7678416699468347,41.39428585995342,35.98807345641158,46.808693508839234,2.0491862339418416,10.44651689782031,10.302240890655012,8.834116001716831,0.8526140868756843,3.656352811870872,2.857187650237476,3.76428619851497,18.33658555492686,7.641227279846457,6.642620287152749,5.887443387925922,0.0952830091762149,4.998693277236138,4.431298820358744,5.648316043181175,0.4068910578013888,2.4182180687996637,2.1691428995603057,2.1966796017500707,19.1375405839089,270.1319447024681,9.49461217567724,12.178323884709775
2023-07-10,-1.7877488383103546,149.84673529891467,2.426476866014567,28.77810172041479,33.21007569556586,51.155084330735775,2.03380006716984,10.511857559190938,10.595689002693446,9.059994966958907,0.6912185068980436,2.433439299384118,2.5158758127884786,4.149952074875567,23.31091540037517,7.534517988296528,6.476328297663074,5.887253705453673,0.0603065225716383,3.395036992916728,4.116134398456054,6.386431907404263,0.3655108209159567,1.7565622498608742,2.011851362827613,2.550546223653833,15.398407414819367,180.9073964580632,8.59854894550666,13.769330512360579
2023-07-11,-0.0291718268991436,149.80302226867926,-0.8846737623622792,25.959247961188144,28.458422600703138,51.38189892897523,1.839986707944095,10.49833398571886,10.700548472762511,9.10807289958925,-1.0355239928594415,2.1680691018021614,2.0471646516626896,4.152730554553267,32.70828271860452,7.234007129206256,6.313593053354967,5.955162440423268,-0.058252840695143,3.146404631389136,3.469622511574788,6.351358674362966,0.1617083181505789,1.6389544569970398,1.8042238797596464,2.427016265045745,-20.87022075011607,160.97181605972278,7.065868940920727,13.851666865494165
2023-07-12,0.5760422528120257,150.66595097293626,-1.3002723794949946,26.6389484693723,26.29287329305997,53.01535677469988,1.8402485118422487,10.448673155786151,10.755641241795963,9.103166988593912,-1.2612149852672951,2.2434249491324123,1.8353378320661824,4.334188705657006,37.70693683984026,7.122512624525814,6.260531352237131,6.17904485347389,-0.0615523082558916,3.291087749329378,3.1531245781790505,6.38526576247326,0.0008193870771549,1.63848327081748,1.7183327967521755,2.514125202137618,-25.422472641488593,165.77881396919062,6.367355380164776,14.449143774053985
